source_id,target_id,relationship
hasPrincipal,"This is not the balance of the debt at a point in time, but the amount drawn down at a specific point in time, after which (for interest bearing debts) interest becomes payable. Semantic Modeling note This term is over-ridden for specific kinds of debt (securities, loans) and is therefore not needed in any data model. It is included here to define part of the meaning of the Debt Finance term. It is a Relationship Fact and strictly speaking should be regarded as being specialized and over-ridden by the terms in the Loan and Security classes, however it is modeled here as a ""Referenceable Archetype"" meaning that it appears in diagrams as a textual entry not a relationship line, and so it is not possible to formally show this specialization.",core#editorialNote
isInterestOn,Interest,rdf-schema#domain
ProjectedContractEventSchedule,N9d2f7723999e4fccba7c7f610a68d805,rdf-schema#subClassOf
ExplicitContractEventSchedule,owl#Class,22-rdf-syntax-ns#type
CommittedSubFacility,Nfc380cb6ce5e477b90dd8f184f2a3ba6,rdf-schema#subClassOf
NonPhysicalCollateral,"asset pledged as collateral that is a financial asset, rather than physical asset",core#definition
hasAvailableAmount,,rdf-schema#isDefinedBy
governsPaymentOf,governs payment of,rdf-schema#label
DayCountConvention-Actual360,day-count convention that uses the actual number of days in each month and 360 days in a year for calculating interest payments,core#definition
PrincipalPaymentSchedule,PaymentSchedule,rdf-schema#subClassOf
Nf0b4acfef6dd41689ac12596f80259ef,Date,owl#onClass
isBasedOn,appliesTo,rdf-schema#subPropertyOf
DayCountConvention-30E360ISDA,German,synonym
BorrowerIdentifier,"sequence of characters, capable of uniquely identifying a borrower",core#definition
Nb38488f7495f468bafcc8e712b87b3cd,owes,owl#onProperty
,Debt.rdf version of this ontology was modified to add the starting point value of some collateral when it was acquired (DER-138) and to replace content that is now available in the OMG Commons Ontology Library (Commons) v1.1 (FND-380).,core#changeNote
isOwedBy,Debt,rdf-schema#domain
hasDebtAmount,Represents the total debt amount including principal and interest,explanatoryNote
isOwed,Debt,rdf-schema#range
InterestRateResetSchedule,ProjectedContractEventSchedule,rdf-schema#subClassOf
Amortization,N702f696484a04998b61ba777622df9dd,rdf-schema#subClassOf
DayCountConvention-Actual365Fixed,DayCountConvention,22-rdf-syntax-ns#type
hasInterestPaymentFrequency,RecurrenceInterval,rdf-schema#range
N205119be107748f7ad798478cb8f5760,Nd657c2111ba7455a97d6d07031723068,owl#someValuesFrom
N21983ae4de9145a6ab9ad497e9aa399c,hasOccurrence,owl#onProperty
InterestPaymentSchedule,"regular, contract-specific schedule including the dates on which interest is due to be paid",core#definition
UncommittedCreditFacility,owl#Class,22-rdf-syntax-ns#type
SecurityAgreement,Examples include deeds of trust and uniform commercial code (UCC) agreements.,core#example
Creditor,Nfb78eb91c53d42aaa8203bd312938e9d,rdf-schema#subClassOf
InterestPaymentSchedule,PaymentSchedule,rdf-schema#subClassOf
hasPrincipalPaymentDay,has principal payment day,rdf-schema#label
DayCountConvention-Actual365Fixed,English,synonym
isAmortizationOf,Amortization,rdf-schema#domain
hasCompoundingFrequency,hasRecurrenceInterval,rdf-schema#subPropertyOf
CreditAgreement,credit agreement,rdf-schema#label
PartialAmortization,owl#Class,22-rdf-syntax-ns#type
Na194afa614594b7781aa83cd6bf4db6b,hasMonetaryAmount,owl#onProperty
CreditAgreementRepaidAtMaturity,credit agreement repaid at maturity,rdf-schema#label
DebtTerms,owl#Class,22-rdf-syntax-ns#type
hasInterestPaymentFrequency,owl#ObjectProperty,22-rdf-syntax-ns#type
hasFinalInterestPaymentDate,owl#ObjectProperty,22-rdf-syntax-ns#type
DayCountConvention-30E360ISDA,2006-isda-definitions.pdf for more details on the calculation.,explanatoryNote
N02272d6c56c64661a0848e2588ee2a16,owl#Restriction,22-rdf-syntax-ns#type
N0a56e411f2464b62a612c36153e4fbd1,NegotiableCommodity,22-rdf-syntax-ns#first
," version of this ontology was modified to move the concept of an extension provision from Debt to Contracts to support representation of preferred shares and other extendable contracts, eliminate remaining circular definitions, integrate concepts defining credit facilities, and refine the concept of collateral to differentiate collateral that is real property from financial assets such as cash, various accounts, securities, and receivables.",core#changeNote
InterestCalculation,owl#Class,22-rdf-syntax-ns#type
Accrual,accrual,rdf-schema#label
hasOriginalTimeToMaturity,has time to maturity,rdf-schema#label
isCollateralizationOf,relates some collateral to an agreement pledging the asset as security,core#definition
Borrower,Customer,rdf-schema#subClassOf
Na6a18b549cf540dba4f2d9bc180902b0,hasOccurrence,owl#onProperty
N0df37b0f5cb647948329388e1d6f92d8,owl#Restriction,22-rdf-syntax-ns#type
Ncf856807f2964b42a292f3f02d722a2b,hasInitialExchangeDate,owl#onProperty
InterestPaymentTerms,N4b4e4a93fd2942f0a285b1a2e5a0294c,rdf-schema#subClassOf
InterestRateResetSchedule,N21983ae4de9145a6ab9ad497e9aa399c,rdf-schema#subClassOf
hasAvailableAmount,has available amount,rdf-schema#label
N77007f7643ad4a58876a2859246e2419,AssessmentReport,owl#someValuesFrom
Creditor,creditor,rdf-schema#label
N2642019526d549b085e92ef47bc22854,InterestRate,owl#onClass
N5543b844e0ca43c8a94bd206a0e42990,isPlayedBy,owl#onProperty
N36679013357045f3b3b732fb0dbe7290,1,owl#qualifiedCardinality
Nd657c2111ba7455a97d6d07031723068,isAPartyTo,owl#onProperty
N576d00c4289c415c86e62b8d310e3d23,MonetaryAmount,owl#someValuesFrom
BorrowerIdentificationScheme,owl#Class,22-rdf-syntax-ns#type
Accrual,,rdf-schema#isDefinedBy
,,owl#versionIRI
UncommittedSubFacility,SubFacility,rdf-schema#subClassOf
hasInitialInterestAccrualDate,has initial interest accrual date,rdf-schema#label
N4c61bf80aeca4f08a5887f82cdd0ba2a,0,owl#minQualifiedCardinality
DayCountConvention-Actual365Fixed,2006-isda-definitions.pdf for more details on the calculation.,explanatoryNote
Principal,,rdf-schema#isDefinedBy
hasMaturityDate,"Maturity dates typically apply to debt instruments, such as notes, drafts, bonds, and other loans, but may also apply to preferred shares and other financial instruments.",explanatoryNote
Debt,Na87024f5f4344410b414f47b1a64d2f9,rdf-schema#subClassOf
Collateral,,rdf-schema#isDefinedBy
SecurityAgreement,N576d00c4289c415c86e62b8d310e3d23,rdf-schema#subClassOf
N24d98e655db94a4ea43ed8e10b7649a8,hasInterestRateCap,owl#onProperty
N46d2f82630d04627856866bc3f649ec8,Debt,owl#someValuesFrom
VariableInterestRate,,rdf-schema#isDefinedBy
N291bdf1610424401a89b2be92e56d167,BorrowerIdentificationScheme,owl#onClass
Na71aaf8cc4e042c79e43444ae2da5afc,0,owl#minQualifiedCardinality
Lease,"The lessor is the legal owner of the asset, while the lessee obtains the right to use the asset in return for rental payments. The lessee also agrees to abide by various conditions regarding their use of the property or equipment. For example, a person leasing a car may agree to the condition that the car will only be used for personal use.",explanatoryNote
Na71aaf8cc4e042c79e43444ae2da5afc,owl#Restriction,22-rdf-syntax-ns#type
InterestPaymentTerms,N24d98e655db94a4ea43ed8e10b7649a8,rdf-schema#subClassOf
hasPrincipalPaymentDay,the day of the month on which payments on the principal must be made,core#definition
Naa30e018601b4b93b627bbe59713a194,isInterestOn,owl#onProperty
hasDebtAmount,has debt amount,rdf-schema#label
CommittedCreditFacility,CreditFacility,rdf-schema#subClassOf
InterestCalculation,Calculation,rdf-schema#subClassOf
hasInitialExchangeDate,owl#ObjectProperty,22-rdf-syntax-ns#type
PrincipalPayment,Payment,rdf-schema#subClassOf
AmortizationSchedule,PaymentSchedule,rdf-schema#subClassOf
ManagedInterestRate,variable interest rate charged by a financial institution for borrowing that is not prescribed as a margin over base rate but is set from time to time by the institution,core#definition
InterestRateSettingEvent,owl#Class,22-rdf-syntax-ns#type
Nfb78eb91c53d42aaa8203bd312938e9d,Debt,owl#someValuesFrom
Ncf856807f2964b42a292f3f02d722a2b,owl#Restriction,22-rdf-syntax-ns#type
N28c8899b1084434aae128939e678e540,isCollateralizedBy,owl#onProperty
DayCountConvention-30360BondBasis,day-count convention that uses 30 days in a month and 360 days in a year for calculating interest payments,core#definition
Nb38488f7495f468bafcc8e712b87b3cd,Debt,owl#someValuesFrom
Nf443ec15ba074056a7d5a359528933f6,0,owl#minQualifiedCardinality
isOwedBy,owl#ObjectProperty,22-rdf-syntax-ns#type
DayCountConvention-ActualActualICMA,day-count convention that uses the actual number of days in each month and actual number of days in that year for calculating interest payments,core#definition
N3daf2a5fac7846c5b47972193ac89da2,InterestPaymentSchedule,owl#onClass
N9d2f7723999e4fccba7c7f610a68d805,XMLSchema#positiveInteger,owl#someValuesFrom
AccruedInterest,"amount of interest that has been incurred, as of a specific date, on a loan or other financial obligation but has not yet been paid out",core#definition
,Debt.rdf version of this ontology was extended to incorporate the concept of a lease.,core#changeNote
hasOriginalTimeToMaturity,ExplicitDuration,rdf-schema#range
Ncd88ba67d6414c759580721880237f0c,0,owl#minQualifiedCardinality
Nf443ec15ba074056a7d5a359528933f6,owl#Restriction,22-rdf-syntax-ns#type
N205119be107748f7ad798478cb8f5760,owl#Restriction,22-rdf-syntax-ns#type
DayCountConvention-Actual360,360,synonym
hasOriginalTimeToMaturity,owl#ObjectProperty,22-rdf-syntax-ns#type
Accrual,Role,rdf-schema#subClassOf
hasOutstandingAmount,hasMonetaryAmount,rdf-schema#subPropertyOf
InterestRateResetSchedule,interest rate reset schedule,rdf-schema#label
isCollateralizationOf,owl#ObjectProperty,22-rdf-syntax-ns#type
InterestPaymentTerms,interest payment terms,rdf-schema#label
N105fe90f52284ae9a4a5d85bbab46053,owl#Restriction,22-rdf-syntax-ns#type
N2518458ad6eb4911bb91787ef3bdb2af,MonetaryAmount,owl#someValuesFrom
N0df37b0f5cb647948329388e1d6f92d8,ExplicitDate,owl#someValuesFrom
DayCountConvention-Actual360,DayCountConvention,22-rdf-syntax-ns#type
N77007f7643ad4a58876a2859246e2419,isEvidencedBy,owl#onProperty
isOwed,is owed,rdf-schema#label
hasAvailableAmount,hasMonetaryAmount,rdf-schema#subPropertyOf
N6f191a749fb64f5c98c89b523dbb1c24,RecurrenceInterval,owl#onClass
Interest,MonetaryAmount,rdf-schema#subClassOf
hasAccrualBasis,owl#ObjectProperty,22-rdf-syntax-ns#type
Ncd88ba67d6414c759580721880237f0c,Date,owl#onClass
CreditAgreement,N72b177ddfda14c31a797c9fea6fdf8e5,rdf-schema#subClassOf
DayCountConvention, actual convention uses the actual number of days in the given interest period and year.,explanatoryNote
isCollateralizationOf,,rdf-schema#isDefinedBy
DayCountConvention-ActualActualICMA,"This method ensures that all coupon payments are always for the same amount. It also ensures that all days in a coupon period are valued equally. This is the convention used for US Treasury bonds and notes, among other securities.",explanatoryNote
FloatingInterestRate,,rdf-schema#isDefinedBy
BorrowingCapacity,"The notion of borrowing capacity is related to management decisions pertaining to credit, i.e., the creditworthiness of the borrower, loan amount, risk tolerance, and so forth, and may be reassessed from time to time depending on the type of credit agreement and regulatory requirements. Determining borrowing capacity is typically done as a part of loan origination, especially for residential mortgages.",explanatoryNote
hasOutstandingAmount,"indicates an amount of money representing the principal, interest, or other amount owed at a specific point in time",core#definition
hasAccrualBasis,"identifies the convention that defines how interest accrues on something, that is the number of days in a month and days in a year that are counted when performing interest accrual calculations",core#definition
ProjectedContractEventSchedule,N29f359e925da4979827b6e6cd6ac03d7,rdf-schema#subClassOf
N9d2f7723999e4fccba7c7f610a68d805,hasAnticipatedNumberOfPayments,owl#onProperty
N0df37b0f5cb647948329388e1d6f92d8,hasAsOfDate,owl#onProperty
BorrowerIdentifier,facilities owed by a given borrower.,explanatoryNote
N22dda1c96a4747dd981a7ff0ddd7de3c,owl#Restriction,22-rdf-syntax-ns#type
hasDebtAmount,,rdf-schema#isDefinedBy
NegativeAmortization,owl#Class,22-rdf-syntax-ns#type
BorrowerIdentificationScheme,guidance-customer-identification-regulations-financial,rdf-schema#seeAlso
Debt,owl#Class,22-rdf-syntax-ns#type
N0fac8b91c74a4f9fae26ab336c0de67f,hasInterestRate,owl#onProperty
N0db93e4a569742a1a45eece7566b3c53,isCollateralizationOf,owl#onProperty
CollateralValueAsOfDate,Nc67f84e1da9a460e8e81bfb9e31c73f0,rdf-schema#subClassOf
N28c8899b1084434aae128939e678e540,owl#Restriction,22-rdf-syntax-ns#type
hasCompoundingFrequency,has compounding frequency,rdf-schema#label
UncommittedCreditFacility,uncommitted credit facility,rdf-schema#label
N28c8899b1084434aae128939e678e540,0,owl#minQualifiedCardinality
ExplicitContractEventSchedule,AdHocSchedule,rdf-schema#subClassOf
DayCountConvention,,rdf-schema#isDefinedBy
hasDebtAmount,CreditAgreement,rdf-schema#domain
BorrowingCapacity,N44a0712c62674c41ba9f18337e5bcf61,rdf-schema#subClassOf
hasPrincipal,,rdf-schema#isDefinedBy
Ncf856807f2964b42a292f3f02d722a2b,ExplicitDate,owl#onClass
Ncd27483f1cbf4ed0a1a28c5eaefab902,embodies,owl#onProperty
hasInitialPrincipalPaymentDate,Date,rdf-schema#range
N105fe90f52284ae9a4a5d85bbab46053,CreditFacility,owl#onClass
FloatingInterestRate,owl#Class,22-rdf-syntax-ns#type
Lease,CreditAgreementRepaidPeriodically,rdf-schema#subClassOf
BorrowerIdentifier,N36679013357045f3b3b732fb0dbe7290,rdf-schema#subClassOf
Lender,"a party that extends credit or money to a borrower with the expectation of being repaid, usually with interest",core#definition
isOwedBy,links a debt to the party that owes it,core#definition
DayCountConvention-Actual360,French,synonym
Accrual,owl#Class,22-rdf-syntax-ns#type
N06372e6cb70949238b5db93db0ddabf9,owl#Restriction,22-rdf-syntax-ns#type
,"Copyright (c) 2016-2024 EDM Council, Inc.",copyright
hasPrincipalPaymentFrequency,has principal payment frequency,rdf-schema#label
N105fe90f52284ae9a4a5d85bbab46053,1,owl#qualifiedCardinality
hasInitialInterestAccrualDate,the date from which interest begins to accrue,core#definition
CapitalLease,lease that must be reflected on an organization's balance sheet as an asset and as a corresponding liability,core#definition
Principal,owl#Class,22-rdf-syntax-ns#type
hasInitialExchangeDate,hasStartDate,rdf-schema#subPropertyOf
N0a56e411f2464b62a612c36153e4fbd1,22-rdf-syntax-ns#nil,22-rdf-syntax-ns#rest
BorrowerIdentifier,PartyRoleIdentifier,rdf-schema#subClassOf
Debtor,,rdf-schema#isDefinedBy
CreditAgreement,N690de3d451714babad42ad26b4495ec8,rdf-schema#subClassOf
CommittedSubFacility,SubFacility,rdf-schema#subClassOf
DayCountConvention,owl#Class,22-rdf-syntax-ns#type
isOwed,,rdf-schema#isDefinedBy
N21983ae4de9145a6ab9ad497e9aa399c,InterestRateReset,owl#someValuesFrom
AmortizationSchedule,N2fe821ecdaaf4a47adfac7bdbe52cb75,rdf-schema#subClassOf
isPrincipalOf,,rdf-schema#isDefinedBy
UncommittedCreditFacility,CreditFacility,rdf-schema#subClassOf
NegativeAmortization,negative amortization,rdf-schema#label
RevolvingLineOfCredit,Nc88fb14215bd438fa209e66c636430ef,rdf-schema#subClassOf
Principal,principal,rdf-schema#label
FixedInterestRate,,rdf-schema#isDefinedBy
governsPaymentOf,owl#ObjectProperty,22-rdf-syntax-ns#type
DayCountConvention-30360US,day-count convention that uses 30 days in a month and 360 days in a year for calculating interest payments,core#definition
isOwed,owl#ObjectProperty,22-rdf-syntax-ns#type
hasInterestRateCap,InterestRate,rdf-schema#range
N70a38858b3324b149a70f95709697598,owl#Restriction,22-rdf-syntax-ns#type
InterestCalculation,N2642019526d549b085e92ef47bc22854,rdf-schema#subClassOf
hasInitialExchangeDate,indicates the specific date when the initial exchange of assets or funds takes place,core#definition
N2fe821ecdaaf4a47adfac7bdbe52cb75,PrincipalPaymentSchedule,owl#onClass
PrincipalPayment,principal payment,rdf-schema#label
AccruedInterest,Interest,rdf-schema#subClassOf
FloatingInterestRate,floating interest rate,rdf-schema#label
N690de3d451714babad42ad26b4495ec8,hasMaturityDate,owl#onProperty
DayCountConvention-ActualActualICMA,DayCountConvention,22-rdf-syntax-ns#type
AccruedInterest,accrued interest,rdf-schema#label
DayCountConvention,BusinessRecurrenceIntervalConvention,rdf-schema#subClassOf
N8ddbbb8cd34d4382a1677c4c87cd2cc6,Interest,owl#onClass
CollateralAgreement,owl#Class,22-rdf-syntax-ns#type
hasAccrualBasis,,rdf-schema#isDefinedBy
Na6a18b549cf540dba4f2d9bc180902b0,PrincipalPayment,owl#someValuesFrom
N6f191a749fb64f5c98c89b523dbb1c24,0,owl#minQualifiedCardinality
N44a0712c62674c41ba9f18337e5bcf61,owl#Restriction,22-rdf-syntax-ns#type
PrincipalPaymentSchedule,owl#Class,22-rdf-syntax-ns#type
hasDenomination,,rdf-schema#isDefinedBy
hasDebtAmount,owl#ObjectProperty,22-rdf-syntax-ns#type
UncommittedSubFacility,sub-facility that has yet to be confirmed as a source of financing for the borrower,core#definition
N2518458ad6eb4911bb91787ef3bdb2af,hasMonetaryAmount,owl#onProperty
N22dda1c96a4747dd981a7ff0ddd7de3c,Creditor,owl#someValuesFrom
DayCountConvention-Actual365Fixed,365 fixed,synonym
RevolvingLineOfCredit,revolving line of credit,rdf-schema#label
N105fe90f52284ae9a4a5d85bbab46053,isConstituentOf,owl#onProperty
hasPrincipal,owl#ObjectProperty,22-rdf-syntax-ns#type
Debt,"obligation to pay something, such as an amount of money, good, service, or instrument",core#definition
Nb954963758204782896fa170afc23ee7,0,owl#minQualifiedCardinality
Debtor,owl#Class,22-rdf-syntax-ns#type
Nb954963758204782896fa170afc23ee7,owl#Restriction,22-rdf-syntax-ns#type
PrincipalRepaymentTerms,,rdf-schema#isDefinedBy
PrincipalRepaymentTerms,Nedd5552b386347bbae239aded51e81e2,rdf-schema#subClassOf
SecurityAgreement,security agreement,rdf-schema#label
N0e5cbf3e86104711a95d6c26209384ac,owl#Restriction,22-rdf-syntax-ns#type
," version of this ontology was modified to add several common day count conventions used to calculate the amount of accrued interest or the present value when the next coupon payment is less than a full coupon period away, to support collateral agreements such as deeds of trust, UCC filings and the like, to add the concept of a rate reset time of day, to eliminate duplication of concepts in LCC, to simplify addresses, and to merge countries with locations.",core#changeNote
N3fe313089669436d819a6f1488078f0c,0,owl#minQualifiedCardinality
FixedInterestRate,owl#Class,22-rdf-syntax-ns#type
SubFacility,owl#Class,22-rdf-syntax-ns#type
CreditFacility,owl#Class,22-rdf-syntax-ns#type
PrincipalRepaymentTerms,Ncd88ba67d6414c759580721880237f0c,rdf-schema#subClassOf
ProjectedContractEventSchedule,"A projected schedule is a regular schedule that documents the anchor dates and frequency of occurrences, using rules, rather than providing an explicit list of dates. This method will project future event dates (transaction event dates), based on the frequencies specified and may be adjusted due to calendar restrictions and other rules to deal with holidays, weekends, and so forth in addition to contract-specific events.",explanatoryNote
CommittedSubFacility,contractually committed portion of a credit facility that is available to the borrower and may be associated with some specific collateral,core#definition
,Debt.rdf version of this ontology was modified to address a punning issue due to the use of hasMethod as the parent property for hasAccrualBasis that was not detected before the latest Commons ontologies were posted to the OMG site.,core#changeNote
isCollateralizedBy,relates an agreement to an asset pledged as security,core#definition
hasAvailableAmount,indicates an amount of money available for an individual or organization to borrow,core#definition
DayCountConvention-30E360ISDA,Eurobond basis (ISDA 2006),synonym
Amortization,amortization,rdf-schema#label
hasInitialInterestPaymentDate,has initial interest payment date,rdf-schema#label
N0db93e4a569742a1a45eece7566b3c53,0,owl#minQualifiedCardinality
N0db93e4a569742a1a45eece7566b3c53,owl#Restriction,22-rdf-syntax-ns#type
AmortizationSchedule,"Payments are divided into equal amounts for the duration of the loan or debt instrument, making it the simplest repayment model. A greater amount of the payment is applied to interest at the beginning of the amortization schedule, while more money is applied to principal at the end.",explanatoryNote
InterestCalculation,Nca29c3985d6a4ee88ecb9642a9d5d6c0,rdf-schema#subClassOf
Nd657c2111ba7455a97d6d07031723068,owl#Restriction,22-rdf-syntax-ns#type
isPrincipalOf,owl#ObjectProperty,22-rdf-syntax-ns#type
CreditAgreementRepaidAtMaturity,CreditAgreement,rdf-schema#subClassOf
BorrowingCapacity,"upper bound on the total amount of money that a lender believes a party has the ability to repay an obligation when due, as of some point in time",core#definition
CollateralValueAsOfDate,owl#Class,22-rdf-syntax-ns#type
PrincipalRepaymentTerms,owl#Class,22-rdf-syntax-ns#type
InterestPayment,owl#Class,22-rdf-syntax-ns#type
N76b72ed9ef7f4191b7a0e901042312b4,owl#Restriction,22-rdf-syntax-ns#type
N0fac8b91c74a4f9fae26ab336c0de67f,0,owl#minQualifiedCardinality
DayCountConvention-ActualActualICMA,2006-isda-definitions.pdf for more details on the calculation.,explanatoryNote
hasCompoundingFrequency,the frequency at which interest is added to the principal of the debt over the course of the agreement,core#definition
N46d2f82630d04627856866bc3f649ec8,isPrincipalOf,owl#onProperty
Principal,Aspect,rdf-schema#subClassOf
InterestCalculationSchedule,"The dates may be fixed, or relative to the corresponding interest payment date. It may be the same as the payment date, in arrears, or forward looking to the next interest payment.",explanatoryNote
AmortizationSchedule,schedule of periodic payments (repayment installments) that specify changes in the balance of the debt over time,core#definition
hasDenomination,owl#ObjectProperty,22-rdf-syntax-ns#type
hasPrincipalRepaymentDate,"Depending on the terms of the instrument (debt security, such as a bond, loan, etc.), this may be the date of a single payment of the debt principal or of the completion of scheduled partial redemption payments.",explanatoryNote
DayCountConvention-Actual360,360,rdf-schema#label
isOwedTo,Creditor,rdf-schema#range
isCollateralizedBy,,rdf-schema#isDefinedBy
InterestPaymentSchedule,interest payment schedule,rdf-schema#label
hasInitialExchangeDate,ExplicitDate,rdf-schema#range
ProjectedContractEventSchedule,"schedule of events, including but not limited to anticipated payment events, rate reset events and others that are expected to occur over the lifetime of the contract",core#definition
N6f191a749fb64f5c98c89b523dbb1c24,owl#Restriction,22-rdf-syntax-ns#type
Na194afa614594b7781aa83cd6bf4db6b,owl#Restriction,22-rdf-syntax-ns#type
isOwedBy,owes,owl#inverseOf
Lender,,rdf-schema#isDefinedBy
N205119be107748f7ad798478cb8f5760,isPlayedBy,owl#onProperty
Na6a18b549cf540dba4f2d9bc180902b0,owl#Restriction,22-rdf-syntax-ns#type
Debtor,Nfcf95e04f2e24e4d9cb55b87c124dc80,rdf-schema#subClassOf
hasDenomination,MonetaryAmount,rdf-schema#range
CreditAgreement,Ncf856807f2964b42a292f3f02d722a2b,rdf-schema#subClassOf
NonPhysicalCollateral,owl#Class,22-rdf-syntax-ns#type
N0e5cbf3e86104711a95d6c26209384ac,CommittedSubFacility,owl#onClass
AmortizationSchedule,,rdf-schema#isDefinedBy
N5543b844e0ca43c8a94bd206a0e42990,N02272d6c56c64661a0848e2588ee2a16,owl#someValuesFrom
RevolvingLineOfCredit,owl#Class,22-rdf-syntax-ns#type
Lease,lease,rdf-schema#label
,Debt.rdf version of this ontology was modified to replace additional content that is now available in the OMG Commons Ontology Library (Commons) v1.1 (FND-380).,core#changeNote
DayCountConvention-30E360ISDA,day-count convention that uses 30 days in a month and 360 days in a year for calculating interest payments,core#definition
CollateralAgreement,true,owl#deprecated
N44a0712c62674c41ba9f18337e5bcf61,LegalPerson,owl#someValuesFrom
hasInterestPaymentFrequency,hasRecurrenceInterval,rdf-schema#subPropertyOf
PrincipalRepaymentTerms,principal repayment terms,rdf-schema#label
hasAccrualBasis,hasBusinessRecurrenceIntervalConvention,rdf-schema#subPropertyOf
N28c8899b1084434aae128939e678e540,Collateral,owl#onClass
N57992ea139004417b6c2f0f197e6bbc3,owl#Restriction,22-rdf-syntax-ns#type
InterestPaymentSchedule,"The dates may be fixed, or expressed as an offset of the calculation dates. Typically the payment dates are fixed and calculation dates are expressed as an offset, however.",explanatoryNote
RevolvingLineOfCredit,Revolving credit facilities are essentially lines of credit with variable interest rates.,explanatoryNote
UncommittedSubFacility,uncommitted sub-facility,rdf-schema#label
hasInitialPrincipalPaymentDate,hasStartDate,rdf-schema#subPropertyOf
NonPhysicalCollateral,Nf46f566cf72549b4aad4edf799d097c1,rdf-schema#subClassOf
N3fe313089669436d819a6f1488078f0c,owl#Restriction,22-rdf-syntax-ns#type
hasInitialPrincipalPaymentDate,the date on which the first payment against the principal is due,core#definition
InterestRateReset,"Note that depending on the contract, a rate reset can occur daily or on some other timetable, and depending on the underlying benchmark, the actual rate may or may not change. Rate resets may be associated with variable interest rate loans, scheduled reset dates for loans and other debt instruments, for example, interest rate swaps, certain kinds of bonds, and the like. The date on which interest is (re)calculated may be an explicit or date relative.",explanatoryNote
CreditAgreementRepaidPeriodically,"Examples include revolving lines of credit, commercial loans, construction loans, residential mortgages and so forth.",core#example
DayCountConvention-30E360,2006-isda-definitions.pdf for more details on the calculation.,explanatoryNote
Interest,owl#Class,22-rdf-syntax-ns#type
InterestPaymentTerms,"Interest is usually payable on any outstanding principal amount, therefore interest relates to the amount of debt outstanding at any given point of time, not to the principal amount advanced at the time that the loan was advanced or the debt security issued (aside from the initial payment).",explanatoryNote
InterestPaymentSchedule,owl#Class,22-rdf-syntax-ns#type
DayCountConvention-30E360ISDA,360 ICMA,synonym
Ndc7bc422bb3841a1a0ccf8000617387e,Asset,owl#onClass
hasAccrualBasis,DayCountConvention,rdf-schema#range
isAmortizationOf,links the process of reduction of debt or other costs through periodic charges to the relevant asset or liability,core#definition
DayCountConvention-30E360,DayCountConvention,22-rdf-syntax-ns#type
hasLender,,rdf-schema#isDefinedBy
RevolvingLineOfCredit,"credit facility that enables the borrower to withdraw funds, repay, and withdraw again",core#definition
N181b4a8407a34dbd9d569fb8e998aea8,InterestRate,owl#allValuesFrom
isPrincipalOf,is principal of,rdf-schema#label
InterestPaymentTerms,Nc7b6f752c9c24e42ac87238fe7cf23ba,rdf-schema#subClassOf
InterestPaymentTerms,Nb954963758204782896fa170afc23ee7,rdf-schema#subClassOf
Na1d8b33a0b3142ce8225282d0c2ef644,isOwedTo,owl#onProperty
PrincipalPaymentSchedule,"regular, contract-specific schedule including the dates on which some percentage or all of the principal is due to be (re)paid",core#definition
isCollateralizedBy,owl#ObjectProperty,22-rdf-syntax-ns#type
N0fac8b91c74a4f9fae26ab336c0de67f,owl#Restriction,22-rdf-syntax-ns#type
,owl#Ontology,22-rdf-syntax-ns#type
Debt,debt,rdf-schema#label
SubFacility,MutualContractualAgreement,rdf-schema#subClassOf
hasFinalInterestPaymentDate,has final interest payment date,rdf-schema#label
," version of this ontology was modified to (1) add concepts including credit agreement whose principal is repaid at maturity and those whose principal is repaid over the course of the agreement, (2) move properties related to maturity to this ontology from FinancialInstruments and restructure the relationship between these two ontologies, (3) add the concept of a borrower identifier and the related scheme, (4) add the concept of an interest rate cap as a potential provision with respect to interest rate terms, and (5) clarified the definition of promissory note.",core#changeNote
DayCountConvention,day-count convention,rdf-schema#label
N06372e6cb70949238b5db93db0ddabf9,isPlayedBy,owl#onProperty
hasDenomination,has denomination,rdf-schema#label
AccruedInterest,N0df37b0f5cb647948329388e1d6f92d8,rdf-schema#subClassOf
,Debt and LOAN.,abstract
N36679013357045f3b3b732fb0dbe7290,owl#Restriction,22-rdf-syntax-ns#type
governsPaymentOf,"links contractual terms embedded in a contract, such as interest or repayment terms to the element those terms apply to",core#definition
N72b177ddfda14c31a797c9fea6fdf8e5,DebtTerms,owl#someValuesFrom
,"Copyright (c) 2016-2024 Object Management Group, Inc.",copyright
N8ddbbb8cd34d4382a1677c4c87cd2cc6,appliesTo,owl#onProperty
BorrowingCapacity,,rdf-schema#isDefinedBy
ManagedInterestRate,VariableInterestRate,rdf-schema#subClassOf
CapitalLease,"In the United States, such leases must be reported per Statement 13 of the Financial Accounting Standards Board. Generally, this applies to leases where the lessee acquires essentially all of the economic benefits and risks of the leased property.",explanatoryNote
FloatingInterestRate,variable interest rate that is based on a specific index or benchmark rate,core#definition
N9de8c0a5d7e74ba495a112fcdc43b166,Debtor,owl#someValuesFrom
hasPrincipalPaymentDay,RecurrenceInterval,rdf-schema#range
