source_id,target_id,relationship
FunctionalEntitiesModule,"Copyright (c) 2015-2023 EDM Council, Inc.",copyright
FunctionalEntitiesModule,Financial Industry Business Ontology (FIBO) Financial Business and Commerce (FBC) Functional Entities Module,title
FunctionalEntitiesModule,"The functional entities module includes ontologies that define business entities according to their function as opposed to their form. They include service providers such as financial institutions (e.g., banks, investment companies, and insurance companies), government regulatory and registration agencies, as well as entities described in terms of their function in some process, such as clearing houses.",abstract
,,owl#imports
,MIT,license
FunctionalEntitiesModule,,hasPart
,Metadata about the EDMC-FIBO Financial Business and Commerce(FBC) Functional Entities Module,rdf-schema#label
FunctionalEntitiesModule,"Copyright (c) 2015-2023 Object Management Group, Inc.",copyright
FunctionalEntitiesModule,owl#NamedIndividual,22-rdf-syntax-ns#type
,,owl#versionIRI
FunctionalEntitiesModule,Module,22-rdf-syntax-ns#type
,owl#Ontology,22-rdf-syntax-ns#type
FunctionalEntitiesModule,FIBO FBC Functional Entities Module,title
,2023-03-31T18:00:00,modified
FunctionalEntitiesModule,MIT,license
,"Copyright (c) 2015-2023 EDM Council, Inc.",copyright
FunctionalEntitiesModule,,rdf-schema#seeAlso
,"The functional entities module includes ontologies that define business entities according to their function as opposed to their form. They include service providers such as financial institutions (e.g., banks, investment companies, and insurance companies), government regulatory and registration agencies, as well as entities described in terms of their function in some process, such as clearing houses.",abstract
FunctionalEntitiesModule,functional entities module,rdf-schema#label
,2015-08-13T18:00:00,issued
,"Copyright (c) 2015-2023 Object Management Group, Inc.",copyright
