source_id,target_id,relationship
N15b8fe01e0424817b2d5d85c29ca46d7,1,owl#qualifiedCardinality
ContractLifecycleEvent,contract lifecycle event,rdf-schema#label
ProductLifecycleStageOccurrence,Nfe7561273e82461bb7efa7111d3c01cf,rdf-schema#subClassOf
N769b1e189ec946f68bce356dd37ed777,ProductLifecycle,owl#someValuesFrom
TradeLifecycleEvent,trade lifecycle event,rdf-schema#label
TerminatedTrade,owl#NamedIndividual,22-rdf-syntax-ns#type
FinancialProduct,N43ca1be3e0dc4068a294eaea7ebcd24d,rdf-schema#subClassOf
TradeLifecycleOccurrence,LifecycleOccurrence,rdf-schema#subClassOf
, version of this ontology was modified to eliminate deprecated elements.,core#changeNote
Basket,Nf5848b7b11a645f8bc0d319900d3b304,rdf-schema#subClassOf
N43ca1be3e0dc4068a294eaea7ebcd24d,isProvidedBy,owl#onProperty
isEmbodiedIn,owl#ObjectProperty,22-rdf-syntax-ns#type
Nc313f16b52a24036a3d721d1bfba6586,FinancialService,owl#someValuesFrom
Nec10dc0589ff418b81fe76055cf25416,RegulatoryAgency,owl#allValuesFrom
N15b8fe01e0424817b2d5d85c29ca46d7,ProductLifecycle,owl#onClass
hasGeneratingEntity,specifies a legal entity that generates something,core#definition
hasOfferingUnits,owl#DatatypeProperty,22-rdf-syntax-ns#type
ClearedTrade,cleared trade,rdf-schema#label
ContractLifecycleStageOccurrence,Ne420597e79f04165ae895ba8e149b74e,rdf-schema#subClassOf
TradeIdentifier,owl#Class,22-rdf-syntax-ns#type
Trader,ServiceProvider,rdf-schema#subClassOf
Nc5ba09f58df64e86a3a85114094cfbb5,TradeLifecycleStage,owl#onClass
N254569f578e1441982bbee8f90e64753,exemplifies,owl#onProperty
N254569f578e1441982bbee8f90e64753,owl#Restriction,22-rdf-syntax-ns#type
Nef9887dc90244c708fbfa19f953989fa,N2f0595c665704b7faf3e595a8a2c8915,owl#unionOf
Nf9e203b48afd43b496ebd28dc198cdac,Seller,22-rdf-syntax-ns#first
, version of this ontology was modified to fix spelling errors.,core#changeNote
ProductLifecycleStageOccurrence,Ncf765a18452c461eba1c1f408ac20711,rdf-schema#subClassOf
AgencyAgreement,"agreement that designates a party as a registered agent to represent and act on behalf of another party in some, typically legal, financial, or medical capacity",core#definition
, version of this ontology was modified to replace hasDefinition with isDefinedIn to clarify intent.,core#changeNote
