source_id,target_id,relationship
Nbf39aa1d958c4efba04ae67dcb998971,UnitedStatesOfAmerica,owl#hasValue
Nfec7fbf143b64f81bf660ad9ea765595,owl#Class,22-rdf-syntax-ns#type
FederalBranchOfForeignBankingOrganization,InstitutionTypes,adaptedFrom
FederalAgencyOfForeignBankingOrganization,owl#Class,22-rdf-syntax-ns#type
CommercialLendingCompany,"any institution, other than a bank or an organization operating under section 25 of the Federal Reserve Act [12 U.S.C. 601 et seq.], organized under the laws of any State of the United States, or the District of Columbia which maintains credit balances incidental to or arising out of the exercise of banking powers and engages in the business of making commercial loans",core#definition
isSubjectToReserveRequirements,XMLSchema#boolean,rdf-schema#range
ForeignBankingOrganizationOfABankHoldingCompany,owl#Class,22-rdf-syntax-ns#type
Nc20a3f93f63a48b08dd3e02beb503c38,Ncb483789de9641b4afc521f60157982c,22-rdf-syntax-ns#first
SavingsLoanAssociation,owl#Class,22-rdf-syntax-ns#type
ForeignBranchOfUSBank,BranchOfADepositoryInstitution,rdf-schema#subClassOf
SavingsLoanAssociation,ThriftInstitution,rdf-schema#subClassOf
N575019a15fc94f9db47b1a830fdaf4c9,owl#Restriction,22-rdf-syntax-ns#type
NewYorkArticleXIIInvestmentCompany,specialized non-depository lending institution that has broad borrowing and lending powers and may invest in stocks and bonds,core#definition
ForeignBankingOrganizationOfABankHoldingCompany,ForeignBankingOrganization,rdf-schema#subClassOf
ForeignBankingOrganizationAsABankHoldingCompany,BankHoldingCompany,rdf-schema#subClassOf
SavingsLoanAssociation,InstitutionTypes,adaptedFrom
AgreementCorporation-Investment,AgreementCorporation,rdf-schema#subClassOf
Ne8d1638586754a349fe2b32f7307bd57,1,owl#qualifiedCardinality
StateBranchOfForeignBankingOrganization,FederalBranchOfForeignBankingOrganization,owl#disjointWith
Nff96b5b2a15b4323917d3cc499f2b529,isOwnedAsset,owl#onProperty
BranchOfADepositoryInstitution,section-211.21,adaptedFrom
FederalBranchOfForeignBankingOrganization,federal branch of foreign banking organization,rdf-schema#label
DomesticNonBankSubsidiaryOfADomesticEntity,"non-bank financial service provider based in the United States of which 25 percent or more of whose voting shares are owned or controlled by an entity that is also based in the United States, or of which a majority of its directors are controlled by such domestic entity, or of which 25 percent or more of whose voting shares are held by trustees for the benefit of the shareholders or members of such domestic entity",core#definition
StateAgencyOfForeignBankingOrganization,AgencyOfAForeignBankingOrganization,rdf-schema#subClassOf
RegionalAdministrativeOfficeOfAForeignBank,section-211.21,adaptedFrom
BranchOfADepositoryInstitution,any office or any place of business located in any State of the United States at which deposits are received,core#definition
StateAgencyOfForeignBankingOrganization,InstitutionTypes,adaptedFrom
Nff96b5b2a15b4323917d3cc499f2b529,ForeignBank,owl#someValuesFrom
N3b77e67f10a54c1781b2b0dd8dfcaa1f,playsRole,owl#onProperty
Naf2966e1854a4021b3827cd090dbf1e6,isPartOf,owl#onProperty
RepresentativeOfficeOfAForeignBank,"office of a foreign bank which is located in any state and is not a federal branch, federal agency, state branch, state agency, or commercial lending company subsidiary",core#definition
BankersBankNotSubjectToReserveRequirements,Nb4bacbf796504438a7925b0de14f3f3c,rdf-schema#subClassOf
Ned68aebc6911469fa5db553f81708128,Nb219805a1cb744baaa25bda109bdc2b3,owl#someValuesFrom
FarmCreditSystemInstitution,All Farm Credit System institutions are federally-chartered instrumentalities of the United States.,explanatoryNote
StateBranchOfForeignBankingOrganization,state branch of foreign banking organization,rdf-schema#label
NationalBank,owl#Class,22-rdf-syntax-ns#type
Nb4bacbf796504438a7925b0de14f3f3c,false,owl#hasValue
BranchOfADepositoryInstitution,Naf2966e1854a4021b3827cd090dbf1e6,rdf-schema#subClassOf
FederalBranchOfForeignBankingOrganization,owl#Class,22-rdf-syntax-ns#type
ForeignBankingOrganizationOfABankHoldingCompany,foreign banking organization of a bank holding company,rdf-schema#label
FederalAgencyOfForeignBankingOrganization,federal agency of foreign banking organization,rdf-schema#label
N7f0f6814df3b447c8da2ec7305f25c04,owl#Restriction,22-rdf-syntax-ns#type
FederalAgencyOfForeignBankingOrganization,AgencyOfAForeignBankingOrganization,rdf-schema#subClassOf
ForeignEntityOther,FinancialInstitution,rdf-schema#subClassOf
isSubjectToReserveRequirements,is subject to reserve requirements,rdf-schema#label
