source_id,target_id,relationship
SettlementEvent,ContractLifecycleEventOccurrence,rdf-schema#subClassOf
N3ffc6f2ed2ba46e1a302af1ffd37e6b5,MonetaryAmount,owl#someValuesFrom
N2b4cd8b5b0b84ba1b107f60a81905731,hasPrice,owl#onProperty
hasDeliveryMethod,hasStrategy,rdf-schema#subPropertyOf
isFractionalEligible,owl#DatatypeProperty,22-rdf-syntax-ns#type
NonDeliverableMethod,non-deliverable method,rdf-schema#label
,Settlement Ontology,rdf-schema#label
DeliveryInCash,DeliveryMethod,22-rdf-syntax-ns#type
hasDeliveryMethod,SettlementTerms,rdf-schema#domain
Nc8aa1062d82d45768b4f8bf30cb2e5d3,owl#Restriction,22-rdf-syntax-ns#type
isFullyAutomatedSecuritiesTransferApplicable,SettlementTerms,rdf-schema#domain
N3ffc6f2ed2ba46e1a302af1ffd37e6b5,hasSettlementAmount,owl#onProperty
,"Copyright (c) 2018-2024 Object Management Group, Inc.",copyright
Nc8aa1062d82d45768b4f8bf30cb2e5d3,XMLSchema#positiveInteger,owl#someValuesFrom
SettlementEvent,settlement event,rdf-schema#label
hasSettlementAmount,indicates the monetary amount required for cash settlement,core#definition
DeliveryMethod,DistributionStrategy,rdf-schema#subClassOf
Settlement,ContractLifecycleEvent,rdf-schema#subClassOf
NonDeliverableMethod,"ISO 10962, Securities and related financial instruments - Classification of financial instruments (CFI) code, Fourth Edition, October 2019",adaptedFrom
,Settlement.rdf version of the ontology was modified to use the Commons Ontology Library (Commons) Annotation Vocabulary rather than the OMG's Specification Metadata vocabulary.,core#changeNote
SettlementEvent,"or legally recording documents, as applicable",core#definition
isFullyAutomatedSecuritiesTransferApplicable,indicates whether the security is to be held at the transfer agent as part of the FAST (Fully Automated Securities Transfer) program,core#definition
DeliveryMethod,ContractualCommitment,22-rdf-syntax-ns#type
PhysicalSettlementTerms,physical settlement terms,rdf-schema#label
hasPreferredSettlementCurrency,SettlementTerms,rdf-schema#domain
SettlementTerms,N66dab79b037c4f75b0e8c8067d6d3597,rdf-schema#subClassOf
SettlementEvent,N2b4cd8b5b0b84ba1b107f60a81905731,rdf-schema#subClassOf
hasPreferredSettlementCurrency,has preferred settlement currency,rdf-schema#label
Settlement,"or legally recording documents, as applicable",core#definition
Nc7de08f5629e405f827093c5552198e1,involves,owl#onProperty
,Settlement.rdf version of this ontology was revised to better integrate settlement with the overall lifecycle of a contract (FBC-317),core#changeNote
Nba5b6d87d3c04df98c6705c64b05b635,PhysicalDeliveryMethod,owl#hasValue
Nc8aa1062d82d45768b4f8bf30cb2e5d3,hasNumericValue,owl#onProperty
isFractionalEligible,XMLSchema#boolean,rdf-schema#range
isFullyAutomatedSecuritiesTransferApplicable,is FAST applicable,abbreviation
N2b4cd8b5b0b84ba1b107f60a81905731,0,owl#minQualifiedCardinality
SettlementEvent,Nff0d860d8ac9423fbb028fddafd62465,rdf-schema#subClassOf
PhysicalDeliveryMethod,"ISO 10962, Securities and related financial instruments - Classification of financial instruments (CFI) code, Fourth Edition, October 2019",adaptedFrom
Nba5b6d87d3c04df98c6705c64b05b635,owl#Restriction,22-rdf-syntax-ns#type
SettlementConvention,Nc8aa1062d82d45768b4f8bf30cb2e5d3,rdf-schema#subClassOf
,,owl#imports
SettlementConvention,"convention employed to determine the closing date (from the stated settlement date) in the process of settling a transaction on which securities or interests in securities are delivered, usually against (in simultaneous exchange for) payment of some consideration",core#definition
SettlementConvention,Convention,rdf-schema#subClassOf
Nff0d860d8ac9423fbb028fddafd62465,exemplifies,owl#onProperty
N2b4cd8b5b0b84ba1b107f60a81905731,SecurityPrice,owl#onClass
SettlementConvention,owl#Class,22-rdf-syntax-ns#type
NonDeliverableMethod,DeliveryMethod,22-rdf-syntax-ns#type
hasPreferredSettlementCurrency,Currency,rdf-schema#range
hasPreferredSettlementCurrency,This property should only be used in cases where the settlement currency is distinct from the currency in which the instrument is denominated.,explanatoryNote
isFullyAutomatedSecuritiesTransferApplicable,XMLSchema#boolean,rdf-schema#range
Nba5b6d87d3c04df98c6705c64b05b635,hasDeliveryMethod,owl#onProperty
,Settlement.rdf version of this ontology was revised to replace content that is now available in the OMG Commons Ontology Library (Commons) v1.1 (FND-380).,core#changeNote
hasSettlementAmount,hasMonetaryAmount,rdf-schema#subPropertyOf
Nff0d860d8ac9423fbb028fddafd62465,owl#Restriction,22-rdf-syntax-ns#type
CashSettlementTerms,"Note that the security price represents a price per share or per lot, whereas the settlement amount represents a total.",explanatoryNote
