source_id,target_id,relationship
Nc30eeeed18aa4d71b2af684a839e2de1,hasOutlookPeriod,owl#onProperty
N99b4a1ad9db146cdbdf2f892f4ca7276,N0ead89cec39b462aa36b77497371b76e,22-rdf-syntax-ns#first
N64587a4a85b14a9695d45aa632f0a4cd,RedemptionEvent,22-rdf-syntax-ns#first
DurationAnalytic,duration analytic,rdf-schema#label
N01be09204480419185f2d9b27a7ad7be,N3d99345535084bbdba9cfa48541f62ed,22-rdf-syntax-ns#rest
YieldToNextPut,yield to next put,rdf-schema#label
N426cac6f0f5c4e36bd365df0f7913af3,owl#Restriction,22-rdf-syntax-ns#type
Na3715066d470495c96a7639c0910aff4,hasFormula,owl#onProperty
DebtSecuritiesMarketMaker,ServiceProvider,rdf-schema#subClassOf
RussianYieldCalculationMethod,N4aece698eac4460581b57d956d3e372f,rdf-schema#subClassOf
NextCallDate,Date,rdf-schema#subClassOf
DebtYieldToMaturity,debt yield to maturity,rdf-schema#label
DebtPool,N65088075c3364e1cb7caac254a0c2191,rdf-schema#subClassOf
PriceValueOfBasisPoint,owl#Class,22-rdf-syntax-ns#type
N3317e18b5731476a963740a8243d3043,owl#Restriction,22-rdf-syntax-ns#type
N05c605cc83b946adb51d5534ed5ae24d,owl#Restriction,22-rdf-syntax-ns#type
ModifiedDurationAnalytic,owl#Class,22-rdf-syntax-ns#type
YieldCalculationFormula,Ne7facb328b714c0599eabcaab3106fc8,rdf-schema#subClassOf
LoanPrepaymentFormula,Formula,rdf-schema#subClassOf
N32daece6be2343828cd478bd2da790cc,hasArgument,owl#onProperty
FFIECUp300PrepaySpeed,PrepaymentSpeed,rdf-schema#subClassOf
USCorporateBondYieldCalculationMethod,Na3715066d470495c96a7639c0910aff4,rdf-schema#subClassOf
MortgageBackedSecurity,owl#Class,22-rdf-syntax-ns#type
Nf593d41289b34e98a6c019e3894f14b0,isBasedOn,owl#onProperty
PrepaymentSpeed,N67ea187460be48bebfe0a83fd1f534aa,rdf-schema#subClassOf
WallStreetYieldCalculationMethod,No definition.Term put here from memory.,core#definition
FFIECDown300PrepaySpeed,owl#Class,22-rdf-syntax-ns#type
