id,type,name
LifecycleStatus,Entity,LifecycleStatus
ClassificationScheme,Entity,ClassificationScheme
disclosure action,Entity,disclosure action
MandatoryCorporateAction,Entity,MandatoryCorporateAction
N1279e9c182154401b785360cc17d9667,Entity,N1279e9c182154401b785360cc17d9667
mandatory corporate action,Entity,mandatory corporate action
regulatory action,Entity,regulatory action
owl#Restriction,Entity,owl#Restriction
MarketAction,Entity,MarketAction
"corporate action involving a request for holders or beneficial owners to disclose their name, location and holdings of any issue to the issuer",Entity,"corporate action involving a request for holders or beneficial owners to disclose their name, location and holdings of any issue to the issuer"
"Such consolidation may be accomplished via financial transactions such as mergers, acquisitions, consolidations, tender offers, purchase of assets, and management acquisitions.",Entity,"Such consolidation may be accomplished via financial transactions such as mergers, acquisitions, consolidations, tender offers, purchase of assets, and management acquisitions."
Notification,Entity,Notification
XMLSchema#string,Entity,XMLSchema#string
Divestiture,Entity,Divestiture
spin off,Entity,spin off
1,Entity,1
"Cash dividends are a classic example where a public company declares a dividend to be paid on each outstanding share. Bonus is another case where the shareholder is rewarded. In a stricter sense, the bonus issue should not impact the share price but in reality, in rare cases, it does and results in an overall increase in value.",Entity,"Cash dividends are a classic example where a public company declares a dividend to be paid on each outstanding share. Bonus is another case where the shareholder is rewarded. In a stricter sense, the bonus issue should not impact the share price but in reality, in rare cases, it does and results in an overall increase in value."
liquidation,Entity,liquidation
CodeSet,Entity,CodeSet
"scheme for classifying the kinds of actions and events that may be announced, initiated or carried out by an organization that affects a legal entity or the securities it issues",Entity,"scheme for classifying the kinds of actions and events that may be announced, initiated or carried out by an organization that affects a legal entity or the securities it issues"
The security holder may be offered the opportunity to join a class action proceeding and would need to respond with an instruction.,Entity,The security holder may be offered the opportunity to join a class action proceeding and would need to respond with an instruction.
financial impact on the holder,Entity,financial impact on the holder
consent solicitation,Entity,consent solicitation
ActionStatus,Entity,ActionStatus
"action initiated by a regulatory agency that affects a legal entity or the securities it issues and may have a material impact on that entity's stakeholders, such as shareholders and creditors",Entity,"action initiated by a regulatory agency that affects a legal entity or the securities it issues and may have a material impact on that entity's stakeholders, such as shareholders and creditors"
defines,Entity,defines
"An example of a voluntary corporate action is a tender offer, in which the issuer may request shareholders to tender their shares at a predetermined price.",Entity,"An example of a voluntary corporate action is a tender offer, in which the issuer may request shareholders to tender their shares at a predetermined price."
IncomeOrientedClassifier,Entity,IncomeOrientedClassifier
isMemberOf,Entity,isMemberOf
state of some action at some point in time,Entity,state of some action at some point in time
MIT,Entity,MIT
