source_id,target_id,relationship
,"This ontology defines the kinds of income and corporate action events covered by ISO 15022 and other standards, including recent extensions to those standards. Scope has been limited to security-related events and actions, and excludes most notification and meetings related events.",abstract
ChangeOfSecurityTradingStatusEvent,owl#Class,22-rdf-syntax-ns#type
N4fdea21e5e2e4cff9a13dac0bfdfbead,owl#Restriction,22-rdf-syntax-ns#type
StockSplit,change in nominal value,synonym
N9064afe58acf4ebf92b70c4dca608c84,convertsTo,owl#onProperty
Naa118c85c5864f3b919d7a15d49b01f1,Bond,owl#someValuesFrom
convertsFrom,converts from,rdf-schema#label
ReverseStockSplit,StockSplit,owl#disjointWith
StockDividendAction,owl#Class,22-rdf-syntax-ns#type
CorporateActionObligation,CorporateAction,rdf-schema#subClassOf
StockSplit,stock split,rdf-schema#label
TradingStatusMessage,Notice,rdf-schema#subClassOf
CorporateActionSecuritiesDeliveryObligation,corporate action securities delivery obligation,rdf-schema#label
IntermediateSecuritiesDistribution,owl#Class,22-rdf-syntax-ns#type
CapitalGainsDistribution,VoluntaryCorporateAction,rdf-schema#subClassOf
convertsTo,Security,rdf-schema#range
InterestRateAdjustment,MandatoryCorporateAction,rdf-schema#subClassOf
Nfcc49bf72c6644e4b578ff943c55f559,convertsTo,owl#onProperty
Nee5208f1886b4262bf45d16171e90a7f,Share,owl#someValuesFrom
RepurchaseOffer,VoluntaryCorporateAction,rdf-schema#subClassOf
MaturityExtension,CorporateAction,rdf-schema#subClassOf
RepurchaseOffer,repurchase offer,rdf-schema#label
DividendReinvestmentAction,corporate action that involves a dividend payment whereby holders can keep cash or have the cash reinvested into additional shares in the issuing company,core#definition
WorthlessSecurityAction,corporate action that involves booking out of valueless securities,core#definition
N9064afe58acf4ebf92b70c4dca608c84,owl#Restriction,22-rdf-syntax-ns#type
N2c75e686592f483cb70a947f3edaab44,convertsFrom,owl#onProperty
DecreaseInValueAction,units remains unchanged. This event may include a cash pay out to holders.,explanatoryNote
