id,type,name
GLEIF classifier for corporate actions that is a kind of merger where there is a combination of two or more companies into an existing company,Entity,GLEIF classifier for corporate actions that is a kind of merger where there is a combination of two or more companies into an existing company
COMPLEX_CHANGE_LEGAL_FORM,Entity,COMPLEX_CHANGE_LEGAL_FORM
"GLEIF classifier for corporate actions involving a change in the legal form, name, or other information such as an address change for an organization",Entity,"GLEIF classifier for corporate actions involving a change in the legal form, name, or other information such as an address change for an organization"
GLEIF classifier for corporate actions involving the transfer of all of the assets and liabilities of a subsidiary to an International Branch entity in exchange for the transfer of securities representing the capital of the International Branch entity receiving the transfer,Entity,GLEIF classifier for corporate actions involving the transfer of all of the assets and liabilities of a subsidiary to an International Branch entity in exchange for the transfer of securities representing the capital of the International Branch entity receiving the transfer
Bankruptcy usually involves a formal court ruling. Securities may become valueless (event completed).,Entity,Bankruptcy usually involves a formal court ruling. Securities may become valueless (event completed).
classifier that differentiates corporate actions based on a GLEIF specific grouping,Entity,classifier that differentiates corporate actions based on a GLEIF specific grouping
owl#Restriction,Entity,owl#Restriction
GLEIF classifier for corporate actions consisting of a procedure that allows a legal entity to settle debts by paying only a proportion of the amount that it owes to creditors or to come to some other arrangement with its creditors over the payment of its debts (event completed),Entity,GLEIF classifier for corporate actions consisting of a procedure that allows a legal entity to settle debts by paying only a proportion of the amount that it owes to creditors or to come to some other arrangement with its creditors over the payment of its debts (event completed)
"GLEIF classifier for corporate actions consisting of distribution of cash, assets, or both",Entity,"GLEIF classifier for corporate actions consisting of distribution of cash, assets, or both"
owl#NamedIndividual,Entity,owl#NamedIndividual
compartments,Entity,compartments
Divestiture,Entity,Divestiture
XMLSchema#string,Entity,XMLSchema#string
CHANGE_HQ_ADDRESS,Entity,CHANGE_HQ_ADDRESS
GLEIF classifier for corporate actions that are part of a reverse takeover event,Entity,GLEIF classifier for corporate actions that are part of a reverse takeover event
"GLEIF classifier for corporate actions in which a single company splits into two or more independent, separately-run companies",Entity,"GLEIF classifier for corporate actions in which a single company splits into two or more independent, separately-run companies"
GLEIF classifier for corporate actions in which the status of a legal entity is that it is unable to pay creditors,Entity,GLEIF classifier for corporate actions in which the status of a legal entity is that it is unable to pay creditors
EntitySpecificCreditEvent,Entity,EntitySpecificCreditEvent
scheme for classifying corporate actions according to the GLEIF LEI Common Data Format (CDF) schema,Entity,scheme for classifying corporate actions according to the GLEIF LEI Common Data Format (CDF) schema
"This ontology includes the codes for corporate action events as specified in GLEIF LEI Common Data Format (CDF) schema, as of 4 March 2021.",Entity,"This ontology includes the codes for corporate action events as specified in GLEIF LEI Common Data Format (CDF) schema, as of 4 March 2021."
MIT,Entity,MIT
2021-03-04_lei-cdf-v3-1.xsd,Entity,2021-03-04_lei-cdf-v3-1.xsd
DISSOLUTION,Entity,DISSOLUTION
GLEIF classifier for corporate actions involving a distribution of securities issued by another legal entity,Entity,GLEIF classifier for corporate actions involving a distribution of securities issued by another legal entity
