source_id,target_id,relationship
CurrencyOption,"option giving the buyer (holder) the right, but not the obligation, to buy or sell currency at a specified exchange rate during a specified period of time",core#definition
CurrencySwap,currency swap,rdf-schema#label
CurrencySpotForwardSwap,Nf506bcc1a38b4ce6864704ab54eff4e8,rdf-schema#subClassOf
CurrencyDerivative,currency derivative,rdf-schema#label
hasSpotExchangeRate,QuotedExchangeRate,rdf-schema#range
CurrencySpotContract,CurrencyInstrument,rdf-schema#subClassOf
N736ba288f0354349a04355ab714faa2b,owl#Restriction,22-rdf-syntax-ns#type
Nb8a602c3591349e79a316a4b73d33ac3,hasForwardExchangeRate,owl#onProperty
CurrencyForwardOutright,currency forward outright,rdf-schema#label
CurrencySwap,"In the case of a 'forward-forward' swap, both legs will be of type CurrencyFoward.",core#note
CurrencyForward,CurrencyDerivative,rdf-schema#subClassOf
CurrencyFuture,owl#Class,22-rdf-syntax-ns#type
CurrencySpotForwardSwap,currency spot forward swap,rdf-schema#label
,CurrencyContracts.rdf version of this ontology was modified to eliminate a reference to a deprecated property.,core#changeNote
CurrencySpotContract,N13151f7b2c314d1dad6c02be6936b631,rdf-schema#subClassOf
CurrencyDerivative,foreign exchange derivative,synonym
N2f56cef551e0420f8f2c301c78792c8a,CurrencyForward,owl#someValuesFrom
Ne975a195f8c946ad90caaf46f92af0da,Ndeacbc5df1e949b485ef203fd28c8a0c,22-rdf-syntax-ns#rest
," version of this ontology was modified to reflect the addition of the concept of a rates swap and the corresponding rate-based leg to the Swaps ontology, as well as the concept of a spot forward currency swap, to facilitate mapping to the CFI standard.",core#changeNote
Ndeacbc5df1e949b485ef203fd28c8a0c,Nc6f2572288844791914f011d0b030d8d,22-rdf-syntax-ns#rest
CurrencySpotContract,foreign exchange spot contract,synonym
Nd14e9a6140d54154bf062680d5e9dc1d,hasExchangeRateQuotationSource,owl#onProperty
,"CurrencyContracts.rdf version of this ontology was modified to move properties related to buying and selling currency to a higher level in the ontology, to be available on all currency instruments (DER-143).",core#changeNote
