source_id,target_id,relationship
N6529faedb87045cbae206a99b0ea499e,Ndaf4a2fedd1042ca92a14799dcd67ef1,owl#someValuesFrom
PaymentObligationAsDelivery,PaymentObligation,rdf-schema#subClassOf
dischargedByNetting,owl#DatatypeProperty,22-rdf-syntax-ns#type
MasterAgreementEarlyTerminationProvisions,Terms here include: Additional Terminaton Event Affected Parties,explanatoryNote
MasterAgreementRightToTerminationFollowingTerminationEvent,the right to terminate the agreement following some termination-triggering event,core#definition
N2c45c7f0dff9464393a814846cf73faf,CreditEvent,owl#someValuesFrom
MasterAgreementObligationTerms,contract terms setting out the obligations on a party to the agreement,core#definition
statementCalculationRequirements,statement calculation requirements,rdf-schema#label
CreditEventDefinition,contract definition for a credit event as it pertains to the master agreement,core#definition
OtherAmountsObligation,ContractualObligation,rdf-schema#subClassOf
invokedInEventOf,MasterAgreementTerminationEvent,rdf-schema#range
MasterAgreementEarlyTerminationProvisions,Terms and Conditions around early termination of the Master Agreement.,core#definition
TaxWithholdingGrossupObligation,"Grossup Obligations in respect of Tax, that is an obligation to deduct or withhold tax in respect of payments made under transactions governed by the Master Agreement.",core#definition
MasterAgreementTerminationProvision,owl#Class,22-rdf-syntax-ns#type
invokedInEventOf.1,invoked in event of,rdf-schema#label
includesPenaltyPayments,owl#DatatypeProperty,22-rdf-syntax-ns#type
pay,pay,rdf-schema#label
MasterAgreementChangeNotificationObligation,ContractualObligation,rdf-schema#subClassOf
freelyTransferableFunds,XMLSchema#boolean,rdf-schema#range
NettingTerms,owl#Class,22-rdf-syntax-ns#type
MasterAgreementEarlyTerminationRight,ContractualRight,rdf-schema#subClassOf
CreditEventDefinition,Nd203d754baf14bd9956fb2844b68d492,rdf-schema#subClassOf
Ncf1567d238b1431789743c4200ec2f27,definesTermsFor,owl#onProperty
defaultInterestCompoundingBasis,default interest compounding basis,rdf-schema#label
specifiedIndebtedness,specified indebtedness,rdf-schema#label
Ndb81347a14904b398bab221102805d90,CreditSupportBeneficiary,owl#someValuesFrom
MasterAgreementEarlyTerminationRight,owl#Class,22-rdf-syntax-ns#type
effectOfDesignation,Description of the effect of designation of this right.,core#definition
currencySpecificMethods,"no"" term for completeness.",core#definition
defaultInterestCompoundingBasis,owl#ObjectProperty,22-rdf-syntax-ns#type
MasterAgreementConditionsPrecedent,ConditionPrecedent,rdf-schema#subClassOf
,,owl#versionIRI
Nd203d754baf14bd9956fb2844b68d492,owl#Restriction,22-rdf-syntax-ns#type
automaticNettingApplicable,automatic netting applicable,rdf-schema#label
DerivativeTransactionMasterAgreement,MasterAgreement,rdf-schema#subClassOf
MasterAgreementEarlyTerminationRight,This generally arises from some Default Event on the part of the other party.,explanatoryNote
compensateOtherParty,compensate other party,rdf-schema#label
MasterAgreementTerminationProvision,"a provision in the master agreement, setting out the conditions, consequences etc. of termination of the agreement",core#definition
statementCalculationRequirements,MasterAgreementEarlyTerminationProvisions,rdf-schema#domain
CreditEventDefinition,MasterAgreementElement,rdf-schema#subClassOf
statementCalculationRequirements,Provisions for calculation of statements and statement amounts in the event of this Early Termination.,core#definition
PaymentPlaceSpecifiedInConfirmationMessage,owl#Class,22-rdf-syntax-ns#type
CurrencySpecificationTerm,ContractualDefinition,rdf-schema#subClassOf
effectOfDesignation,MasterAgreementEarlyTerminationProvisions,rdf-schema#domain
payableByCounterparty,"Whether the counterparty is obliged to promptly pay to the party which is assessed as being liable for the relevant tax, the amount of such liability.",core#definition
compensateOtherParty,owl#DatatypeProperty,22-rdf-syntax-ns#type
MasterAgreementEarlyTerminationProvisions,MasterAgreementTerminationProvision,rdf-schema#subClassOf
PaymentPlaceSpecifiedInConfirmationMessage,PaymentPlaceSpecificationMethod,rdf-schema#subClassOf
MasterAgreementRightToTerminationFollowingDefaultEvent,owl#Class,22-rdf-syntax-ns#type
freelyTransferableFunds,owl#DatatypeProperty,22-rdf-syntax-ns#type
TaxWithholdingLiability,"Example text: Liability. If:- (1) X is required by any applicable law, as modified by the practice of any relevant governmental revenue authority, to make any deduction or withholding in respect of which X would not be required to pay an additional amount to Y under Section 2(d)(i)(4); (2) X does not so deduct or withhold; and (3) a liability resulting from such Tax is assessed directly against X, then, except to the extent Y has satisfied or then satisfies the liability resulting from such Tax, Y will promptly pay to X the amount of such liability (including any related liability for interest, but including any related liability for penalties only if Y has failed to comply with or perform any agreement contained in Section 4(a)(i), 4(a)(iii) or 4(d)).",core#example
OtherAmountsObligation,owl#Class,22-rdf-syntax-ns#type
PaymentObligation,payment obligation,rdf-schema#label
MasterAgreementAccountChangeNotificationObligation,MasterAgreementChangeNotificationObligation,rdf-schema#subClassOf
N04f41ff2dad149e7953d3451333c2b27,isProvidedBy,owl#onProperty
makeUpForIndemnifiable,make up for indemnifiable,rdf-schema#label
requiredDaysNotice,required days notice,rdf-schema#label
hasEarlyTerminationDate,owl#ObjectProperty,22-rdf-syntax-ns#type
forward,TaxWithholdingGrossupObligation,rdf-schema#domain
Ncf1567d238b1431789743c4200ec2f27,owl#Restriction,22-rdf-syntax-ns#type
DeliveryObligation,delivery obligation,rdf-schema#label
DerivativeTransactionMasterAgreement,a master agreement covering derivatives transactions to be carried out between the parties to this contract,core#definition
Nc81fb7c9c68b451ba2bf03ffb151bf98,mayBeVariedByOne,owl#onProperty
