id,type,name
interest rate observable,Entity,interest rate observable
MarketRate,Entity,MarketRate
"Copyright (c) 2016-2024 EDM Council, Inc.",Entity,"Copyright (c) 2016-2024 EDM Council, Inc."
EconomicRateObservable,Entity,EconomicRateObservable
Nf5dcfe72a6444eaaba40a48bb223e753,Entity,Nf5dcfe72a6444eaaba40a48bb223e753
rate-based derivative instrument,Entity,rate-based derivative instrument
ForwardRateAgreement,Entity,ForwardRateAgreement
RateDerivatives.rdf version of this ontology was modified to deprecate ForeignExchangeRateObservable after other changes that eliminated its usage in currency derivatives and made it obsolete (DER-143).,Entity,RateDerivatives.rdf version of this ontology was modified to deprecate ForeignExchangeRateObservable after other changes that eliminated its usage in currency derivatives and made it obsolete (DER-143).
RateBasedDerivativeInstrument,Entity,RateBasedDerivativeInstrument
Rate Derivatives Ontology,Entity,Rate Derivatives Ontology
22-rdf-syntax-ns#nil,Entity,22-rdf-syntax-ns#nil
RateBasedObservable,Entity,RateBasedObservable
N0a2ee67a8b534dd996c56f42a0d2f99b,Entity,N0a2ee67a8b534dd996c56f42a0d2f99b
forward rate agreement,Entity,forward rate agreement
owl#Restriction,Entity,owl#Restriction
"rate-based observable that is an interest rate, typically a well-known reference interest rate",Entity,"rate-based observable that is an interest rate, typically a well-known reference interest rate"
true,Entity,true
N058ea01d93a149a1baf4d3262e0b10fd,Entity,N058ea01d93a149a1baf4d3262e0b10fd
hasUnderlier,Entity,hasUnderlier
"Rate-based observables interest rates, market rate, economic indicators, statistical measure calculated over some collection of indices, foreign exchange rates and others that are readily observable in the world",Entity,"Rate-based observables interest rates, market rate, economic indicators, statistical measure calculated over some collection of indices, foreign exchange rates and others that are readily observable in the world"
"Copyright (c) 2016-2024 Object Management Group, Inc.",Entity,"Copyright (c) 2016-2024 Object Management Group, Inc."
Nfdd6d42256d344ab833b247fae4e8069,Entity,Nfdd6d42256d344ab833b247fae4e8069
economic rate observable,Entity,economic rate observable
DerivativeInstrument,Entity,DerivativeInstrument
"RateDerivatives.rdf version of this ontology was extended to include foreign exchange rates, forward rate agreements, and revise definitions to be unambiguous and ISO 704 compliant.",Entity,"RateDerivatives.rdf version of this ontology was extended to include foreign exchange rates, forward rate agreements, and revise definitions to be unambiguous and ISO 704 compliant."
Release,Entity,Release
,Entity,
BasketOfIndices,Entity,BasketOfIndices
EconomicIndicator,Entity,EconomicIndicator
"The FRA determines the rates to be used along with the termination date and notional value. FRAs are cash-settled with the payment based on the net difference between the interest rate of the contract and the floating rate in the market called the reference rate. The notional amount is not exchanged, but rather a cash amount based on the rate differentials and the notional value of the contract.",Entity,"The FRA determines the rates to be used along with the termination date and notional value. FRAs are cash-settled with the payment based on the net difference between the interest rate of the contract and the floating rate in the market called the reference rate. The notional amount is not exchanged, but rather a cash amount based on the rate differentials and the notional value of the contract."
QuotedExchangeRate,Entity,QuotedExchangeRate
rate-based observable,Entity,rate-based observable
owl#Class,Entity,owl#Class
"RateDerivatives.rdf version of this ontology was modified to eliminate the dependency on NonPhysicalUnderlier, which was redundant.",Entity,"RateDerivatives.rdf version of this ontology was modified to eliminate the dependency on NonPhysicalUnderlier, which was redundant."
economic rate-based derivative instrument,Entity,economic rate-based derivative instrument
1,Entity,1
Nf1b638f199624874ac66c257fab9d40c,Entity,Nf1b638f199624874ac66c257fab9d40c
rate-based derivative whose underlier is an economic indicator,Entity,rate-based derivative whose underlier is an economic indicator
