source_id,target_id,relationship
ExtrinsicValue,MonetaryAmount,rdf-schema#subClassOf
N717dbf7cc2604736938d858b9a83b7b0,isPlayedBy,owl#onProperty
N7df02c1e73ba421ab1af01d44cde1b04,CallOption,owl#onClass
Nffdf73f99c224cb69c1af5250543aa47,comprises,owl#onProperty
ProtectivePut,owl#Class,22-rdf-syntax-ns#type
Straddle,neutral option trading strategy that involves simultaneously buying both a put option and a call option for the underlying security with the same strike price and the same expiration date,core#definition
Nb8797e4d20bc4ceda893b1660e0af45c,owl#Restriction,22-rdf-syntax-ns#type
ProtectiveCollar,protective collar,rdf-schema#label
RiskReversal,Nde9bc245cbba4593844cfcbdd52eed17,rdf-schema#subClassOf
OptionIssuer,issuer granting the rights defined in the option in exchange for some consideration,core#definition
Option,Nfd9d82731f2f46a5a57d7862b431def6,rdf-schema#subClassOf
Fence,option trading strategy that uses options to limit the range of possible returns on a financial instrument,core#definition
N9ada88f665b94882b0de9f46199f2bdc,comprises,owl#onProperty
N0584d33ca63d4d508c5b22aa85b07cb0,MixedBasket,owl#someValuesFrom
BasketOption,"option whose underlying asset is a group, or basket, of commodities, securities, indices, or currencies",core#definition
hasExerciseDateOffset,indicates the period in days between the reset date and the exercise date,core#definition
ExoticOption,"Exotic options include Asian options and lookback options, and are mostly traded in the over-the-counter market.",explanatoryNote
Butterfly,strategy that combines bull and bear spreads with a fixed risk and capped profit,core#definition
Ne9a463c3993e4ad396d58ba2d05db11e,2,owl#qualifiedCardinality
Nace3d180945a427a8ed81971248371bc,hasExerciseTerms,owl#onProperty
AtTheMoney,owl#NamedIndividual,22-rdf-syntax-ns#type
InterestRateOption,N44893f366c5947f1b4a8f98a4c11f947,rdf-schema#subClassOf
N29c9155ec70942819dc0cdedf9310e3d,CallOption,owl#onClass
hasSettlementDateOffset,hasDuration,rdf-schema#subPropertyOf
IronButterfly,Butterfly,rdf-schema#subClassOf
Nb99d7f8ad363412da574bb84791e1511,owl#Restriction,22-rdf-syntax-ns#type
N2755c47673a74b0e8a4cba96f8c0e8af,Option,owl#onClass
hasExerciseSchedule,owl#ObjectProperty,22-rdf-syntax-ns#type
VanillaOption,vanilla option,rdf-schema#label
IronButterfly,The key to using this trade as part of a successful trading strategy is to forecast a time when option prices are likely to decline in value generally. This usually occurs during periods of sideways movement or a mild upward trend.,explanatoryNote
FixedIncomeOption,"ISO 10962, Securities and related financial instruments - Classification of financial instruments (CFI) code, Fourth Edition, 2019.",adaptedFrom
hasOptionHolder,has option holder,rdf-schema#label
LongTermEquityAnticipationSecurity,"equity option that allows the holder to buy or sell shares of stock with expiration dates that are longer than one year, and typically up to three years from issue",core#definition
hasExerciseDateOffset,StripStrategy,rdf-schema#domain
OptionHolder,Owner,rdf-schema#subClassOf
IntrinsicValue,MonetaryAmount,rdf-schema#subClassOf
N6152a800eccc4082811b37370d3e44c8,Schedule,owl#someValuesFrom
Nffdf73f99c224cb69c1af5250543aa47,CoveredCall,owl#onClass
N6544909a6d8a4b0484860751cdef71d5,OptionPremium,owl#someValuesFrom
Nb99d7f8ad363412da574bb84791e1511,OptionHolder,owl#onClass
BasketOption,N0584d33ca63d4d508c5b22aa85b07cb0,rdf-schema#subClassOf
Straddle,N676b9fc4e19446b8b2c7cc3534249b58,rdf-schema#subClassOf
,,owl#versionIRI
OptionHolder,owl#Class,22-rdf-syntax-ns#type
BondOption,bond option,rdf-schema#label
ExtrinsicValue,IntrinsicValue,owl#disjointWith
N0584d33ca63d4d508c5b22aa85b07cb0,owl#Restriction,22-rdf-syntax-ns#type
BondOption,FixedIncomeOption,rdf-schema#subClassOf
hasOptionWriter,"Typically, the option writer collects the premium when the option is initially sold.",explanatoryNote
Nbef7df95ad424eb1b27cbac5cb6d44ba,hasExerciseStyle,owl#onProperty
CallOption,"ISO 10962, Securities and related financial instruments - Classification of financial instruments (CFI) code, Fourth Edition, 2019.",adaptedFrom
VanillaOption,N7456a6f26d5a49769c8fdef635591212,rdf-schema#subClassOf
StandardizedOptionsTerms,N3a839287096642cb99fa2585d7951b79,rdf-schema#subClassOf
N6c0130039afe43d29800c57fbf8d2e9b,owl#Restriction,22-rdf-syntax-ns#type
OptionHolder,option holder,rdf-schema#label
N932592d2fefd40b28c84844832931d0c,hasContractDuration,owl#onProperty
N1a052834fa7642d59dc4a5f277236995,Option,owl#someValuesFrom
N12a743a8e90c463080e87531cd6acd8c,owl#Restriction,22-rdf-syntax-ns#type
Nde9bc245cbba4593844cfcbdd52eed17,owl#Restriction,22-rdf-syntax-ns#type
StandardizedOptionsTerms,"Such terms may relate to the underlying instruments, exercise price, expiration date, and contract size, for example.",explanatoryNote
hasInterestAccrualDateOffset,indicates the period in days between each reset date and the commencement of interest accrual for the next period,core#definition
ExtrinsicValue,"measure of the difference between the market price of an option, called the premium, and its intrinsic value",core#definition
InterestRateOption,owl#Class,22-rdf-syntax-ns#type
Straddle,straddle,rdf-schema#label
N2755c47673a74b0e8a4cba96f8c0e8af,owl#Restriction,22-rdf-syntax-ns#type
N714ef181465c403ebf9185ecda5142b1,owl#Restriction,22-rdf-syntax-ns#type
Nfa42d96376d14e849d71d58b53895bd8,PriceDeterminationMethod,owl#someValuesFrom
hasOptionWriter,hasContractParty,rdf-schema#subPropertyOf
OutOfTheMoney,moneyness classifier that refers to an option whose value in terms of its strike price is not favorable in comparison to the prevailing market price of the underlying asset,core#definition
hasStrikeRate,has strike rate,rdf-schema#label
N2a6e0aed1d84440fa48f6adc42223c4e,owl#Restriction,22-rdf-syntax-ns#type
N7456a6f26d5a49769c8fdef635591212,owl#Restriction,22-rdf-syntax-ns#type
RiskReversal,N7df02c1e73ba421ab1af01d44cde1b04,rdf-schema#subClassOf
InterestRateOption,"The amount of the payment will be based on the difference between the market rate on the exercise date and the strike rate, multiplied by the notional principal specified in the option contract, to calculate the total payment.",explanatoryNote
