source_id,target_id,relationship
UniqueSwapIdentifier,"CFTC Data Management Branch 'Unique Swap Identifier (USI) Data Standard', October 1, 2012, usidatastandards100112.pdf",adaptedFrom
SwapDealer,NonDepositoryInstitution,rdf-schema#subClassOf
SwapLeg,Nebe78fd98d5a43d5a86629eefa6bdd7d,rdf-schema#subClassOf
N7cd70a22db9b4742bce7e531bc9a582b,UniqueSwapIdentifier,owl#onClass
IndexReturnSwap,ISDA_Commodity_Derivatives_Disclosure_Annex_04_2013.pdf,adaptedFrom
hasFundingLeg,ReturnSwap,rdf-schema#domain
StrikeLeg,FixedLeg,rdf-schema#subClassOf
SwapReceivingParty,ReceivingParty,rdf-schema#subClassOf
N791756844a2948dd98f37b6f74ea7414,hasUnderlier,owl#onProperty
RatesSwap,Na00056ca704e4e419d93d262385e5fc3,rdf-schema#subClassOf
N28ad03a9f015441390e9a8b0a2ea63d5,SwapReceivingParty,owl#onClass
CorrelationLeg,Ncbef1e5101e64e25af89fe9ce2411f38,rdf-schema#subClassOf
IndexReturnSwap,owl#Class,22-rdf-syntax-ns#type
hasFundingLeg,has funding leg,rdf-schema#label
N9974b87702c54bdb9ae15e43df7320a6,owl#Restriction,22-rdf-syntax-ns#type
N4d83d34e726b4cdfb2f246ecaa5c5460,1,owl#qualifiedCardinality
N58db01b5c6cd4153956293cbfc61bad8,hasReturnLeg,owl#onProperty
FixedLeg,2006 ISDA Definitions,adaptedFrom
Nf6ce91c99fc24080a1bdac165694fa6e,N9d08d5b53a10469e8248f873f7518910,22-rdf-syntax-ns#first
N8db99ec410d949e1b66544170e4985fa,appliesTo,owl#onProperty
Na00056ca704e4e419d93d262385e5fc3,hasLeg,owl#onProperty
N711adf7974034016a2114d335299a96a,hasContractualElement,owl#onProperty
SwapLegEvent,SwapLifecycleEvent,rdf-schema#subClassOf
N7cd70a22db9b4742bce7e531bc9a582b,isIdentifiedBy,owl#onProperty
ReturnLeg,return leg,rdf-schema#label
N9ac058dd68e1402eba4b409c0f284659,SwapLeg,owl#someValuesFrom
CorrelationSwap,over-the-counter statistical derivative that allows one to hedge risks associated with the observed average correlation of a collection of underlying products,core#definition
SwapTerms,legal contractual terms of a swap transaction,core#definition
PerformanceBasedVariableLeg,FloatingLeg,rdf-schema#subClassOf
Swap,"Usually, the principal does not change hands. Each cash flow comprises one leg of the swap. One cash flow is generally fixed, while the other is variable, that is, based on a a benchmark interest rate, floating currency exchange rate or index price.",explanatoryNote
SwapReceivingParty,swap receiving party,rdf-schema#label
N737d6cd3303a486d96d3b8d71afa2dc9,Nd309887821104738bed5ca93f9ec6698,owl#someValuesFrom
Ne8779d3712fa4efea35552e46f0db30b,PaymentSchedule,owl#onClass
SwapDealer,Dealer,rdf-schema#subClassOf
Nee97e795618c46038c6a1117d1e91e86,Swap,owl#someValuesFrom
,,owl#versionIRI
N86a93351301344d18530e65a36f5f451,owl#Restriction,22-rdf-syntax-ns#type
SwapLeg,"In most cases, a swap has two legs, one expressing the obligations of the seller and one expressing the obligations of the buyer. However, it is possible to represent more complex swaps, with one, three or more legs. The legs can be almost anything but usually one leg involves cash flows based on a notional principal amount that both parties agree to.",explanatoryNote
N4d83d34e726b4cdfb2f246ecaa5c5460,DispersionLeg,owl#onClass
Ncbef1e5101e64e25af89fe9ce2411f38,owl#Restriction,22-rdf-syntax-ns#type
Ncbef1e5101e64e25af89fe9ce2411f38,isLegOf,owl#onProperty
N791756844a2948dd98f37b6f74ea7414,owl#Restriction,22-rdf-syntax-ns#type
Ne8779d3712fa4efea35552e46f0db30b,0,owl#minQualifiedCardinality
N4a02cfddf5744667ab4b6aff760e1ff9,DispersionSwap,owl#someValuesFrom
UniqueSwapIdentifier,N20b69f2ed0af42afb624ca3c55903071,rdf-schema#subClassOf
N35c0cab57ae24d24a02b63ae10aa9ac5,appliesTo,owl#onProperty
Naf3d8c46ac6f46afb55d1312a4bcc3c2,isLegOf,owl#onProperty
Nb355d7330845489fbb816fb866381f05,hasReturnLeg,owl#onProperty
,"This ontology defines concepts specific to swap contracts, including relevant trading organizations, data repositories, and intermediaries.",abstract
StrikeLeg,"swap leg that specifies a fixed amount, 'the strike', quoted at the time of execution",core#definition
SwapPayingParty,swap party responsible for making payments for a given leg of the transaction as defined in the contract,core#definition
RateBasedLeg,"swap leg of a rate-based swap based on a floating interest, floating inflation or fixed interest rate",core#definition
ExcessReturnSwap,return swap in which the change in the level of the index will be equal to the returns generated primarily by the changes in price of each of the contracts that comprise the index,core#definition
DispersionLeg,dispersion leg,rdf-schema#label
SwapTerms,owl#Class,22-rdf-syntax-ns#type
TotalReturnSwap,ReturnSwap,rdf-schema#subClassOf
Ne0d0f9b8356c43cb8ed0c5b59261a7bd,hasEffectiveDate,owl#onProperty
StatisticalSwap,swap that depends on some statistical measure of the performance of the underlier,core#definition
BasisSwap,"A basis swap can have two legs of the same tenor but different indices, e.g., 3 month LIBOR vs. 3 month TIBOR. The difference in this case is not driven by different interest rate periods but from different markets, i.e., the difference in efficiency between the two markets. The objective is to hedge against basis risk which is the difference in price between two markets. See also forward swap, as a means for controlling interest rate.",explanatoryNote
N9d93e57ff61a4d98956dcc2a51148637,hasLeg,owl#onProperty
N9f6c4c5e71af404fa4dc683541480d9f,0,owl#minQualifiedCardinality
ReturnSwap,Nb355d7330845489fbb816fb866381f05,rdf-schema#subClassOf
TotalReturnSwap,owl#Class,22-rdf-syntax-ns#type
N0ac2f5a253e040afb5e1038e57ab4db3,owl#Restriction,22-rdf-syntax-ns#type
SwapLeg,N86cafb94153c4f4db172734e2655c952,rdf-schema#subClassOf
N80dfede7727040728f18ae53aa76b4d7,StatisticalSwap,owl#someValuesFrom
BasisSwap,owl#Class,22-rdf-syntax-ns#type
N20b69f2ed0af42afb624ca3c55903071,Swap,owl#onClass
, version of this ontology was modified to make a total return swap a kind of credit derivative.,core#changeNote
IndexReturnSwap,index return swap,rdf-schema#label
N9d08d5b53a10469e8248f873f7518910,hasNotionalAmount,owl#onProperty
Nb23b6bf4651e4391868cc63a06eb526d,SwapParty,owl#someValuesFrom
N9c2a8af9b71646cda746accf4ec9e21d,owl#Restriction,22-rdf-syntax-ns#type
Ne8779d3712fa4efea35552e46f0db30b,owl#Restriction,22-rdf-syntax-ns#type
TotalReturnLeg,owl#Class,22-rdf-syntax-ns#type
isLegOf,isIncludedIn,rdf-schema#subPropertyOf
RatesSwap,"ISO 10962, Securities and related financial instruments - Classification of financial instruments (CFI) code, Fifth edition, 2021-06-15",adaptedFrom
,"Copyright (c) 2016-2024 EDM Council, Inc.",copyright
hasReturnLeg,owl#ObjectProperty,22-rdf-syntax-ns#type
SwapLifecycleEvent,Nb8e20853f7464744b0efbe0d1618be86,rdf-schema#subClassOf
PerformanceBasedVariableLeg,owl#Class,22-rdf-syntax-ns#type
Nc74168c32cee4739a9763ad2eb3dd557,PaymentSchedule,owl#onClass
ReturnSwap,return swap,rdf-schema#label
SwapDealer,SD,abbreviation
PerformanceBasedVariableLeg,floating leg of a swap that depends on some statistical measure of the performance of the underlier,core#definition
BasisSwap,swap in which payment streams are referenced to different bases,core#definition
Ne54a74e0db6c482593853bc2e7754b97,owl#Class,22-rdf-syntax-ns#type
Nb355d7330845489fbb816fb866381f05,owl#Restriction,22-rdf-syntax-ns#type
UniqueSwapIdentifier,identifier for a swap that is used in recordkeeping and swap data reporting,core#definition
N9f6c4c5e71af404fa4dc683541480d9f,owl#Restriction,22-rdf-syntax-ns#type
SwapLifecycleEvent,N8db99ec410d949e1b66544170e4985fa,rdf-schema#subClassOf
ExcessReturnSwap,owl#Class,22-rdf-syntax-ns#type
SwapLeg,"A one-leg financing swap (also known as a single-leg financing swap) is a type of financial derivative, typically used by institutional investors or corporations, in which one party makes a series of fixed or floating payments to another party in exchange for a single upfront cash payment or financing.",explanatoryNote
N58db01b5c6cd4153956293cbfc61bad8,owl#Restriction,22-rdf-syntax-ns#type
DispersionSwap,statistical derivative used to hedge on the magnitude of a price movement of an underlying asset,core#definition
N9974b87702c54bdb9ae15e43df7320a6,hasUnderlier,owl#onProperty
isLegOf,Swap,rdf-schema#range
hasReturnLeg,ReturnSwap,rdf-schema#domain
SwapLeg,"For some swaps this may be a commitment to net up the difference between a strike and an outcome, rather than to make a series of cashflows over time. For credit default swaps there are conditional commitments, contingent on the occurrence of a credit event.",explanatoryNote
FloatingLeg,owl#Class,22-rdf-syntax-ns#type
Nfda5bf28b2b148a48414b11a456cd5c0,Nf6ce91c99fc24080a1bdac165694fa6e,owl#unionOf
Nfda5bf28b2b148a48414b11a456cd5c0,owl#Class,22-rdf-syntax-ns#type
," Listing in SEC, and move two properties, hasPayingParty and hasReceivingParty to DerivativesBasics to facilitate wider use.",core#changeNote
MajorSwapParticipant,owl#Class,22-rdf-syntax-ns#type
CorrelationLeg,owl#Class,22-rdf-syntax-ns#type
hasSwapIdentifier,owl#ObjectProperty,22-rdf-syntax-ns#type
FixedLeg,ISDA_Commodity_Derivatives_Disclosure_Annex_04_2013.pdf,adaptedFrom
SwapParty,owl#Class,22-rdf-syntax-ns#type
MajorSwapParticipant,financial service provider that maintains a substantial position in swaps for any of the major swap categories,core#definition
N3ddd719f53194822add97483427a9146,22-rdf-syntax-ns#nil,22-rdf-syntax-ns#rest
hasSwapIdentifier,relates a swap lifecycle event to the identifier for the swap,core#definition
UniqueSwapIdentifier,owl#Class,22-rdf-syntax-ns#type
Nc74168c32cee4739a9763ad2eb3dd557,0,owl#minQualifiedCardinality
,"Swaps.rdf version of the ontology was modified to tease out the distinction between the nominal and notional amount, which were confused and augment the definition of notional for swaps to properly reflect variations from the CFI (DER-127), and replace concepts from several FIBO FND ontologies with their counterparts added to the Commons Ontology Library (Commons) v1.1 (FND-380).",core#changeNote
