source_id,target_id,relationship
N5491b05446034f3cb2ba30fb38708deb,exchanges,owl#onProperty
InflationLeg,inflation leg,rdf-schema#label
Nc2a938c12ba647e79a9e5589d0819a87,FloatFloatInterestRateSwap,22-rdf-syntax-ns#first
Ned55d2e060af48339c7e36f24c6f4cac,owl#Restriction,22-rdf-syntax-ns#type
N347ac0797f614ab4a5c936e02546e9c6,InterestRateSwapLeg,owl#onClass
Nf7cc2958c1d742bf9e357c94f748e545,hasLeg,owl#onProperty
Nb6c8a53197ed47cb99cefda1cdc592c6,CrossCurrencyInterestRateSwap,22-rdf-syntax-ns#first
N0b41b8085614487583ea929959375072,owl#Class,22-rdf-syntax-ns#type
OvernightIndexSwap,owl#Class,22-rdf-syntax-ns#type
FixedFloatInterestRateSwap,interest rate swap in which fixed interest payments on the notional are exchanged for floating interest payments,core#definition
N25fbdac0201f47b0b8a688bed3707e28,Na9ec34564def4bff82986f6127e11c75,22-rdf-syntax-ns#rest
Nce744200dab24264bf760e4a26edf14f,Nf21c5c9ec17440059a46351e6b2ae6a6,22-rdf-syntax-ns#rest
OvernightRateIndexLeg,overnight rate index leg,rdf-schema#label
N24434a1c507c429595765aa2b55ca26c,OvernightRateIndexLeg,owl#someValuesFrom
NotionalStepSchedule,notional step schedule,rdf-schema#label
FloatFloatInterestRateSwap,N28e286df536f41e2a3126369f3367831,rdf-schema#subClassOf
CrossCurrencyInterestRateSwap,N44902b2be19845efb697ac9b2898bd8d,rdf-schema#subClassOf
Nefe15287ca294e47bd81af5896989669,NotionalStepChangeEvent,owl#someValuesFrom
ZeroCouponInterestRateSwap,"interest rate swap in which the fixed rate cash flows are compounded and paid once on the expiration date, rather than periodically; the payments on the other side (which can be based on a floating interest rate or a fixed rate) follow typical swap payment schedules",core#definition
PlainVanillaInterestRateSwap,"fixed-float single currency interest rate swap in which interest payments are netted, the notional principal does not change, and there are no embedded options",core#definition
SingleCurrencyInterestRateSwap,single currency interest rate swap,rdf-schema#label
FloatingInterestRateLeg,"Instead of an absolute rate you have either a variable reference rate or fixed reference rate and an offset that varies in some way, called a spread (same as margin in floating rate notes).",explanatoryNote
N1bb9e9c01b5846699f16a55faf1df45d,owl#Restriction,22-rdf-syntax-ns#type
N71b214531539441aa70a6e584ac7787f,0,owl#maxQualifiedCardinality
N24434a1c507c429595765aa2b55ca26c,hasLeg,owl#onProperty
,"IRSwaps.rdf version of this ontology was modified to use the Commons Ontology Library (Commons) rather than the OMG's Languages, Countries and Codes (LCC), eliminating redundancies in FIBO as appropriate.",core#changeNote
N44902b2be19845efb697ac9b2898bd8d,Currency,owl#onClass
Na606753751c84e30ac333dcbb14f12aa,hasLeg,owl#onProperty
Nce744200dab24264bf760e4a26edf14f,InterestRateSwap,22-rdf-syntax-ns#first
FixedInterestRateLeg,FloatingInterestRateLeg,owl#disjointWith
,,owl#versionIRI
InterestRateSwapLeg,owl#Class,22-rdf-syntax-ns#type
Ne4b025b13dfa4b769e110cbc46a7c13e,N2c87f98c61574c919d1061c39e9bb33d,22-rdf-syntax-ns#rest
N18056474931b441ea2a37713e30e42ff,0,owl#minQualifiedCardinality
ZeroCouponInterestRateSwap,zero coupon interest rate swap,rdf-schema#label
N18056474931b441ea2a37713e30e42ff,owl#Restriction,22-rdf-syntax-ns#type
InterestRateSwap,Na7f007ccafe946e9bf8ba961e57046f3,owl#equivalentClass
, version of this ontology was modified to eliminate deprecated swap elements.,core#changeNote
FixedFloatSingleCurrencyInterestRateSwap,fixed-float single-currency interest rate swap,synonym
N0e21b9cac08b4a279c037b33b308affc,FloatFloatInterestRateSwap,22-rdf-syntax-ns#first
NotionalStepSchedule,Nefe15287ca294e47bd81af5896989669,rdf-schema#subClassOf
hasFloatingRateCap,hasInterestRate,rdf-schema#subPropertyOf
N5c58f661ab414d92a18c693f60cc6e55,hasNotionalAmount,owl#onProperty
N1908efda817a405eaf4f3ad6f2aa6043,Nc2a938c12ba647e79a9e5589d0819a87,owl#intersectionOf
N07f436e716c745ecb7372a8380a6445c,owl#Class,22-rdf-syntax-ns#type
Nc2a938c12ba647e79a9e5589d0819a87,N7dfc97e40e3342f78cd99bab7c26f276,22-rdf-syntax-ns#rest
N7699c5d823934039a5e8e2b260e6d69f,1,owl#maxQualifiedCardinality
N06261583e8d541daa67e29ad49b4134c,Na1aa3f14e1a945fc8c6efa642498e13b,22-rdf-syntax-ns#rest
FixedInterestRateLeg,N07f436e716c745ecb7372a8380a6445c,owl#equivalentClass
N3867cfa817ea4fa4a3ce042fb4a17b74,InterestPaymentSchedule,owl#onClass
N1932dad9b8ab472c97396508803e73b3,owl#Restriction,22-rdf-syntax-ns#type
InterestRateSwapLeg,N3867cfa817ea4fa4a3ce042fb4a17b74,rdf-schema#subClassOf
FloatFloatInterestRateSwap,float float interest rate swap,rdf-schema#label
Na4209966dfdd40a292d5c8db267a9a2f,owl#Class,22-rdf-syntax-ns#type
Nfecc26776a2040198f8996c18e2ed989,NotionalStepAmount,owl#someValuesFrom
N224a8a8afc904f3ba3d11366624282ee,owl#Restriction,22-rdf-syntax-ns#type
Nef8d5a2d69c04da49d6ce7ae38d26855,0,owl#maxQualifiedCardinality
hasFirstNotionalStepDate,owl#ObjectProperty,22-rdf-syntax-ns#type
hasFloatingRateSpread,owl#DatatypeProperty,22-rdf-syntax-ns#type
OvernightRateIndexLeg,FloatingInterestRateLeg,rdf-schema#subClassOf
N41fb9825092b48a0867af56c6d27be5d,2,owl#qualifiedCardinality
Ned55d2e060af48339c7e36f24c6f4cac,hasLeg,owl#onProperty
FloatFloatInterestRateSwap,"This is a swap in which two parties swap variable interest rates based on different money markets, and this is usually done to limit interest-rate risk that a company faces as a result of having differing lending and borrowing rates.",explanatoryNote
Na95c7e8123fa4dc8b13f63a4f3cf962c,specifies,owl#onProperty
,"Copyright (c) 2016-2024 EDM Council, Inc.",copyright
Nce26ab1d986b4fe2bcfad0def62e2bd9,owl#Restriction,22-rdf-syntax-ns#type
FloatFloatInterestRateSwap,float-float interest rate swap,synonym
N22476e0c893549baa92bfcd29df00902,owl#Restriction,22-rdf-syntax-ns#type
Na9ec34564def4bff82986f6127e11c75,Nf88fb65561da4f7fab5c43c95242d42b,22-rdf-syntax-ns#rest
Nf88fb65561da4f7fab5c43c95242d42b,N145d837d408549c092b4adec8a59be1f,22-rdf-syntax-ns#first
N8c7229a4cf4b4ddc961091bf0079cdb7,owl#Class,22-rdf-syntax-ns#type
Na7137bc227764f449b29ff6cb82c48fe,InterestCalculationSchedule,owl#onClass
N28e286df536f41e2a3126369f3367831,owl#Restriction,22-rdf-syntax-ns#type
Na9ec34564def4bff82986f6127e11c75,Ned55d2e060af48339c7e36f24c6f4cac,22-rdf-syntax-ns#first
Nf83045c5e089425d857f3b1daf022a34,22-rdf-syntax-ns#nil,22-rdf-syntax-ns#rest
Nef8d5a2d69c04da49d6ce7ae38d26855,specifies,owl#onProperty
SingleCurrencyInterestRateSwap,interest rate swap in which the two streams of interest payments are in the same currency,core#definition
FloatingInterestRateLeg,N18056474931b441ea2a37713e30e42ff,rdf-schema#subClassOf
N294c2dad1b91410aa93b6e33ba63bc70,N882ad612e3804237bae672d2acfd3ee4,owl#intersectionOf
N224a8a8afc904f3ba3d11366624282ee,InterestRate,owl#someValuesFrom
N24434a1c507c429595765aa2b55ca26c,owl#Restriction,22-rdf-syntax-ns#type
Na606753751c84e30ac333dcbb14f12aa,owl#Restriction,22-rdf-syntax-ns#type
FloatFloatSingleCurrencyInterestRateSwap,FloatFloatInterestRateSwap,rdf-schema#subClassOf
Nfed3261682714a65a52c9b2240146ff5,owl#Restriction,22-rdf-syntax-ns#type
InterestRateSwap,RatesSwap,rdf-schema#subClassOf
