source_id,target_id,relationship
AssessPoolSuitablilityForIssuance,assess pool suitablility for issuance,rdf-schema#label
maximumLoanBalance,owl#ObjectProperty,22-rdf-syntax-ns#type
N18901a946259465ab3ab6e4dfe02a178,owl#Restriction,22-rdf-syntax-ns#type
PotentialAgencyMBSIssuer,Nfda0cdb3a9714e4d9aafd9e4b22da15d,rdf-schema#subClassOf
,AgencyMBSIssuance,rdf-schema#label
AddMortgageToPool,add mortgage to pool,rdf-schema#label
PoolConformanceCriteria,Ncf30028a407e47c3a3cff5631b6a6399,rdf-schema#subClassOf
Nc8e03c69b6514853a593f81a3e096e41,NotYetIssuedAgencyMortgagePool,owl#someValuesFrom
PassThroughMBSFinalTermsheet,pass through m b s final termsheet,rdf-schema#label
AgencyMortgagePoolCreationProcess,NonAgencyPoolCreationProcess,owl#disjointWith
adds,adds,rdf-schema#label
DefineMortgagePool,Nc8e03c69b6514853a593f81a3e096e41,rdf-schema#subClassOf
addsToPool,adds to pool,rdf-schema#label
AllocatePrimaryIdentifier,allocate primary identifier,rdf-schema#label
N53bb7d5f737a4a05bed9ebbbd8514071,purchase,owl#onProperty
Ncf30028a407e47c3a3cff5631b6a6399,owl#Restriction,22-rdf-syntax-ns#type
N240ef8cc79cb4e579ca9a5248f9aa9f9,owl#Restriction,22-rdf-syntax-ns#type
resultsInAppointmentOf,owl#ObjectProperty,22-rdf-syntax-ns#type
N7de8652256f44de3857c663eaf1e1971,ValidateConformance,owl#someValuesFrom
N86be050976ae4360ad2ddf6518ccf433,hasStartDate,owl#onProperty
adds,owl#ObjectProperty,22-rdf-syntax-ns#type
purchase,LoanSecuredByRealEstate,rdf-schema#range
isAssessmentOf,is assessment of,rdf-schema#label
MarketIssue,IssuanceProcessActivity,rdf-schema#subClassOf
N042bec4061e3410aaf532cbc63849edf,AcquireMortgage,owl#someValuesFrom
NotYetIssuedAgencyMortgagePool,AgencyMortgagePool,rdf-schema#subClassOf
finalizes,PotentialAgencyMBSIssuer,rdf-schema#domain
FinalizeProspectus,IssuanceProcessActivity,rdf-schema#subClassOf
DraftPassThroughTermsheet,owl#Class,22-rdf-syntax-ns#type
N037e9e9c5a3e4365a0096622be357363,IdentifyConformingMortgage,owl#someValuesFrom
N9c83dc64e76d438b90feef7255c3b568,hasContractualElement,owl#onProperty
N062c3d3ff81a41219adee6df66a0c88c,PoolConformanceCriteria,owl#someValuesFrom
ClassifyMortgage,IssuanceProcessActivity,rdf-schema#subClassOf
AddMortgageToPool,owl#Class,22-rdf-syntax-ns#type
N02fb9eea588547d1a739dea0cdd4a078,adds,owl#onProperty
Naf436048c81847fa82938e1dd6c6fb2b,finalizes,owl#onProperty
AddMortgageToPool,IssuanceProcessActivity,rdf-schema#subClassOf
isAssessmentOf,LoanSecuredByRealEstate,rdf-schema#range
