source_id,target_id,relationship
InAssembly,owl#Class,22-rdf-syntax-ns#type
Issued,PoolLifecycleStateSelection,rdf-schema#subClassOf
NewMoneyPurpose,new money purpose,rdf-schema#label
Ndbf20d8b48b74560a6f1899a578a2e73,hasStage,owl#onProperty
hasDebtIssuancePurpose,DebtIssuancePurpose,rdf-schema#range
NotYetIssuedDebtsPool,DebtPool,rdf-schema#subClassOf
UnderwriterTakedownForDebt,UnderwriterTakedown,rdf-schema#subClassOf
RefundingPurpose,a procedure whereby an issuer refinances outstanding bonds by issuing new bonds,core#definition
MediumTermNoteIssuanceProgramme,owl#Class,22-rdf-syntax-ns#type
Nf742c6e3d55e4e4d80f77e1c5ffa9eef,owl#Restriction,22-rdf-syntax-ns#type
DebtIssuanceProgramme,owl#Class,22-rdf-syntax-ns#type
DebtIssuancePurpose,Objective,rdf-schema#subClassOf
hasDebtIssuancePurpose,owl#ObjectProperty,22-rdf-syntax-ns#type
Nc056194d0b48453181bd1c9bbb5ce6e5,DebtOffering,owl#someValuesFrom
underwriterTakedownAmount,owl#ObjectProperty,22-rdf-syntax-ns#type
CDOSecuritizationProcess,c d o securitization process,rdf-schema#label
DebtIssuanceProcessInformation,owl#Class,22-rdf-syntax-ns#type
DebtSecuritizationProcess,SecuritiesUnderwritingIssuanceProcess,owl#disjointWith
CompletedDebtsPool,completed debts pool,rdf-schema#label
N62dc8b566aaf4a0e897f533ed1077746,BondOffering,owl#someValuesFrom
RetailAssetPoolCreationProcess,The process by which pools of assets are created. These may then be used in the issue of securities based on those asset pools as underlying.,core#definition
MuniIssueUnderwriter,SecurityUnderwriter,rdf-schema#subClassOf
RemarketingPurpose,remarketing purpose,rdf-schema#label
RefundingPurpose,owl#Class,22-rdf-syntax-ns#type
PoolBackedSecuritySecuritizationProcess,pool backed security securitization process,rdf-schema#label
PoolBackedSecuritySecuritizationProcess,owl#Class,22-rdf-syntax-ns#type
RefundingPurpose,refunding purpose,rdf-schema#label
NewMoneyPurpose,DebtIssuancePurpose,rdf-schema#subClassOf
hasOriginalIssueDiscount,discount from par value at the time a bond or other debt instrument is issued,core#definition
RemarketingPurpose,DebtIssuancePurpose,rdf-schema#subClassOf
IssuanceProcessActivity,issuance process activity,rdf-schema#label
DebtIssuancePurpose,debt issuance purpose,rdf-schema#label
LoanPoolCreationProcess,loan pool creation process,rdf-schema#label
DebtIssuanceProcessInformation,information specific to the issuance of a debt security,core#definition
BondOfferingWithWarrant,MediumTermNoteOffering,owl#disjointWith
N37eed884a789493d9eeea7007cf5c800,isProducedBy,owl#onProperty
isBankQualified,"designation given to a public purpose bond offering by the issuer if it reasonably expects to issue in the calendar year of such offering no more than $10 million par amount of bonds of the type required to be included in making such calculation under the Internal Revenue Code.  When purchased by a commercial bank for its portfolio, the bank may receive an 80% tax deduction for the interest cost of carry for the issue.  A bond that is bank qualified is also known as a qualified tax-exempt obligation.",core#definition
AdvancedRefunding,"The proceeds are then invested, and when the older bonds become callable they are paid off with the invested proceeds.",explanatoryNote
HomeEquityLineOfCreditPoolCreationProcess,RetailAssetPoolCreationProcess,rdf-schema#subClassOf
isBankQualified,BondOffering,rdf-schema#domain
isBankQualified,XMLSchema#boolean,rdf-schema#range
NotYetIssuedDebtsPool,not yet issued debts pool,rdf-schema#label
MediumTermNoteOffering,BondOffering,rdf-schema#subClassOf
SecuritizationProcessActor,securitization process actor,rdf-schema#label
ABSSecuritizationProcess,owl#Class,22-rdf-syntax-ns#type
N6bdae3206ad548d5b57960c5b0a08610,isAbout,owl#onProperty
Nf742c6e3d55e4e4d80f77e1c5ffa9eef,appliesTo,owl#onProperty
N45e631502d88473c80d36f4f3bcd46dc,Prospectus,owl#someValuesFrom
Na1d04f2360884924bc373e4cc7e0b932,hasDebtIssuancePurpose,owl#onProperty
AdvancedRefunding,refunding in which bond issuance in which new bonds are sold at a lower rate than outstanding ones,core#definition
underwriterTakedownAmount,Takedown amount of the security handled by the underwriter(that will be brought into DTC).,core#definition
isBankQualified,owl#DatatypeProperty,22-rdf-syntax-ns#type
hasOriginalIssueDiscount,BondOffering,rdf-schema#domain
N67fa426adf5c40c98012aab0bbb0f6b2,owl#Restriction,22-rdf-syntax-ns#type
Ndbf20d8b48b74560a6f1899a578a2e73,NotYetIssued,owl#someValuesFrom
resultsIn,owl#ObjectProperty,22-rdf-syntax-ns#type
AssetPoolCreationProcess,asset pool creation process,rdf-schema#label
isBankQualified,is bank qualified,rdf-schema#label
,,owl#imports
N67fa426adf5c40c98012aab0bbb0f6b2,InAssembly,owl#someValuesFrom
hasOriginalIssueDiscount,The OID is the difference between the stated redemption price at maturity and the actual issue price.,explanatoryNote
resultsIn,results in,rdf-schema#label
BondOfferingWithWarrant,bond offering with warrant,rdf-schema#label
BondIssuanceProgramme,DebtIssuanceProgramme,rdf-schema#subClassOf
N58d7f307b7e64afbbf9e9917c685c1ed,DebtSecuritizationProcess,owl#someValuesFrom
DebtIssuanceProgramme,a series of debt security issuances over time,core#definition
PoolBackedSecuritySecuritizationProcessActor,N86c630279a6a4824b45164b7b5cfe531,rdf-schema#subClassOf
DebtIssuancePurpose,owl#Class,22-rdf-syntax-ns#type
N62dc8b566aaf4a0e897f533ed1077746,owl#Restriction,22-rdf-syntax-ns#type
announces,owl#ObjectProperty,22-rdf-syntax-ns#type
RefundingPurpose,DebtIssuancePurpose,rdf-schema#subClassOf
InAssembly,PoolLifecycleStateSelection,rdf-schema#subClassOf
,,owl#versionIRI
CreditCardPoolCreationProcess,credit card pool creation process,rdf-schema#label
Ncbd8d9d90c234cd69ed8d358357ec04e,isUnderwrittenBy,owl#onProperty
InAssembly,in assembly,rdf-schema#label
N12d6465b9a8f49b38c332be6ead013cd,owl#Restriction,22-rdf-syntax-ns#type
DebtIssuanceProcessInformation,Na1d04f2360884924bc373e4cc7e0b932,rdf-schema#subClassOf
N6bdae3206ad548d5b57960c5b0a08610,MediumTermNoteIssuanceProgramme,owl#someValuesFrom
UnderwriterTakedownForDebt,underwriter takedown for debt,rdf-schema#label
DebtInstrumentPoolCreationProcess,debt instrument pool creation process,rdf-schema#label
,owl#Ontology,22-rdf-syntax-ns#type
Ndc795afa21d54babaedeb5709b03000d,22-rdf-syntax-ns#nil,22-rdf-syntax-ns#rest
NewMoneyPurpose,securities issued to raise funds for a new project or purpose,core#definition
Na1d04f2360884924bc373e4cc7e0b932,owl#Restriction,22-rdf-syntax-ns#type
hasOriginalIssueDiscount,owl#ObjectProperty,22-rdf-syntax-ns#type
underwriterTakedownAmount,MonetaryAmount,rdf-schema#range
NotYetIssuedDebtsPool,Ndbf20d8b48b74560a6f1899a578a2e73,rdf-schema#subClassOf
N67fa426adf5c40c98012aab0bbb0f6b2,hasStage,owl#onProperty
announces,The issue of one or more securities that the announcement pertains to.,core#definition
Nf860de175b3145e09dd329ee9cc714f5,Ndc795afa21d54babaedeb5709b03000d,22-rdf-syntax-ns#rest
DebtOffering,N12d6465b9a8f49b38c332be6ead013cd,rdf-schema#subClassOf
MuniIssueUnderwriter,muni issue underwriter,rdf-schema#label
MTNRegistration,m t n registration,rdf-schema#label
AdvancedRefunding,RefundingPurpose,rdf-schema#subClassOf
