source_id,target_id,relationship
TradeAdvertisements,owl#Class,22-rdf-syntax-ns#type
PrimaryMarket,primary market,rdf-schema#label
MarketDataProvision,market data provision,rdf-schema#label
SecondaryMarketTradingContext,secondary market trading context,rdf-schema#label
SecuritiesTradeConfirmationAffirmation,owl#Class,22-rdf-syntax-ns#type
SecurityRetirement,Nd185d1d0801c41bc9aecb83c8ff7afd0,rdf-schema#subClassOf
SecuritiesTradeOrderRouting,SecuritiesTrade,rdf-schema#subClassOf
PortfolioManagement,owl#Class,22-rdf-syntax-ns#type
SecuritiesTrade,securities trade,rdf-schema#label
SecuritiesTrade,owl#Class,22-rdf-syntax-ns#type
PreTrade,InvestmentManagement,rdf-schema#subClassOf
TradesReferenceDataProvision,SecuritiesTrade,rdf-schema#subClassOf
PrimaryMarket,owl#Class,22-rdf-syntax-ns#type
SecuritiesTradeDatePositionReporting,owl#Class,22-rdf-syntax-ns#type
PretradeQuotes,pretrade quotes,rdf-schema#label
SecuritiesTradeCaptureAndValidation,SecuritiesPostTrade,rdf-schema#subClassOf
FinancialIndustryContext,owl#Class,22-rdf-syntax-ns#type
FinancialIndustryContext,"The context in which business activites take place within the financial industry, i.e. investment management, wholesale financial markets trading and so on.",core#definition
SecurityRetirement,owl#Class,22-rdf-syntax-ns#type
SecuritiesPostTrade,securities post trade,rdf-schema#label
SecuritiesTradeOrderRouting,securities trade order routing,rdf-schema#label
PreTrade,owl#Class,22-rdf-syntax-ns#type
,This ontology defines process concepts in general for refinement and re-use elsewhere in the FIBO business process domain.,abstract
SecuritiesPostTrade,owl#Class,22-rdf-syntax-ns#type
PrimaryMarketIndicationsOfInterest,owl#Class,22-rdf-syntax-ns#type
ShortSaleLocate,PreTrade,rdf-schema#subClassOf
ClearingAndSettlement,FinancialIndustryContext,rdf-schema#subClassOf
,,owl#imports
ClearingAndSettlement,owl#Class,22-rdf-syntax-ns#type
PretradeReferenceDataProvision,owl#Class,22-rdf-syntax-ns#type
MarketDataProvision,PreTrade,rdf-schema#subClassOf
SecuritiesTrade,FinancialIndustryContext,rdf-schema#subClassOf
PortfolioManagement,portfolio management,rdf-schema#label
FinancialMarketsRegulation,financial markets regulation,rdf-schema#label
WhenIssuedTrading,owl#Class,22-rdf-syntax-ns#type
,,owl#versionIRI
SecuritiesPostTradePositionManagement,owl#Class,22-rdf-syntax-ns#type
SecuritiesPostTradePositionManagement,SecuritiesPostTrade,rdf-schema#subClassOf
