source_id,target_id,relationship
N0a10353766e54bf69baffd4b7f6150b5,maximumOverAllotmentAmount,owl#onProperty
Ne23cb167091e40149a38b6ed98d9eb06,IssuancePrinter,owl#someValuesFrom
Obligor,owl#Class,22-rdf-syntax-ns#type
prints,IssuancePrinter,rdf-schema#domain
IssuanceFinancialAdvisor,issuance financial advisor,rdf-schema#label
requestedBy,requested by,rdf-schema#label
Trustee,trustee,rdf-schema#label
saleMethod,Sale Method of the security.,core#definition
RemarketingAgent,owl#Class,22-rdf-syntax-ns#type
overAllotmentExpiryPeriodDays,over allotment expiry period days,rdf-schema#label
SecuritiesUnderwritingIssuanceProcess,Ne23cb167091e40149a38b6ed98d9eb06,rdf-schema#subClassOf
IssueOverAllotmentTerms,"Terms for Change to an Issue Amount. A provision in an underwriting agreement, which allows members of the underwriting syndicate to purchase additional shares at the original price.",core#definition
PotentialMuniUnderwriter,PotentialUnderwriter,rdf-schema#subClassOf
PotentialMuniUnderwriter,owl#Class,22-rdf-syntax-ns#type
Nc63a3fb30f68479e8c0dcc3bcefc9b7c,22-rdf-syntax-ns#nil,22-rdf-syntax-ns#rest
subscriber.1,owl#ObjectProperty,22-rdf-syntax-ns#type
disseminationDecisionDateAndTime,DateTime,rdf-schema#range
isAgentIn,IssuanceAgent,rdf-schema#domain
AnnounceSecuritiesIssue,owl#Class,22-rdf-syntax-ns#type
N543ea3c1067041d6b82d4968f3763a76,owl#Restriction,22-rdf-syntax-ns#type
includesStep,includes step,rdf-schema#label
overAllotmentExpiryPeriodDays,Number of calendar days after the closing of initial offering for expiry of over-allotment option.,core#definition
DebtAuctionProcess,SecuritiesIssuanceProcess,rdf-schema#subClassOf
N97667fce29144ac8afc326c4997fda50,owl#Restriction,22-rdf-syntax-ns#type
maximumOverAllotmentPercentage,The percentage that is available as part of providing the over-allotment option.,core#definition
Nf01c82ba83d847faaaad4cd8d2b17581,owl#Restriction,22-rdf-syntax-ns#type
BondCounsel,bond counsel,rdf-schema#label
TransferAgent,owl#Class,22-rdf-syntax-ns#type
Correspondent,ContractThirdParty,rdf-schema#subClassOf
N7e30c1a536ea4c01a01e2312aa8298d9,owl#Restriction,22-rdf-syntax-ns#type
