id,type,name
2,Entity,2
UnilateralCommitment,Entity,UnilateralCommitment
Beneficiary,Entity,Beneficiary
isObligationOf,Entity,isObligationOf
MutualCommitment,Entity,MutualCommitment
Agreement.rdf version of the ontology was modified to replace content that is now available in the OMG Commons Ontology Library (Commons) v1.1 (FND-380).,Entity,Agreement.rdf version of the ontology was modified to replace content that is now available in the OMG Commons Ontology Library (Commons) v1.1 (FND-380).
owl#Restriction,Entity,owl#Restriction
Situation,Entity,Situation
"Copyright (c) 2013-2024 EDM Council, Inc.",Entity,"Copyright (c) 2013-2024 EDM Council, Inc."
is obligation of,Entity,is obligation of
unilateral commitment,Entity,unilateral commitment
party that receives some benefit or advantage or profits from something,Entity,party that receives some benefit or advantage or profits from something
isPlayedBy,Entity,isPlayedBy
hasPartyRole,Entity,hasPartyRole
mutual agreement,Entity,mutual agreement
PartyRole,Entity,PartyRole
"ontology structure
   (5) to incorporate changes to the specification metadata to support documentation at the family, specification, module, and ontology level, similar to the abbreviations.
   (6) to revise a few of the definitions based on more formal sources.",Entity,"ontology structure
   (5) to incorporate changes to the specification metadata to support documentation at the family, specification, module, and ontology level, similar to the abbreviations.
   (6) to revise a few of the definitions based on more formal sources."
MIT,Entity,MIT
N63978170473a4a07929f4d9a427f0d22,Entity,N63978170473a4a07929f4d9a427f0d22
has obligation,Entity,has obligation
obligator,Entity,obligator
Agreement,Entity,Agreement
.,Entity,.
mutual commitment,Entity,mutual commitment
A commitment at large forms the basis for negotiable securities including transferable contracts and potentially other kinds of agreements such as software licenses.,Entity,A commitment at large forms the basis for negotiable securities including transferable contracts and potentially other kinds of agreements such as software licenses.
Agreements Ontology,Entity,Agreements Ontology
obligee,Entity,obligee
identifies a party that has a given obligation,Entity,identifies a party that has a given obligation
Nb14a94e1d4984702841d9ba57b7cf522,Entity,Nb14a94e1d4984702841d9ba57b7cf522
commitment made by some party without direct involvement from the potential beneficiaries of that commitment,Entity,commitment made by some party without direct involvement from the potential beneficiaries of that commitment
owl#ObjectProperty,Entity,owl#ObjectProperty
"Agreement.rdf version of the ontology was modified per FIBO 2.0 RFC to add general concepts including obligor, obligee, and beneficiary in support of other FIBO domain areas.",Entity,"Agreement.rdf version of the ontology was modified per FIBO 2.0 RFC to add general concepts including obligor, obligee, and beneficiary in support of other FIBO domain areas."
promise made by some party to act or refrain from acting in some manner,Entity,promise made by some party to act or refrain from acting in some manner
"negotiated understanding between two or more parties, reflecting the offer and acceptance of commitments on the part of either party",Entity,"negotiated understanding between two or more parties, reflecting the offer and acceptance of commitments on the part of either party"
commitment,Entity,commitment
confers,Entity,confers
Naf648e169098430785a007d48944b387,Entity,Naf648e169098430785a007d48944b387
agreement,Entity,agreement
N58eb3f870d27470d920fbbedcaf1c9ef,Entity,N58eb3f870d27470d920fbbedcaf1c9ef
obligated party,Entity,obligated party
Nec1ae7d36c57420698f0a3cefd90e3ce,Entity,Nec1ae7d36c57420698f0a3cefd90e3ce
"This ontology defines the concept of an agreement and roles that parties to an agreement play in the context of financial agreements. Agreements represent an understanding between parties, whereas contracts typically formalize such agreements.",Entity,"This ontology defines the concept of an agreement and roles that parties to an agreement play in the context of financial agreements. Agreements represent an understanding between parties, whereas contracts typically formalize such agreements."
Nb558c7faec2a468c89dc782f6ff6f3ea,Entity,Nb558c7faec2a468c89dc782f6ff6f3ea
Release,Entity,Release
,Entity,
"Copyright (c) 2013-2024 Object Management Group, Inc.",Entity,"Copyright (c) 2013-2024 Object Management Group, Inc."
obligor,Entity,obligor
IndividualUnilateralCommitment,Entity,IndividualUnilateralCommitment
commitment at large,Entity,commitment at large
commitment made by one party without reference any other the party to which the commitment is made,Entity,commitment made by one party without reference any other the party to which the commitment is made
Commitment,Entity,Commitment
N900d286c522c44c993ab6d9f9b85be70,Entity,N900d286c522c44c993ab6d9f9b85be70
hasObligation,Entity,hasObligation
agreement between two or more specific named parties whereby the rights and obligations embodied in the agreement cannot be transferred to another party without prior agreement,Entity,agreement between two or more specific named parties whereby the rights and obligations embodied in the agreement cannot be transferred to another party without prior agreement
commitment between two or more parties,Entity,commitment between two or more parties
N0d1768e4de374aba87360ac53d2f78f4,Entity,N0d1768e4de374aba87360ac53d2f78f4
Agreement.rdf version of the ontology was modified to eliminate duplication of concepts in LCC.,Entity,Agreement.rdf version of the ontology was modified to eliminate duplication of concepts in LCC.
isAPartyTo,Entity,isAPartyTo
commitment made by some party unilaterally to another specific party,Entity,commitment made by some party unilaterally to another specific party
Nf3481731adc64dc788d88de619f4bb83,Entity,Nf3481731adc64dc788d88de619f4bb83
beneficiary,Entity,beneficiary
MutualAgreement,Entity,MutualAgreement
"Agreement.rdf version of the ontology was modified to use the Commons Ontology Library (Commons) Annotation Vocabulary rather than the OMG's Specification Metadata vocabulary, clean up definitions to conform with ISO 704, add a missing restriction to mutual commitment, and eliminate an unnecessary reference to LCC.",Entity,"Agreement.rdf version of the ontology was modified to use the Commons Ontology Library (Commons) Annotation Vocabulary rather than the OMG's Specification Metadata vocabulary, clean up definitions to conform with ISO 704, add a missing restriction to mutual commitment, and eliminate an unnecessary reference to LCC."
individual unilateral commitment,Entity,individual unilateral commitment
identifies a duty or obligation that a given party has taken on,Entity,identifies a duty or obligation that a given party has taken on
"party to whom some commitment or obligation is owed, either legally or per the terms of an agreement",Entity,"party to whom some commitment or obligation is owed, either legally or per the terms of an agreement"
"party that is bound legally or by agreement to repay a debt, make a payment, do something, or refrain from doing something",Entity,"party that is bound legally or by agreement to repay a debt, make a payment, do something, or refrain from doing something"
N5ea5e8480ba94de390472e7471da3285,Entity,N5ea5e8480ba94de390472e7471da3285
owl#Class,Entity,owl#Class
"Such a promise often results a corresponding right or obligation with respect to another party to the commitment. Thus, obligations and rights are considered as reciprocal aspects of a commitment.",Entity,"Such a promise often results a corresponding right or obligation with respect to another party to the commitment. Thus, obligations and rights are considered as reciprocal aspects of a commitment."
0,Entity,0
owl#Ontology,Entity,owl#Ontology
Obligee,Entity,Obligee
CommitmentAtLarge,Entity,CommitmentAtLarge
"This may or may not be a contractual agreement - it also forms the basis of REA transaction models which may or may not refer to contractual agreements, since REA is also used to frame transactions internal to an individual organization.",Entity,"This may or may not be a contractual agreement - it also forms the basis of REA transaction models which may or may not refer to contractual agreements, since REA is also used to frame transactions internal to an individual organization."
N72d2de91a0a14ef9ba9758a69c88659d,Entity,N72d2de91a0a14ef9ba9758a69c88659d
Obligor,Entity,Obligor
"All agreements are time bound, whether implicit or explicitly stated, and thus an agreement reflects a state of affairs that holds for some period of time.",Entity,"All agreements are time bound, whether implicit or explicitly stated, and thus an agreement reflects a state of affairs that holds for some period of time."
