id,type,name
N41d6d0fb06b84d828a4c6d69c1c7e6c8,Entity,N41d6d0fb06b84d828a4c6d69c1c7e6c8
Nd524168153b54f609e2aea37afb28494,Entity,Nd524168153b54f609e2aea37afb28494
has address line 2,Entity,has address line 2
"Addresses.rdf version of this ontology was modified replace hasDefinition with isDefinedIn to clarify intent, and the address hierarchy was simplified to enable extensions for international and national delivery address specification, and to eliminate deprecated elements.",Entity,"Addresses.rdf version of this ontology was modified replace hasDefinition with isDefinedIn to clarify intent, and the address hierarchy was simplified to enable extensions for international and national delivery address specification, and to eliminate deprecated elements."
Country,Entity,Country
indicates a means by which something (in the case of a network address) or some entity may be located or contacted or may receive correspondence,Entity,indicates a means by which something (in the case of a network address) or some entity may be located or contacted or may receive correspondence
structure extending into navigable water for use as a landing place or promenade,Entity,structure extending into navigable water for use as a landing place or promenade
secondary unit indicator,Entity,secondary unit indicator
CodeElement,Entity,CodeElement
virtual address,Entity,virtual address
floor of a building in a multistory structure that is closer to ground level,Entity,floor of a building in a multistory structure that is closer to ground level
structure name,Entity,structure name
the first line of the street address,Entity,the first line of the street address
Nd3866a09939a4277a5520e29d092a20a,Entity,Nd3866a09939a4277a5520e29d092a20a
post office box associated with an address,Entity,post office box associated with an address
requires secondary unit range,Entity,requires secondary unit range
"classifier for a smaller structure or component within a larger facility, such as an apartment, office, mail stop, or other similar designation",Entity,"classifier for a smaller structure or component within a larger facility, such as an apartment, office, mail stop, or other similar designation"
"designator used, together with an identifier, for a post office box",Entity,"designator used, together with an identifier, for a post office box"
indicates the local or international postcode element of a delivery address as specified by the local postal service,Entity,indicates the local or international postcode element of a delivery address as specified by the local postal service
N487faeef6eee496c8a12c2602e1674a3,Entity,N487faeef6eee496c8a12c2602e1674a3
SecondaryUnit,Entity,SecondaryUnit
"Addresses.rdf version of this ontology was modified to use the Commons Ontology Library (Commons) rather than the OMG's Languages, Countries and Codes (LCC) and to eliminate redundancies in FIBO as appropriate.",Entity,"Addresses.rdf version of this ontology was modified to use the Commons Ontology Library (Commons) rather than the OMG's Languages, Countries and Codes (LCC) and to eliminate redundancies in FIBO as appropriate."
N8607a95f713c4697aff0ebacb06166ea,Entity,N8607a95f713c4697aff0ebacb06166ea
owl#ObjectProperty,Entity,owl#ObjectProperty
"In the U.S., the preferred designator is 'PO BOX'.",Entity,"In the U.S., the preferred designator is 'PO BOX'."
"Other unconventional addresses may include rural and highway route addresses, general delivery addresses, post office box addresses, private mail center addresses, and so forth.",Entity,"Other unconventional addresses may include rural and highway route addresses, general delivery addresses, post office box addresses, private mail center addresses, and so forth."
has attention line,Entity,has attention line
RegionSpecificIdentifier,Entity,RegionSpecificIdentifier
building,Entity,building
stop,Entity,stop
GeographicRegionIdentifier,Entity,GeographicRegionIdentifier
pier,Entity,pier
"area in a facility, such as a medical facility or hospital that is specially staffed and equipped to provide a particular service or type of care",Entity,"area in a facility, such as a medical facility or hospital that is specially staffed and equipped to provide a particular service or type of care"
N1e482eeda4ad48508938874aada30504,Entity,N1e482eeda4ad48508938874aada30504
hasAddressLine3,Entity,hasAddressLine3
key,Entity,key
unit,Entity,unit
N0a0b55b2efd048b491c43575712f1ddf,Entity,N0a0b55b2efd048b491c43575712f1ddf
specifies a geographic directional symbol that occurs after the primary street number but before the street name in a street address,Entity,specifies a geographic directional symbol that occurs after the primary street number but before the street name in a street address
Na9c6b46d627a4357a0ab52def535c8b6,Entity,Na9c6b46d627a4357a0ab52def535c8b6
lot,Entity,lot
N94408d92d29d4b1b8fb3f79cac53bb5d,Entity,N94408d92d29d4b1b8fb3f79cac53bb5d
". Primary differences include elimination of data properties in favor of a simple class model,the addition of virtual address, and the addition of addressing scheme.",Entity,". Primary differences include elimination of data properties in favor of a simple class model,the addition of virtual address, and the addition of addressing scheme."
address component,Entity,address component
address,Entity,address
Release,Entity,Release
aspect of an address,Entity,aspect of an address
lobby,Entity,lobby
"relatively permanent enclosed structure, that has a roof and walls and stands more or less permanently in one place",Entity,"relatively permanent enclosed structure, that has a roof and walls and stands more or less permanently in one place"
N9930abc9221745b9a631d8e5c2530f9a,Entity,N9930abc9221745b9a631d8e5c2530f9a
N9dee552bb3f14dbe9d4c40cf6ef4171e,Entity,N9dee552bb3f14dbe9d4c40cf6ef4171e
SupplementalAddressDesignator,Entity,SupplementalAddressDesignator
sloping ramp extending out into the water to serve as a place for landing or repairing ships; ship's or boat's berth between two piers,Entity,sloping ramp extending out into the water to serve as a place for landing or repairing ships; ship's or boat's berth between two piers
penthouse,Entity,penthouse
"division of a large organization such as a government, university, business, or shop, dealing with a specific subject, commodity, or area of activity",Entity,"division of a large organization such as a government, university, business, or shop, dealing with a specific subject, commodity, or area of activity"
pub28.pdf,Entity,pub28.pdf
This ontology provides high level definitions for addresses and address components including elements that are common to addressing standards.,Entity,This ontology provides high level definitions for addresses and address components including elements that are common to addressing standards.
SecondaryUnitDesignator,Entity,SecondaryUnitDesignator
