source_id,target_id,relationship
Nca369ffa85a843b58c1d11cbb73a6909,owl#Restriction,22-rdf-syntax-ns#type
N293b432634a6478996865aaadb7cb78c,PartyRoleIdentifier,owl#someValuesFrom
PartyRoleIdentifier,owl#Class,22-rdf-syntax-ns#type
N48fc76bccc924bb29571e1fba441a9eb,1,owl#qualifiedCardinality
hasMailingAddress,hasAddress,rdf-schema#subPropertyOf
Party,Nca369ffa85a843b58c1d11cbb73a6909,rdf-schema#subClassOf
N48fc76bccc924bb29571e1fba441a9eb,Party,owl#onClass
Party,N5e703b8524204b8d8f23d76b236448a5,rdf-schema#subClassOf
TaxIdentificationScheme,identification scheme used to identify taxpayers in some jurisdiction,core#definition
,Parties.rdf version of this ontology was revised to address hygiene issues with respect to text formatting.,core#changeNote
N1c1955c5f7e34ec58a0d3320f5bd2f36,isDefinedIn,owl#onProperty
ContextualName,owl#Class,22-rdf-syntax-ns#type
N60ca8b2cf8484a1eb2b3105c179452f6,owl#Restriction,22-rdf-syntax-ns#type
N293b432634a6478996865aaadb7cb78c,hasMember,owl#onProperty
TaxIdentifier,N48fc76bccc924bb29571e1fba441a9eb,rdf-schema#subClassOf
,"Parties.rdf version of this ontology was revised to add semantics to the definition of independent party, making it a direct subclass of autonomous agent (rather than inferred only) and making person and organization direct subclasses (rather than inferred only).",core#changeNote
hasMailingAddress,Party,rdf-schema#domain
holds,owl#ObjectProperty,22-rdf-syntax-ns#type
,.,core#changeNote
Party,independent party,synonym
Party,owl#Class,22-rdf-syntax-ns#type
PartyRoleIdentifier,"sequence of characters, capable of uniquely identifying a party based on a specific role that they play in some context",core#definition
TaxIdentifier,owl#Class,22-rdf-syntax-ns#type
,Parties.rdf version of this ontology was revised to eliminate duplication with the concepts in LCC.,core#changeNote
,,owl#imports
,"Parties.rdf version of this ontology was extended to support more complex situations involving parties in various roles, loosen the restriction on party in role with respect to commencement date, and to eliminate the redundant union in the definition of independent party.",core#changeNote
TaxIdentifier,N60ca8b2cf8484a1eb2b3105c179452f6,rdf-schema#subClassOf
N5e703b8524204b8d8f23d76b236448a5,hasAddress,owl#onProperty
,"Copyright (c) 2013-2024 EDM Council, Inc.",copyright
,Parties Ontology,rdf-schema#label
,,owl#versionIRI
N1c1955c5f7e34ec58a0d3320f5bd2f36,owl#Restriction,22-rdf-syntax-ns#type
TaxIdentifier,Identifier,rdf-schema#subClassOf
isHeldBy,experiencesWith,rdf-schema#subPropertyOf
,owl#Ontology,22-rdf-syntax-ns#type
,"Copyright (c) 2013-2024 Object Management Group, Inc.",copyright
,Parties.rdf version of this ontology was extended to align the properties holds and isHeldBy with the lattice to improve ownership-related reasoning.,core#changeNote
N9fae760774d34f97ba05afc4c98da812,owl#Restriction,22-rdf-syntax-ns#type
PartyRoleIdentificationScheme,IdentificationScheme,rdf-schema#subClassOf
Party,Role,owl#disjointWith
