source_id,target_id,relationship
RetainedEarnings,net profits kept to accumulate in a business after dividends are paid,core#definition
,"Copyright (c) 2013-2023 Object Management Group, Inc.",copyright
Income,income,rdf-schema#label
N37924dbb65b8488cb349e1084d29bcaf,appliesTo,owl#onProperty
PaidInCapital,owl#Class,22-rdf-syntax-ns#type
N37924dbb65b8488cb349e1084d29bcaf,owl#Restriction,22-rdf-syntax-ns#type
Nfc69f921f6b041729b2b9dc86d9b593f,owl#Restriction,22-rdf-syntax-ns#type
FinancialAsset,TangibleAsset,rdf-schema#subClassOf
PhysicalAsset,FinancialAsset,owl#disjointWith
RetainedEarnings,owl#Class,22-rdf-syntax-ns#type
N91fe9c368c4c4c89bcb8f056956f61d6,owl#Restriction,22-rdf-syntax-ns#type
N91fe9c368c4c4c89bcb8f056956f61d6,DatePeriod,owl#onClass
,AccountingEquity.rdf version of this ontology was modified to correct the definition of EBITDA and to replace content that is now available in the OMG Commons Ontology Library (Commons) v1.1 (FND-380).,core#changeNote
Nfc69f921f6b041729b2b9dc86d9b593f,hasArgument,owl#onProperty
ShareholdersEquity,owl#Class,22-rdf-syntax-ns#type
OwnersEquity,Expression,rdf-schema#subClassOf
OwnersEquity,owners' share in a business plus operating profit,core#definition
,.,core#changeNote
OwnersEquity,owl#Class,22-rdf-syntax-ns#type
FinancialAsset,owl#Class,22-rdf-syntax-ns#type
,"ontology structure
   (5) to incorporate changes to the specification metadata to support documentation at the family, specification, module, and ontology level, similar to the abbreviations.",core#changeNote
N74585e8c1f9f4bffb5df405c667eebb7,owl#Restriction,22-rdf-syntax-ns#type
,,owl#imports
Income,N91fe9c368c4c4c89bcb8f056956f61d6,rdf-schema#subClassOf
OwnersEquity,"Barron's Dictionary of Banking Terms, Sixth Edition, 2012.",adaptedFrom
N37924dbb65b8488cb349e1084d29bcaf,FormalOrganization,owl#onClass
,AccountingEquity.rdf version of this ontology was modified to use the Commons Ontology Library (Commons) Annotation Vocabulary rather than the OMG's Specification Metadata vocabulary.,core#changeNote
PhysicalAsset,owl#Class,22-rdf-syntax-ns#type
PhysicalAsset,physical asset,rdf-schema#label
PaidInCapital,OwnersEquity,rdf-schema#subClassOf
,,owl#versionIRI
N74585e8c1f9f4bffb5df405c667eebb7,PaidInCapital,owl#someValuesFrom
Income,MonetaryAmount,rdf-schema#subClassOf
Ne73d11002426403da8b04e191c2d4df1,0,owl#minQualifiedCardinality
CapitalSurplus,capital surplus,rdf-schema#label
,"AccountingEquity.rdf version of this ontology was modified to fix spelling errors and deprecate the property represents an interest in, which is not used elsewhere and is confusing.",core#changeNote
FinancialAsset,financial asset,rdf-schema#label
,owl#Ontology,22-rdf-syntax-ns#type
Nfc69f921f6b041729b2b9dc86d9b593f,RetainedEarnings,owl#someValuesFrom
,"AccountingEquity.rdf version of this ontology was modified per the FIBO 2.0 RFC to rework definitions in support of revised Business Entities, Equities and related ontologies.",core#changeNote
,AccountingEquity.rdf version of this ontology was modified to add a definition for EBITDA.,core#changeNote
EarningsBeforeInterestTaxesDepreciationAmortization,"By stripping out the non-cash depreciation and amortization expense as well as taxes and debt costs dependent on the capital structure, EBITDA attempts to represent cash profit generated by the company's operations. EBITDA is not a metric recognized under Generally Accepted Accounting Principles (GAAP). Some public companies report EBITDA in their quarterly results along with adjusted EBITDA figures typically excluding additional costs, such as stock-based compensation.",explanatoryNote
CapitalSurplus,capital contributed in excess of the par value (stated value) of the ownership interest issued,core#definition
PhysicalAsset,TangibleAsset,rdf-schema#subClassOf
ShareholdersEquity,OwnersEquity,rdf-schema#subClassOf
OwnersEquity,Nfc69f921f6b041729b2b9dc86d9b593f,rdf-schema#subClassOf
OwnersEquity,equity,synonym
CapitalSurplus,owl#Class,22-rdf-syntax-ns#type
EarningsBeforeInterestTaxesDepreciationAmortization,Expression,rdf-schema#subClassOf
EarningsBeforeInterestTaxesDepreciationAmortization,owl#Class,22-rdf-syntax-ns#type
,"This ontology defines equity-related concepts for use in defining other FIBO ontology elements. These are based on basic accounting principles as they relate to equity, debt, assets and liabilities of a firm. Equity forms the basis for ownership of certain forms of corporate body.",abstract
PaidInCapital,assets received from investors in exchange for an ownership interest,core#definition
FinancialAsset,"non-physical, tangible asset whose value is derived from a contractual claim, such as bank deposits, bonds, stocks, rights, certificates, and bank balances",core#definition
ShareholdersEquity,"equity that is manifested in the form of shares in an entity, fund or structured product",core#definition
OwnersEquity,"Owner's equity is represented by capital investments and accumulated earnings less any dividends or other financial obligations. It is typically used to talk about equity in a business, but may also refer to the net assets of a pool or special purpose vehicle.",explanatoryNote
,AccountingEquity.rdf version of this ontology was modified to add physical asset and eliminate ambiguity in some definitions.,core#changeNote
PhysicalAsset,Physical (tangible) assets are real items of value that are used to generate revenue for a company.,explanatoryNote
EarningsBeforeInterestTaxesDepreciationAmortization,"earnings before interest, taxes, depreciation and amortization",rdf-schema#label
Ne73d11002426403da8b04e191c2d4df1,FormalOrganization,owl#onClass
OwnersEquity,contributed capital,synonym
N91fe9c368c4c4c89bcb8f056956f61d6,1,owl#qualifiedCardinality
PhysicalAsset,"tangible asset that has a material form, such as property, equipment, and inventory",core#definition
,Accounting Equity Ontology,rdf-schema#label
Ne73d11002426403da8b04e191c2d4df1,owl#Restriction,22-rdf-syntax-ns#type
EarningsBeforeInterestTaxesDepreciationAmortization,Ne73d11002426403da8b04e191c2d4df1,rdf-schema#subClassOf
,"Copyright (c) 2013-2023 EDM Council, Inc.",copyright
,"AccountingEquity.rdf version of this ontology was modified to augment the definition of asset, and add income.",core#changeNote
OwnersEquity,capital,synonym
EarningsBeforeInterestTaxesDepreciationAmortization,"EBITDA is often used as a proxy for cash flow, as it shows how much cash a company can generate from its core operations. However, EBITDA has some limitations, such as ignoring the cost of maintaining and replacing capital assets, and being susceptible to manipulation by excluding certain expenses.",explanatoryNote
,"AccountingEquity.rdf version of this ontology was modified to use the Commons Ontology Library (Commons) rather than the OMG's Languages, Countries and Codes (LCC), eliminating redundancies in FIBO as appropriate.",core#changeNote
OwnersEquity,N74585e8c1f9f4bffb5df405c667eebb7,rdf-schema#subClassOf
EarningsBeforeInterestTaxesDepreciationAmortization,EBITDA,abbreviation
EarningsBeforeInterestTaxesDepreciationAmortization,"measure of potential cash flow that excludes the effects of capital structure, taxes and non-cash expenses",core#definition
CapitalSurplus,PaidInCapital,rdf-schema#subClassOf
,AccountingEquity.rdf version of this ontology was modified to eliminate the deprecated 'represents an interest in' property.,core#changeNote
,Release,hasMaturityLevel
Income,owl#Class,22-rdf-syntax-ns#type
ShareholdersEquity,shareholders' equity,rdf-schema#label
RetainedEarnings,retained earnings,rdf-schema#label
N74585e8c1f9f4bffb5df405c667eebb7,hasArgument,owl#onProperty
,MIT,license
OwnersEquity,net worth,synonym
N37924dbb65b8488cb349e1084d29bcaf,0,owl#minQualifiedCardinality
,"AccountingEquity.rdf version of this ontology was modified per the issue resolutions identified in the FIBO FND 1.1 RTF report, namely, to rename MoneyAmount to AmountOfMoney and replace it herein with MonetaryAmount, as appropriate.",core#changeNote
Ne73d11002426403da8b04e191c2d4df1,appliesTo,owl#onProperty
OwnersEquity,owners' equity,rdf-schema#label
RetainedEarnings,OwnersEquity,rdf-schema#subClassOf
Income,revenue received during a period of time,core#definition
,AccountingEquity.rdf version of this ontology was modified to eliminate deprecated elements.,core#changeNote
OwnersEquity,N37924dbb65b8488cb349e1084d29bcaf,rdf-schema#subClassOf
N91fe9c368c4c4c89bcb8f056956f61d6,hasDatePeriod,owl#onProperty
RetainedEarnings,"If the corporation takes a loss, then that loss is retained and called variously retained losses, accumulated losses or accumulated deficit. Retained earnings and losses are cumulative from year to year with losses offsetting earnings.",explanatoryNote
,AccountingEquity.rdf version of this ontology was modified to make income a subclass of monetary amount and eliminate the oblique restriction on monetary amount to simplify its representation.,core#changeNote
FinancialAsset,"Financial assets are typically more liquid than other tangible assets, such as commodities or real estate. Financial assets may not cover all assets that might be included on a balance sheet, and do not include tangible, physical assets or intangible assets such as intellectual property.",explanatoryNote
PaidInCapital,paid-in capital,rdf-schema#label
Income,"Income includes cash or cash equivalent(s) received during some period of time in exchange for labor or services, from the sale of goods or property, or as receipts from financial investments.",explanatoryNote
