source_id,target_id,relationship
Loan,N55847aba4ece45a781805be9c87cb921,rdf-schema#subClassOf
Nb12d551141e7469e8aecc540dcf50a6e,owl#Restriction,22-rdf-syntax-ns#type
N79eb3a7656784f0ea755874d8df6f324,isServicedBy,owl#onProperty
Servicer,"In cases where a loan has been securitized, the servicer is also responsible for forwarding payments to investors, filing reports with credit-rating agencies and investors, and so forth.",explanatoryNote
GuaranteedLoan,N8c7a4596a552439596120e5a95107107,rdf-schema#subClassOf
isInitiallyPayable,"indicates whether the obligation arising from the covered loan was, or in the case of an application, would have been initially payable to the financial institution",core#definition
hasTotalClosingCosts,has total closing costs,rdf-schema#label
SecuredLoan,"loan in which the borrower pledges some asset via a security agreement as collateral for the loan, or that is secured via third-party guarantee",core#definition
N9c7e8b4d566346dfb37ab8045056e9a9,CollateralAgreement,owl#someValuesFrom
GuaranteedLoan,loan that is secured with respect to repayment of principal and interest by guaranty,core#definition
hasPaymentHistory,PaymentHistory,rdf-schema#range
UnsecuredLoan,Loan,rdf-schema#subClassOf
N13d7e2113a8c44e8ae3816cf3bc46882,LoanSpecificCustomerAccount,owl#someValuesFrom
Nc21013d4be9b4bae97ca594ac9d04271,0,owl#minQualifiedCardinality
Nd9115d299a2646c0ab877e89994c86cb,22-rdf-syntax-ns#nil,22-rdf-syntax-ns#rest
Nfbcfc216643740858c4e929844742cc2,0,owl#minQualifiedCardinality
hasLoanBalance,hasOutstandingAmount,rdf-schema#subPropertyOf
FeeSimpleOwnershipInterest,"The asset may still be subject to government regulations such as property taxes, and the owner can place voluntary encumbrances on the real estate including its use as collateral for a loan. In the case of a mortgage, fee simple can be contrasted with lease ownership, in which case the owners have complete access to the land, but they do not own it. Owners of single-family residences typically have fee simple ownership, but condo and many townhouse owners do not, as they own their individual unit but not the land on which the development is built.",explanatoryNote
CollateralizedLoan,collateralized loan,rdf-schema#label
N9812b921207e416687ad192917a705dd,isCollateralizedBy,owl#onProperty
Comaker,ContractThirdParty,rdf-schema#subClassOf
N8657b2419b7f4c6596144a991d24c17f,0,owl#minQualifiedCardinality
GuaranteedLoan,"A loan guarantee is a promise by one party to assume the debt obligation of a borrower if that borrower defaults. A guarantee can be limited or unlimited, making the guarantor liable for only a portion or all of the debt.",explanatoryNote
Ncc03d4b9e97a459e9570ec7b213e53eb,LoanSpecificCustomerAccount,owl#someValuesFrom
N9c7e8b4d566346dfb37ab8045056e9a9,isPrimaryContractFor,owl#onProperty
Nfa3aefdcba914ddd863a0903ed3fa2e9,relatesTo,owl#onProperty
hasTotalPointsAndFees,hasCost,rdf-schema#subPropertyOf
Nfbcfc216643740858c4e929844742cc2,MonetaryAmount,owl#onClass
OpenEndCredit,charge account credit,synonym
SecuredLoan,Loan,rdf-schema#subClassOf
Nbd24b00e68944e6892c9e12a46840bf7,0,owl#minQualifiedCardinality
Nbd24b00e68944e6892c9e12a46840bf7,owl#Restriction,22-rdf-syntax-ns#type
Loan,Nffcf519c38b64c58aa96d2dbe86894f6,rdf-schema#subClassOf
,,owl#versionIRI
hasTotalPointsAndFees,owl#ObjectProperty,22-rdf-syntax-ns#type
N5bf275ccd3c0468988732af3ad06999e,XMLSchema#boolean,owl#onDataRange
hasIndividualPayment,"links an actual payment of principal, interest, and other related amounts to the overall payment history for an account",core#definition
,Loans.rdf version of this ontology was modified to correct the distinction between amortization schedule and loan payment schedule and move security agreement to the debt ontology (LOAN-168) and eliminate elements that have been deprecated for more than six months (FND-386).,core#changeNote
N98304933fcd842b38147a0dcc58dacf1,XMLSchema#boolean,owl#onDataRange
