id,type,name
Module,Entity,Module
"The FIBO Loan domain defines concepts that are common to loans in various market categories including but not limited to commercial, small business, automobile, education and mortgage. High-level concepts relevant to loan contracts include the obligations of parties playing different roles, credit and risk, security agreements as well as additional detail for HMDA-specific loans. Details defining debt instruments in general are covered in a separate debt module in the Securities domain.",Entity,"The FIBO Loan domain defines concepts that are common to loans in various market categories including but not limited to commercial, small business, automobile, education and mortgage. High-level concepts relevant to loan contracts include the obligations of parties playing different roles, credit and risk, security agreements as well as additional detail for HMDA-specific loans. Details defining debt instruments in general are covered in a separate debt module in the Securities domain."
"Semantic Arts, Inc.",Entity,"Semantic Arts, Inc."
"Copyright (c) 2018-2023 Object Management Group, Inc.",Entity,"Copyright (c) 2018-2023 Object Management Group, Inc."
LoansGeneralModule,Entity,LoansGeneralModule
Metadata for the EDMC-FIBO Loans (LOAN) Domain,Entity,Metadata for the EDMC-FIBO Loans (LOAN) Domain
loan domain,Entity,loan domain
Thematix Partners LLC,Entity,Thematix Partners LLC
Hypercube Ltd.,Entity,Hypercube Ltd.
EDMC Financial Industry Business Ontology (FIBO) Loans (LOAN) Domain,Entity,EDMC Financial Industry Business Ontology (FIBO) Loans (LOAN) Domain
FIBO LOAN Domain,Entity,FIBO LOAN Domain
Federated Knowledge LLC,Entity,Federated Knowledge LLC
Wells Fargo,Entity,Wells Fargo
owl#NamedIndividual,Entity,owl#NamedIndividual
,Entity,
Office of Financial Research (US Dept of the Treasury),Entity,Office of Financial Research (US Dept of the Treasury)
2018-03-31T18:00:00,Entity,2018-03-31T18:00:00
LoansSpecificModule,Entity,LoansSpecificModule
"Copyright (c) 2018-2023 EDM Council, Inc.",Entity,"Copyright (c) 2018-2023 EDM Council, Inc."
"Adaptive, Inc.",Entity,"Adaptive, Inc."
owl#Ontology,Entity,owl#Ontology
LOANDomain,Entity,LOANDomain
John F. Gemski,Entity,John F. Gemski
Tahoe Blue Ltd,Entity,Tahoe Blue Ltd
MIT,Entity,MIT
agnos.ai U.K. Ltd,Entity,agnos.ai U.K. Ltd
RealEstateLoansModule,Entity,RealEstateLoansModule
2023-02-03T18:00:00,Entity,2023-02-03T18:00:00
