source_id,target_id,relationship
LoanSecuredByRealEstate,Nb0482fd9f9ba4787a4f1043d787b8547,rdf-schema#subClassOf
OpenEndReverseMortgage,"Instructions for the Preparation of Consolidated Reports of Condition and Income, FFIEC 031 and FFIEC 041, Updated March 2023, clause A-91",source
LoanSecuredByRealEstate,Na57e3392ae364df2b886a5ecadc3db62,rdf-schema#subClassOf
,Mortgages Ontology,rdf-schema#label
ClosedEndMortgageLoan,owl#Class,22-rdf-syntax-ns#type
N41803aa020d74adcb7ad1af5656fca6b,isCollateralizedBy,owl#onProperty
ClosedEndReverseMortgage,owl#Class,22-rdf-syntax-ns#type
N00f8dea7da3d4ce39eb2d361fc5bf198,MonetaryAmount,owl#someValuesFrom
Nd0e2ce29f54647b49ffec137ee3e74a0,hasContractualElement,owl#onProperty
ClosedEndMortgageLoan,LoanSecuredByRealEstate,rdf-schema#subClassOf
ClosedEndReverseMortgage,"Instructions for the Preparation of Consolidated Reports of Condition and Income, FFIEC 031 and FFIEC 041, Updated March 2023, clause A-91",source
OpenEndMortgageLoan,owl#Class,22-rdf-syntax-ns#type
ReverseMortgageLoan,reverse mortgage loan,rdf-schema#label
Na57e3392ae364df2b886a5ecadc3db62,hasInitialFundingDate,owl#onProperty
ReverseMortgageLoan,owl#Class,22-rdf-syntax-ns#type
Nb0482fd9f9ba4787a4f1043d787b8547,owl#Restriction,22-rdf-syntax-ns#type
ClosedEndReverseMortgage,ClosedEndMortgageLoan,rdf-schema#subClassOf
ClosedEndMortgageLoan,ClosedEndCredit,rdf-schema#subClassOf
ClosedEndReverseMortgage,"Normally, closed-end reverse mortgages are first liens.",explanatoryNote
hasInitialFundingDate,owl#ObjectProperty,22-rdf-syntax-ns#type
N5feba859520e452cb9022f5c6fe48f2c,owl#Restriction,22-rdf-syntax-ns#type
N41803aa020d74adcb7ad1af5656fca6b,owl#Restriction,22-rdf-syntax-ns#type
OpenEndReverseMortgage,ReverseMortgageLoan,rdf-schema#subClassOf
,,owl#imports
LoanSecuredByRealEstate,"loan that, at origination, is secured wholly or substantially by a lien or liens on real property for which the lien or liens are central to the extension of the credit - that is, the borrower would not have been extended credit in the same amount or on terms as favorable without the lien or liens on real property",core#definition
ClosedEndMortgageLoan,loan secured by real estate with no ability for the borrower to receive additional funds under the loan at a later date,core#definition
Nb0482fd9f9ba4787a4f1043d787b8547,refersTo,owl#onProperty
ReverseMortgageLoan,N00f8dea7da3d4ce39eb2d361fc5bf198,rdf-schema#subClassOf
isARMConvertible,owl#DatatypeProperty,22-rdf-syntax-ns#type
,,owl#versionIRI
ClosedEndReverseMortgage,ReverseMortgageLoan,rdf-schema#subClassOf
LoanSecuredByRealEstate,"Consolidated Reports of Condition and Income for a Bank with Domestic and Foreign Offices - FFIEC 031; Board of Governors of the Federal Reserve System OMB Number 7100-0036, Federal Deposit Insurance Corporation OMB Number 3064-0052, Office of the Comptroller of the Currency OMB Number 1557-0081, dated 20240930",source
ReverseMortgageLoan,The interest accrued is added to the principal balance.,explanatoryNote
,owl#Ontology,22-rdf-syntax-ns#type
ClosedEndReverseMortgage,"reverse mortgage that provides a lump sum payment to the borrower at closing, with no ability for the borrower to receive additional funds under the mortgage at a later date",core#definition
Nd0e2ce29f54647b49ffec137ee3e74a0,owl#Restriction,22-rdf-syntax-ns#type
N00f8dea7da3d4ce39eb2d361fc5bf198,owl#Restriction,22-rdf-syntax-ns#type
Mortgage,mortgage,rdf-schema#label
OpenEndMortgageLoan,open-end mortgage loan,rdf-schema#label
OpenEndReverseMortgage,"Normally, open-end reverse mortgages are first liens. These include combinations of both a lump sum payment to the borrower at closing and payments after the closing of the loan.",explanatoryNote
isARMConvertible,indicates whether or not the loan can be converted into an adjustable-rate mortgage contract (ARM),core#definition
ClosedEndMortgageLoan,closed-end mortgage loan,rdf-schema#label
,"Copyright (c) 2016-2024 Object Management Group, Inc.",copyright
OpenEndMortgageLoan,LoanSecuredByRealEstate,rdf-schema#subClassOf
ReverseMortgageLoan,LoanSecuredByRealEstate,rdf-schema#subClassOf
isARMConvertible,is ARM convertible,rdf-schema#label
OpenEndMortgageLoan,OpenEndCredit,rdf-schema#subClassOf
Mortgage,grant of financial interest in real property to a party that is not an owner of that real property and is recorded by a registration authority,core#definition
ClosedEndMortgageLoan,,adaptedFrom
OpenEndMortgageLoan,loan secured by real estate with a provision that the outstanding loan amount may be increased upon mutual agreement of the lender and the borrower,core#definition
hasInitialFundingDate,has closing date,synonym
Mortgage,N41803aa020d74adcb7ad1af5656fca6b,rdf-schema#subClassOf
