source_id,target_id,relationship
LoanApplication,N7a279d5bc7674b2ca28ceba928e92b69,rdf-schema#subClassOf
N074aa097f3c54d009bb34e1394baee42,isAbout,owl#onProperty
Ncfbf3b09125e4e9ea2443d9084586c7e,hasInput,owl#onProperty
CreditRiskAssessment,N14b048a4446146b9ac6417eb72d504f8,rdf-schema#subClassOf
N178863fa3610421f96f3fc7851a1552b,owl#Restriction,22-rdf-syntax-ns#type
UnderwritingDecision-Deny,owl#NamedIndividual,22-rdf-syntax-ns#type
CreditRiskAssessment,Nbe8d6f015c0b4163919b7ace0d37da2d,rdf-schema#subClassOf
DenialReason-InsufficientCash,insufficient cash,rdf-schema#label
AutomaticUnderwriting,automatic underwriting,rdf-schema#label
Nc126b2aec64a45b59712ddd71bbd36d5,owl#Restriction,22-rdf-syntax-ns#type
PublicRecordCategory-MaritalRecord,marital record,rdf-schema#label
Nac46ffc389c74d3cab53dbc66cc59439,0,owl#minQualifiedCardinality
hasOriginalLoanDebtToIncomeRatio,has original loan debt-to-income ratio,rdf-schema#label
hasApplicationDate,owl#ObjectProperty,22-rdf-syntax-ns#type
DenialReason-InsufficientCreditHistory,owl#NamedIndividual,22-rdf-syntax-ns#type
LoanApplicationStatus,loan application status,rdf-schema#label
DenialReason-InsufficientEmploymentHistory,"The application was denied because the employment is irregular, unknown, or not sufficient.",core#definition
N67fce94b489c4a2d8b0fbc8e61b9029a,owl#Restriction,22-rdf-syntax-ns#type
PublicRecordCategory,Classifier,rdf-schema#subClassOf
N69e3919c54b94de3966be5afc1e4d2a1,owl#Restriction,22-rdf-syntax-ns#type
N074aa097f3c54d009bb34e1394baee42,LoanApplication,owl#someValuesFrom
Nafa10130e02844608d515f1797c738df,comprises,owl#onProperty
Na6afaaea56244448aa121c3fc0cfdbb7,owl#Restriction,22-rdf-syntax-ns#type
Nfefc44603f0041ec94530cb235d5d966,owl#Restriction,22-rdf-syntax-ns#type
UnderwritingDecision-UnableToDetermine,unable to determine,rdf-schema#label
Nc97445b940c14c7e812a4c2c2938c440,usesFactor,owl#onProperty
N185e38303ca04f46b30f75dbf133e12c,UnderwritingDecision,owl#someValuesFrom
LoanAtApplicationStage,owl#Class,22-rdf-syntax-ns#type
hasRequestedAmount,hasMonetaryAmount,rdf-schema#subPropertyOf
TotalDebtExpenseRatio,back end ratio,synonym
Ncfbf3b09125e4e9ea2443d9084586c7e,owl#Restriction,22-rdf-syntax-ns#type
DenialReason-InsufficientEmploymentHistory,owl#NamedIndividual,22-rdf-syntax-ns#type
hasApplicationDate,hasRequestDate,rdf-schema#subPropertyOf
UnderwritingDecision-Refer,owl#NamedIndividual,22-rdf-syntax-ns#type
DenialReason-CreditApplicationIncomplete,owl#NamedIndividual,22-rdf-syntax-ns#type
,,owl#versionIRI
PreApprovalRequest,RequestActivity,rdf-schema#subClassOf
Nac46ffc389c74d3cab53dbc66cc59439,owl#Restriction,22-rdf-syntax-ns#type
IndividualPersonCreditRating,CreditRating,rdf-schema#subClassOf
,"This ontology defines concepts for the loan application process, along with kinds of loan application and the parties thereto. Another major thread of this ontology is credit risk assessment at the highest level, which includes security agreements, pre-approvals, and credit reports.",abstract
N5d62043e3f2545ff9086645e658703ac,TotalDebtExpenseRatio,owl#someValuesFrom
Nfefc44603f0041ec94530cb235d5d966,0,owl#minQualifiedCardinality
PublicRecord,"This can include court actions such as bankruptcy and foreclosure, as well as liens and other events that have been recorded.",explanatoryNote
N185e38303ca04f46b30f75dbf133e12c,owl#Restriction,22-rdf-syntax-ns#type
Na6afaaea56244448aa121c3fc0cfdbb7,CombinedLoanToValueRatio,owl#onClass
N5d62043e3f2545ff9086645e658703ac,owl#Restriction,22-rdf-syntax-ns#type
hasOriginalLoanDebtToIncomeRatio,owl#DatatypeProperty,22-rdf-syntax-ns#type
isPreApprovalRequested,is pre-approval requested,rdf-schema#label
hasIntendedLoanPurpose,has intended loan purpose,rdf-schema#label
UnderwritingDecision-Approve,approve,rdf-schema#label
PublicRecord,Nd8084f454296431d954b877b71933aef,rdf-schema#subClassOf
usesFactor,owl#ObjectProperty,22-rdf-syntax-ns#type
IndividualPersonCreditRating,individual person credit rating,rdf-schema#label
PublicRecordCategory-BankruptcyRecord,PublicRecordCategory,22-rdf-syntax-ns#type
ManualUnderwriting,owl#NamedIndividual,22-rdf-syntax-ns#type
N6b6d0efbb98946ccab33dcc8a2e891c5,owl#Restriction,22-rdf-syntax-ns#type
PreApprovalRequest,request from a potential borrower that a lender commit to pre-approving the borrower for a loan of up to a specified amount of money,core#definition
BorrowerAssessment,assessment report detailing information about the borrower and their credit history that may be relevant to the loan application,core#definition
