source_id,target_id,relationship
ForeignExchangeModule,agnos.ai UK Ltd,contributor
ForeignExchangeModule,State Street Bank and Trust,contributor
ForeignExchangeModule,"Bureau of Labor Statistics (BLS, US Department of Commerce)",contributor
ForeignExchangeModule,MIT,license
ForeignExchangeModule,,rdf-schema#seeAlso
,,owl#imports
ForeignExchangeModule,John F. Gemski,contributor
ForeignExchangeModule,Federal Reserve Bank of Kansas City,contributor
ForeignExchangeModule,Census Bureau (US Department of Commerce),contributor
ForeignExchangeModule,Bank of New York Mellon,contributor
ForeignExchangeModule,Financial Industry Business Ontology (FIBO) Indices and Indicators (IND) Foreign Exchange Module,title
,MIT,license
ForeignExchangeModule,"Adaptive, Inc.",contributor
,2018-08-27T18:00:00,issued
ForeignExchangeModule,Nordea Bank AB,contributor
ForeignExchangeModule,"Wells Fargo Bank, N. A.",contributor
ForeignExchangeModule,FIBO IND Foreign Exchange Module,title
,,owl#versionIRI
ForeignExchangeModule,88 Solutions,contributor
ForeignExchangeModule,No Magic,contributor
ForeignExchangeModule,"Copyright (c) 2015-2023 EDM Council, Inc.",copyright
ForeignExchangeModule,foreign exchange module,rdf-schema#label
ForeignExchangeModule,"Pinnacle Bank (Morgan Hill, California)",contributor
ForeignExchangeModule,This module includes ontologies defining concepts to do with foreign exchange.,abstract
,owl#Ontology,22-rdf-syntax-ns#type
,This module includes ontologies defining concepts to do with foreign exchange.,abstract
ForeignExchangeModule,"Office of Financial Research (OFR), U.S. Department of the Treasury",contributor
ForeignExchangeModule,"Copyright (c) 2015-2023 Object Management Group, Inc.",copyright
ForeignExchangeModule,Citigroup,contributor
ForeignExchangeModule,John F. Tierney,contributor
ForeignExchangeModule,Tahoe Blue Ltd,contributor
ForeignExchangeModule, Mphasis,contributor
,2023-02-06T18:00:00,modified
,Metadata about the EDMC-FIBO Indices and Indicators (IND) Foreign Exchange Module,rdf-schema#label
,"Copyright (c) 2015-2023 EDM Council, Inc.",copyright
ForeignExchangeModule,,hasPart
ForeignExchangeModule,owl#NamedIndividual,22-rdf-syntax-ns#type
ForeignExchangeModule,Thematix Partners LLC,contributor
ForeignExchangeModule,Module,22-rdf-syntax-ns#type
ForeignExchangeModule,"Bureau of Economic Analysis (BEA, US Department of Commerce)",contributor
ForeignExchangeModule,Statistics Canada,contributor
,"Copyright (c) 2015-2023 Object Management Group, Inc.",copyright
ForeignExchangeModule,Bloomberg LP,contributor
ForeignExchangeModule,Deutsche Bank,contributor
