source_id,target_id,relationship
Nf821e8922da14772bfa77f55435d0d43,playsRole,owl#onProperty
N563b97403c4c464c8565fca59aded507,isPublishedBy,owl#onProperty
N13a9aefc10da400e985efb303465683b,appliesTo,owl#onProperty
Na83a9e71ab0b4db0a6fa7a7f91fcbbc7,CanadianStatisticsPublisher,owl#hasValue
CanadianHouseholdsConsumersUniverse,Na5f5ea2113324d2ca2c3e8d40e9c7565,rdf-schema#subClassOf
N9f7a51c9e6f449459cc8555d2a0aded3,hasPublisher,owl#onProperty
N40395031efa545a9ac6bdedc11cc1f2b,hasArgument,owl#onProperty
NewHousingSector,new housing sector,rdf-schema#label
CanadianProducerPriceIndex,Naa9b7d039f804351b805b50c9ff20405,rdf-schema#subClassOf
,This ontology provides specific parameters which make up the various types of market economic indicators applicable to the Canadian economy.,abstract
CanadianHouseholdsConsumersUniverse,Canadian households consumers universe,rdf-schema#label
CanadianStatisticsPublisher,owl#NamedIndividual,22-rdf-syntax-ns#type
RawMaterialsSector,IndustrySectorClassifier,rdf-schema#subClassOf
,CAEconomicIndicators.rdf version of this ontology was revised to eliminate duplication with concepts in LCC and merge countries with locations in FND.,core#changeNote
CanadianConsumerPriceIndex,CPI,abbreviation
CanadianHouseholdsConsumersUniverse,62-553-x2015001-eng.pdf,adaptedFrom
Neebc4191efd54db09c0be88db1d4b368,N4e4336e75a7e4e6e973263c83e643476,22-rdf-syntax-ns#rest
StatisticsCanada,owl#NamedIndividual,22-rdf-syntax-ns#type
Nfd23806fad804862b2732db83fc677ae,StatisticsCanada,owl#hasValue
CanadianProducerPriceIndex,indexth-eng.htm,adaptedFrom
RawMaterialsSector,raw materials sector,rdf-schema#label
,CAEconomicIndicators.rdf version of this ontology was added to the IND specification per the issue resolutions identified in the FIBO IND 1.0 FTF 3 report.,core#changeNote
CanadianConsumerPriceIndex,N3520156fffc042c88067d921d37e852e,rdf-schema#subClassOf
CanadianStatisticsPublisher,StatisticsCanada,isPlayedBy
StatisticsCanada,Statistique Canada,rdf-schema#label
CanadianProducerPriceIndex,Na83a9e71ab0b4db0a6fa7a7f91fcbbc7,rdf-schema#subClassOf
,CAEconomicIndicators.rdf version of this ontology was revised to reflect the new hasCoverageArea property in FND.,core#changeNote
Na83a9e71ab0b4db0a6fa7a7f91fcbbc7,hasPublisher,owl#onProperty
RawMaterialsSector,p2SV.pl?Function=getSurvey&SDDS=2306,adaptedFrom
CanadianHouseholdsConsumersUniverse,CivilianNonInstitutionalPopulation,rdf-schema#subClassOf
CanadianConsumerPriceIndex,ConsumerPriceIndex,rdf-schema#subClassOf
,,owl#imports
CanadianProducerPriceIndex,"Note that Canada does not produce a high level, cross industry PPI per se. Canadian PPIs are published by industry sector. Three of the most important are captured in the union defined herein, which may be expanded over time to integrate others, as needed.",explanatoryNote
N4e4336e75a7e4e6e973263c83e643476,N283cf08750d8407ab6b3f57c89d512ca,22-rdf-syntax-ns#rest
CanadianConsumerPriceIndex,N40395031efa545a9ac6bdedc11cc1f2b,rdf-schema#subClassOf
CanadianProducerPriceIndex,Canadian producer price index,rdf-schema#label
N3520156fffc042c88067d921d37e852e,1,owl#qualifiedCardinality
StatisticsCanada,Canada,hasCoverageArea
Ne9c7140834fe42b29e52b8a98f7818ec,owl#Class,22-rdf-syntax-ns#type
