source_id,target_id,relationship
MarketCapitalization,market capitalization,rdf-schema#label
hasDebtRanking,owl#DatatypeProperty,22-rdf-syntax-ns#type
hasMarketCapitalizationValue,has market capitalization value,rdf-schema#label
N006f034938f744ff845060b71c3a86dc,CombinedDateTime,owl#someValuesFrom
N53f47e078099462887a98927de2c1549,owl#Restriction,22-rdf-syntax-ns#type
,"BasketIndices.rdf version of this ontology was modified to use the Commons Ontology Library (Commons) rather than the OMG's Languages, Countries and Codes (LCC), eliminating redundancies in FIBO as appropriate.",core#changeNote
Nab5b6fc219bd4b53aebf294739c1e50f,isBasedOn,owl#onProperty
hasIndexValue,specifies the value of a given index as of the release date,core#definition
MarketCapitalization,N7a312d7bfb504c2bb111fa6131a35858,rdf-schema#subClassOf
N8655923550a848818245d85e096a07a2,0,owl#minQualifiedCardinality
N9ed5a1608a22456d814a0eccc11e9e38,IndustrySectorClassifier,owl#onClass
BasketOfCreditRisks,basket of credit risks,rdf-schema#label
hasSpreadRange,XMLSchema#string,rdf-schema#range
CapitalizationBasedWeightingFunction,weighting function derived from the relative market capitalization (share price times the number of shares outstanding) of the companies tracked by an index,core#definition
BasketOfEquities,N01ed454c392a497a9c0770c150505b35,rdf-schema#subClassOf
Na9a4b680b1864004a61adc2ed19ae958,hasConstituent,owl#onProperty
hasDebtRanking,has debt ranking,rdf-schema#label
ReferenceIndex,N9ed5a1608a22456d814a0eccc11e9e38,rdf-schema#subClassOf
hasMarketCapitalization,owl#ObjectProperty,22-rdf-syntax-ns#type
hasOriginalNotionalValue,has original notional value,rdf-schema#label
N12e87664efba4126b55fe2b1589da041,Nbee41b73d8ec4303bb3600cc7da2bc92,22-rdf-syntax-ns#rest
ReferenceIndex,ScopedMeasure,rdf-schema#subClassOf
N79b156ded6164e35b455f87a48b5c01f,RecurrenceInterval,owl#allValuesFrom
MarketCapitalization,Ne790c1bf6c124ccd959dfa9907dba14d,rdf-schema#subClassOf
hasOriginalNotionalValue,owl#ObjectProperty,22-rdf-syntax-ns#type
N8655923550a848818245d85e096a07a2,Date,owl#onClass
N01ed454c392a497a9c0770c150505b35,hasConstituent,owl#onProperty
CreditIndexConstituent,constituent of a basket of credit risks,core#definition
N8655923550a848818245d85e096a07a2,owl#Restriction,22-rdf-syntax-ns#type
N4d50ff2f5a294314825bb8a450e97dd9,BasketOfCreditRisks,owl#someValuesFrom
N1a7d8f065b2c474abc5062669a1ebdfb,BasketOfEquities,owl#someValuesFrom
ReferenceIndex,reference index,rdf-schema#label
N3dd91bd80d0c413ab4960e3cdb3b54ce,ExplicitDatePeriod,owl#onClass
N7a312d7bfb504c2bb111fa6131a35858,owl#Restriction,22-rdf-syntax-ns#type
ReferenceIndex,N79b156ded6164e35b455f87a48b5c01f,rdf-schema#subClassOf
EquityIndex,benchmark whose constituents are exclusively equity instruments,core#definition
MarketCapitalization,Nf8b017f2286e4418b262ce3304b4086e,rdf-schema#subClassOf
CapitalizationBasedWeightingFunction,WeightingFunction,rdf-schema#subClassOf
BasketOfEquities,owl#Class,22-rdf-syntax-ns#type
Nf8b017f2286e4418b262ce3304b4086e,owl#Restriction,22-rdf-syntax-ns#type
,"BasketIndices.rdf version of this ontology was revised to loosen the restriction on a reference index to simply reference any weighted basket so that one could include commodity indices, for example.",core#changeNote
hasPremium,has premium,rdf-schema#label
