source_id,target_id,relationship
ThirtyYears,ExplicitDuration,22-rdf-syntax-ns#type
FifteenYears,ExplicitDuration,22-rdf-syntax-ns#type
TwentyFourMonths,twenty-four months,rdf-schema#label
Nf32b0c83200646c7ad4909c0829c790a,0,owl#minQualifiedCardinality
SixtyMonths,ExplicitDuration,22-rdf-syntax-ns#type
N526592ca4cd045b9b9a124f9ab3aae1b,owl#Restriction,22-rdf-syntax-ns#type
hasTenor,owl#ObjectProperty,22-rdf-syntax-ns#type
,InterestRates.rdf version of this ontology was modified to replace 'financial information publisher' with publisher for simplification purposes.,core#changeNote
ThirtyYears,duration of exactly thirty years,core#definition
FourYears,ExplicitDuration,22-rdf-syntax-ns#type
OvernightRate,N526592ca4cd045b9b9a124f9ab3aae1b,rdf-schema#subClassOf
Nf8378248cae44874843ddab5c9355a98,1,owl#qualifiedCardinality
,InterestRates.rdf version of the ontology was modified to use the Commons Ontology Library (Commons) Annotation Vocabulary rather than the OMG's Specification Metadata vocabulary.,core#changeNote
FloatingInterestRate,Na7602c3d05404e4ab33f5c72642610e6,rdf-schema#subClassOf
Nc752fa5fe11149b0880c1978fe0b41f4,Currency,owl#onClass
InterbankMidRate,owl#Class,22-rdf-syntax-ns#type
,"InterestRates.rdf version of this ontology was modified to add the notion of a classifier for reference rates, so that we can differentiate between kinds of rates and the rates themselves, clean up definitions to conform with ISO 704, merge classes referenced in interest rate publishers to eliminate potential circular references, and eliminate duplication of concepts in LCC.",core#changeNote
InterestRateBenchmark,Nf32b0c83200646c7ad4909c0829c790a,rdf-schema#subClassOf
NineMonths,P9M,hasDurationValue
InterestRateBenchmarkClassificationScheme,owl#Class,22-rdf-syntax-ns#type
FiveYears,owl#NamedIndividual,22-rdf-syntax-ns#type
SixMonths,six months,rdf-schema#label
N1be2755023994ba89a20112f4b72ebc7,hasTenor,owl#onProperty
FifteenYears,duration of exactly fifteen years,core#definition
N526592ca4cd045b9b9a124f9ab3aae1b,hasTenor,owl#onProperty
hasRateResetTimeOfDay,has rate reset time of day,rdf-schema#label
OvernightRate,"The overnight rate is the lowest available interest rate, and as such, it is only available to the most creditworthy institutions. It is the underlying rate for Overnight Interest Rate Swaps (IOS).",explanatoryNote
ReferenceInterestRate,"The reference rate is a moving index such as EURIBOR, the prime rate or the rate on benchmark U.S. Treasuries.",explanatoryNote
hasReferenceCurrency,Currency,rdf-schema#range
OneMonth,ExplicitDuration,22-rdf-syntax-ns#type
InterestRateAuthority,interest rate authority,rdf-schema#label
ReferenceInterestRate,Nc752fa5fe11149b0880c1978fe0b41f4,rdf-schema#subClassOf
InterbankOfferedRate,InterbankRate,rdf-schema#subClassOf
ThirtySixMonths,owl#NamedIndividual,22-rdf-syntax-ns#type
