source_id,target_id,relationship
MarketIndicesModule,owl#NamedIndividual,22-rdf-syntax-ns#type
MarketIndicesModule,"Bureau of Economic Analysis (BEA, US Department of Commerce)",contributor
,"The market indices module includes ontologies defining a variety of reference indices (benchmarks) such as credit and equity indicies. Examples include the Dow Jones Industrial Average (DJIA), Standard and Poors (S&P) 500, exchange-specific indices, and the like.",abstract
,,owl#imports
MarketIndicesModule,Thematix Partners LLC,contributor
MarketIndicesModule,Deutsche Bank,contributor
MarketIndicesModule,Module,22-rdf-syntax-ns#type
,"Copyright (c) 2018-2023 Object Management Group, Inc.",copyright
MarketIndicesModule,Financial Industry Business Ontology (FIBO) Indices and Indicators (IND) Market Indices Module,title
MarketIndicesModule,,rdf-schema#seeAlso
MarketIndicesModule,State Street Bank and Trust,contributor
MarketIndicesModule,"Copyright (c) 2018-2023 Object Management Group, Inc.",copyright
,MIT,license
,Metadata about the EDMC-FIBO Indices and Indicators (IND) Market Indices Module,rdf-schema#label
MarketIndicesModule,Statistics Canada,contributor
MarketIndicesModule,Bloomberg LP,contributor
MarketIndicesModule,market indices module,rdf-schema#label
MarketIndicesModule,John F. Gemski,contributor
,2018-08-27T18:00:00,issued
MarketIndicesModule,Census Bureau (US Department of Commerce),contributor
MarketIndicesModule,"Bureau of Labor Statistics (BLS, US Department of Commerce)",contributor
MarketIndicesModule,MIT,license
MarketIndicesModule,"The market indices module includes ontologies defining a variety of reference indices such as credit and equity indicies. Examples include the Dow Jones Industrial Average (DJIA), Standard and Poors (S&P) 500, exchange-specific indices, and the like.",abstract
MarketIndicesModule,agnos.ai UK Ltd,contributor
,,owl#versionIRI
MarketIndicesModule,Federal Reserve Bank of Kansas City,contributor
,owl#Ontology,22-rdf-syntax-ns#type
MarketIndicesModule,Bank of New York Mellon,contributor
MarketIndicesModule,88 Solutions,contributor
MarketIndicesModule,"Adaptive, Inc.",contributor
,2023-02-06T18:00:00,modified
MarketIndicesModule,"Copyright (c) 2018-2023 EDM Council, Inc.",copyright
,"Copyright (c) 2018-2023 EDM Council, Inc.",copyright
MarketIndicesModule,"Wells Fargo Bank, N. A.",contributor
MarketIndicesModule,Nordea Bank AB,contributor
MarketIndicesModule,"Office of Financial Research (OFR), U.S. Department of the Treasury",contributor
MarketIndicesModule,Citigroup,contributor
MarketIndicesModule,John F. Tierney,contributor
MarketIndicesModule,FIBO IND Market Indices Module,title
MarketIndicesModule, Mphasis,contributor
MarketIndicesModule,No Magic,contributor
MarketIndicesModule,"Pinnacle Bank (Morgan Hill, California)",contributor
MarketIndicesModule,,hasPart
MarketIndicesModule,Tahoe Blue Ltd,contributor
