source_id,target_id,relationship
,Indicators.rdf version of this ontology was modified to extend the definition of price structure to include a synonym of price history and state that it is intended to be used for any sort of analysis of historic prices.,core#changeNote
Na36026f3e6754e7dbfa2903bb0b7a773,CombinedDateTime,owl#onDataRange
N6dcd6fe8c6a345a99ecb56972a0654a1,hasQuotationDateTime,owl#onProperty
MarketRate,market rate,rdf-schema#label
N94fa7bc5ee0c474c8066542cf27b9d63,hasArgument,owl#onProperty
N3bf9d2bd35c24791a032b8d39698d239,hasQuotationDateTime,owl#onProperty
,"Indicators.rdf version of this ontology was modified to use the Commons Ontology Library (Commons) rather than the OMG's Languages, Countries and Codes (LCC), eliminating redundancies in FIBO as appropriate.",core#changeNote
,"Indicators.rdf version of this ontology was modified per the FIBO 2.0 RFC, namely, to integrate concepts recently added to the FND domain including Rate, ExchangeRate, InterestRate and StructuredCollection and revise definitions of TermStructure and Volatility to better support concepts such as yield curves and analysis of market rates generally.",core#changeNote
ImpliedPriceVolatility,implied price volatility,rdf-schema#label
EndOfDayMarketRate,Na36026f3e6754e7dbfa2903bb0b7a773,rdf-schema#subClassOf
ImpliedVolatility,implied volatility,rdf-schema#label
Na36026f3e6754e7dbfa2903bb0b7a773,hasQuotationDateTime,owl#onProperty
N403b9dae34a7473794e7b5d0f89a42bb,owl#Restriction,22-rdf-syntax-ns#type
MarketRate,"Financial market rates include, but are not limited to reference rates, foreign exchange rates, lending rates, bankers' acceptance rates, and so forth.",core#example
MarketRate,owl#Class,22-rdf-syntax-ns#type
N0acfddfad24d4e9ea402d76897b785b8,2,owl#qualifiedCardinality
TermStructure,owl#Class,22-rdf-syntax-ns#type
PriceVolatility,Nfb82d6230d07417eb26adc7172cc7698,rdf-schema#subClassOf
Nc555f82e88f04f71841381adc73594c7,hasDatePeriod,owl#onProperty
PriceStructure,owl#Class,22-rdf-syntax-ns#type
Nc555f82e88f04f71841381adc73594c7,owl#Restriction,22-rdf-syntax-ns#type
PriceStructure,"Historical prices are needed not only for various statistical analyses but for determining best prices for certain kinds of options, for example. Note that prices may be quoted or calculated.",explanatoryNote
