source_id,target_id,relationship
StandardAndPoors500CompositeIndex,S&P 500,abbreviation
Nc9c379cecb6e4c3298b8fdf65d7011c7,hasExpression,owl#onProperty
DowJonesIndustrialAverage,owl#NamedIndividual,22-rdf-syntax-ns#type
DowJonesIndustrialAverageBasket-TheCoca-ColaCompanyCommonStockConstituent,SecuritiesBasketConstituent,22-rdf-syntax-ns#type
,EquityIndexExampleIndividuals.rdf version of this ontology was modified to replace content that is now available in the OMG Commons Ontology Library (Commons) v1.1 (FND-380).,core#changeNote
,EquityIndexExampleIndividuals.rdf version of this ontology was modified to revise a remaining property that moved to Commons.,core#changeNote
SPDowJonesIndicesLLC-US-DE,the S & P Dow Jones Indices LLC legal entity that is a Delaware limited liability company,core#definition
StandardAndPoors500CompositeIndex,StandardAndPoors500CompositeIndexBasket,isBasedOn
SPDowJonesIndices,SPDowJonesIndicesLLC-US-DE,isPlayedBy
DowJonesIndustrialAverage,equity index of 30 substantial stocks that are traded on the New York Stock Exchange (NYSE) and the Nasdaq,core#definition
StandardAndPoors500CompositeIndexBasket,BasketOfEquities,22-rdf-syntax-ns#type
DowJonesIndustrialAverageBasket-TheProctorAndGambleCompanyCommonStockConstituent,SecuritiesBasketConstituent,22-rdf-syntax-ns#type
DowJonesIndustrialAverageBasket-TheCoca-ColaCompanyCommonStockConstituent,1.0,hasWeight
DowJonesIndustrialAverageValue-2023-03-06T120514-0500,2020-03-06T12:05:14-05:00,hasQuotationDateTime
DowJonesIndustrialAverageBasket-TheCoca-ColaCompanyCommonStockConstituent,DowJonesIndustrialAverageBasket-TheCoca-ColaCompanyCommonStockDateAdded,hasDateAdded
DowJonesIndustrialAverageBasket-TheProctorAndGambleCompanyCommonStockDateAdded,Dow Jones Industrial Average basket - The Proctor & Gamble Company common stock date added,rdf-schema#label
DowJonesIndustrialAverageBasket-AppleIncCommonStockDateAdded,ExplicitDate,22-rdf-syntax-ns#type
DowJonesIndustrialAverageBasket-TheCoca-ColaCompanyCommonStockConstituent,XNYSListedTheCoca-ColaCompanyCommonStock,involves
DowJonesIndustrialAverageBasket,"The Averages Committee, which includes the managing editor of The Wall Street Journal, the head of Dow Jones Indexes research, and the head of CME Group research, determine which components become a part of the DJIA. There are no set rules the Averages Committee must follow when selecting Dow components, only broad parameters to ensure those companies represent a large portion of the overall economic performance in the United States. Each average is reviewed at least once annually, but composition changes are rare for the sake of continuity. Since its beginnings in May of 1896, the Dow Jones stocks list has only changed 54 times. As of June 2018, the last remaining company of the original 12 components of the DJIA, General Electric (GE), was replaced by Walgreens Boots Alliance.",hasSelectionCriteria
DowJonesIndustrialAverageBasket,BasketOfEquities,22-rdf-syntax-ns#type
DowJonesIndustrialAverageValue-2023-03-06T120514-0500,DowJonesIndustrialAverage,isValueOf
DowJonesIndustrialAverageBasket-TheCoca-ColaCompanyCommonStockDateAdded,individual representing the date that The Coca-Cola Company common stock was most recently added to the DJIA,core#definition
DowJonesIndustrialAverageBasket-TheHomeDepotCommonStockDateAdded,ExplicitDate,22-rdf-syntax-ns#type
StandardAndPoors500CompositeIndexBasket,N5ddc9af6b1b24303927925472242f7ed,22-rdf-syntax-ns#type
DowJonesIndustrialAverageBasket-TheProctorAndGambleCompanyCommonStockDateAdded,individual representing the date that The Proctor & Gamble Company common stock was added to the DJIA,core#definition
DowJonesIndustrialAverageBasket-IBMCommonStockDateAdded,individual representing the date that IBM common stock was most recently added to the DJIA,core#definition
DowJonesIndustrialAverageBasket-AppleIncCommonStockDateAdded,Dow Jones Industrial Average basket - Apple Inc. common stock date added,rdf-schema#label
DowJonesIndustrialAverageBasket-TheHomeDepotCommonStockConstituent,SecuritiesBasketConstituent,22-rdf-syntax-ns#type
DowJonesIndustrialAverageBasket-TheHomeDepotCommonStockDateAdded,1999-11-01,hasDateValue
SPDowJonesIndicesLLC-US-DE,S & P Dow Jones Indices LLC US-DE,rdf-schema#label
StandardAndPoors500CompositeIndex,owl#NamedIndividual,22-rdf-syntax-ns#type
DowJonesIndustrialAverageBasket-TheProctorAndGambleCompanyCommonStockConstituent,1.0,hasWeight
StandardAndPoors500CompositeIndexBasket,"To qualify for the S&P 500, a company must meet certain committee-established criteria, which include (1) a market cap of at least $13.1 billion, (2) trading the value of its market capitalization annually, (3) at least a quarter-million of its shares have been traded in each of the previous six months (4) the majority of shares are in the public's hands, (5) being publicly traded for at least a year, and (6) earnings over the most recent four quarters and in the most recent quarter must be positive.",hasSelectionCriteria
DowJonesIndustrialAverageBasket-AppleIncCommonStockDateAdded,"individual representing the date that Apple Inc. common stock was initially added to the DJIA, replacing AT&T Inc.",core#definition
DowJonesIndustrialAverageBasket-AppleIncCommonStockConstituent,XNASListedAppleIncCommonStock,involves
DowJonesIndustrialAverageBasket-TheHomeDepotCommonStockDateAdded,"Dow Jones Industrial Average basket - The Home Depot, Inc. common stock date added",rdf-schema#label
SPDowJonesIndices,FinancialServiceProvider,22-rdf-syntax-ns#type
DowJonesIndustrialAverageBasket-AppleIncCommonStockConstituent,DowJonesIndustrialAverageBasket,isConstituentOf
DowJonesIndustrialAverageBasket,Dow Jones Industrial Average basket,rdf-schema#label
DowJonesIndustrialAverageBasket-AppleIncCommonStockConstituent,owl#NamedIndividual,22-rdf-syntax-ns#type
,,owl#imports
DowJonesIndustrialAverageBasket-IBMCommonStockConstituent,1.0,hasWeight
,This ontology provides examples of how to represent common equity indices as identified in the IND-EFT-DEV use case.,abstract
