source_id,target_id,relationship
BEDomain,Exprentis,contributor
BEDomain,Thematix Partners LLC,contributor
BEDomain,Deutsche Bank,contributor
BEDomain,MIT,license
,,owl#imports
BEDomain,State Street Bank and Trust,contributor
BEDomain,Statistics Canada,contributor
BEDomain,,rdf-schema#seeAlso
,"MetadataBE.rdf version of this ontology was modified to eliminate informative Functional Entities ontologies, merging their content into others as appropriate.",core#changeNote
BEDomain,agnos.ai UK Ltd.,contributor
BEDomain,Bloomberg LP,contributor
BEDomain,John F. Gemski,contributor
,MIT,license
BEDomain,business entities domain,rdf-schema#label
BEDomain,LegalEntitiesModule,hasPart
BEDomain,Wells Fargo,contributor
,2018-08-27T18:00:00,issued
,"This ontology provides metadata about the FIBO Business Entities (BE) Domain, which covers defines business concepts that are used for data governance, interoperability, and in regulatory reporting about business entities.

The business scope of the BE ontologies covers a range of business and legal entities that are considered by financial industry firms, regulators and other industry participants to be of relevance in the financial services domain, including:
 - Legal entities generally
 - Corporate structure, ownership and control, including primary executive roles for businesses,
 - Functional entities such as governments and government entities, non-governmental organizations, international organizations, not-for-profit organization, etc.
 - Concepts specific to corporations, partnerships, private limited companies, sole proprietorships, and trusts.",abstract
BEDomain,TrustsModule,hasPart
BEDomain,PrivateLimitedCompaniesModule,hasPart
,,owl#versionIRI
BEDomain,FunctionalEntitiesModule,hasPart
BEDomain,Working Ontologist,contributor
BEDomain,Office of Financial Research (US Dept of the Treasury),contributor
BEDomain,Citigroup,contributor
BEDomain,"Copyright (c) 2015-2023 EDM Council, Inc.",copyright
BEDomain,Federated Knowledge LLC,contributor
,owl#Ontology,22-rdf-syntax-ns#type
BEDomain,"Adaptive, Inc.",contributor
BEDomain,CorporationsModule,hasPart
BEDomain,Hypercube Ltd.,contributor
BEDomain,Nordea Bank AB,contributor
,2023-03-31T18:00:00,modified
BEDomain,SoleProprietorshipsModule,hasPart
,"Copyright (c) 2015-2023 EDM Council, Inc.",copyright
BEDomain,GovernmentEntitiesModule,hasPart
BEDomain,"Pinnacle Bank (Morgan Hill, California)",contributor
BEDomain,PartnershipsModule,hasPart
BEDomain,owl#NamedIndividual,22-rdf-syntax-ns#type
BEDomain,"Copyright (c) 2015-2023 Object Management Group, Inc.",copyright
BEDomain,Credit Suisse,contributor
,Metadata about the EDMC-FIBO Business Entities (BE) Domain,rdf-schema#label
BEDomain,Tahoe Blue Ltd,contributor
BEDomain,OwnershipAndControlModule,hasPart
,MetadataBE.rdf version of the ontology and subordinate module-specific BE metadata ontologies were modified to use the Commons Ontology Library (Commons) Annotation Vocabulary rather than the OMG's Specification Metadata vocabulary.,core#changeNote
BEDomain,EDMC Financial Industry Business Ontology (FIBO) Business Entities (BE) Domain,title
BEDomain,FIBO BE Domain,title
BEDomain,Module,22-rdf-syntax-ns#type
,"Copyright (c) 2015-2023 Object Management Group, Inc.",copyright
BEDomain,"The FIBO Business Entities (BE) Domain covers defines business concepts that are used for data governance, interoperability, and in regulatory reporting about business entities.

The business scope of the BE ontologies covers a range of business and legal entities that are considered by financial industry firms, regulators and other industry participants to be of relevance in the financial services domain, including:
 - Legal entities generally
 - Corporate structure, ownership and control, including primary executive roles for businesses,
 - Functional entities such as governments and government entities, non-governmental organizations, international organizations, not-for-profit organization, etc.
 - Concepts specific to corporations, partnerships, private limited companies, sole proprietorships, and trusts.",abstract
BEDomain,FIBO+-+FCT+-+Business+Entities+Home,creator
