source_id,target_id,relationship
Ndea5b60a69254bd7b7e1c5e0b99fc463,0,owl#minQualifiedCardinality
ContractuallyCapableEntity,N8c503a024dec4265850a5f25b8af1b63,rdf-schema#subClassOf
Ndea5b60a69254bd7b7e1c5e0b99fc463,owl#Restriction,22-rdf-syntax-ns#type
AccountingFramework,owl#Class,22-rdf-syntax-ns#type
Nc5e7da131a8c456fa3df08828d093aa9,owl#Restriction,22-rdf-syntax-ns#type
AccountingPeriod,relationship-record-cdf-format#,adaptedFrom
,Legal Entity Identifier (LEI) Entities Ontology,rdf-schema#label
LEIRegisteredEntity,Nc5e7da131a8c456fa3df08828d093aa9,owl#equivalentClass
N233d9a58bb284d3a8f9cb0750cc914e8,owl#Restriction,22-rdf-syntax-ns#type
RelationshipStatus,owl#Class,22-rdf-syntax-ns#type
LegalEntity,N352a1626e29b41d9968061ba0ca71854,rdf-schema#subClassOf
ContractuallyCapableEntity,"a unique entity that is legally or financially responsible for the performance of financial transactions, or has the legal right in its jurisdiction to enter independently into legal contracts, regardless of whether it is incorporated or constituted in some other way (e.g. trust, partnership, contractual). This excludes natural persons, but includes governmental organizations and supranationals.",core#definition
RelationshipPeriodQualifier,relationship-record-cdf-format#,adaptedFrom
N5705821371724f999682149fbbb70752,0,owl#minQualifiedCardinality
RelationshipQualifier,relationship-record-cdf-format#,adaptedFrom
EntityLegalFormScheme,entity legal form scheme,rdf-schema#label
RelationshipStatusActive,owl#NamedIndividual,22-rdf-syntax-ns#type
GenerallyAcceptedAccountingPrinciples,Generally Accepted Accounting Principles,rdf-schema#label
ISO17442-CodeSet,ISO 17442 code set,rdf-schema#label
EntityLegalFormIdentifier,owl#Class,22-rdf-syntax-ns#type
OtherAccountingFramework,an accounting framework of unstated origin (other than IFRS or US GAAP),core#definition
isUltimatelyConsolidatedBy,LegalEntity,rdf-schema#range
GenerallyAcceptedAccountingPrinciples,relationship-record-cdf-format#,adaptedFrom
Na9ceeac2e7a446598e2298711ca2cb17,XMLSchema#decimal,owl#onDataRange
RelationshipRecord,relationship record,rdf-schema#label
,"Copyright (c) 2013-2024 EDM Council, Inc.",copyright
,,owl#versionIRI
,LEIEntities.rdf version of this ontology was revised to eliminate deprecated elements.,core#changeNote
hasLegalFormAbbreviation,has legal form abbreviation,rdf-schema#label
hasLegalFormAbbreviation,"the precise abbreviation for the entity legal form as defined in the jurisdiction in which it is registered, for example LLC, LLP, Ltd, PLC, Corp.",core#definition
isUltimatelyConsolidatedBy,relationship-record-cdf-format#,adaptedFrom
EntityLegalFormScheme,ClassificationScheme,rdf-schema#subClassOf
GenerallyAcceptedAccountingPrinciples,owl#NamedIndividual,22-rdf-syntax-ns#type
ISO17442-CodeSet,owl#NamedIndividual,22-rdf-syntax-ns#type
Ne8b052112463455db3f1d42728d9b0d4,owl#Restriction,22-rdf-syntax-ns#type
N263fe004e2a24c26a3b7b11b27673d86,owl#Restriction,22-rdf-syntax-ns#type
N233d9a58bb284d3a8f9cb0750cc914e8,isDefinedIn,owl#onProperty
hasOwnershipPercentage,isQuantifiedBy,rdf-schema#subPropertyOf
EntityLegalForm,Classifier,rdf-schema#subClassOf
ContractuallyCapableEntity,contractually capable entity,rdf-schema#label
