id,type,name
indicates the jurisdiction whose laws a legal entity is organized under,Entity,indicates the jurisdiction whose laws a legal entity is organized under
N9f4b035be7a34659992a597d5ad75653,Entity,N9f4b035be7a34659992a597d5ad75653
ReligiousObjective,Entity,ReligiousObjective
juridical entity,Entity,juridical entity
LegalPersons.rdf version of this ontology was modified to eliminate deprecated elements.,Entity,LegalPersons.rdf version of this ontology was modified to eliminate deprecated elements.
religious objective,Entity,religious objective
FormalOrganization,Entity,FormalOrganization
N1bf0e1345671464f9b6a5d549bf1b5f8,Entity,N1bf0e1345671464f9b6a5d549bf1b5f8
LegalPersons.rdf version of the ontology was modified to replace content that is now available in the OMG Commons Ontology Library (Commons) v1.1 (FND-380).,Entity,LegalPersons.rdf version of the ontology was modified to replace content that is now available in the OMG Commons Ontology Library (Commons) v1.1 (FND-380).
owl#Restriction,Entity,owl#Restriction
"LegalPersons.rdf version of this ontology was modified to incorporate the concept of employment, required to support regulatory reporting, and add the concept of a special purpose vehicle.",Entity,"LegalPersons.rdf version of this ontology was modified to incorporate the concept of employment, required to support regulatory reporting, and add the concept of a special purpose vehicle."
"Copyright (c) 2013-2024 EDM Council, Inc.",Entity,"Copyright (c) 2013-2024 EDM Council, Inc."
profit motive,Entity,profit motive
N195441fcbd3b4c5588fbbcd158fe2a37,Entity,N195441fcbd3b4c5588fbbcd158fe2a37
variable interest entity,Entity,variable interest entity
1,Entity,1
legally competent natural person,Entity,legally competent natural person
"Variable interest entity (VIE) is a term used by the Financial Accounting Standards Board (FASB) to refer to a legal entity with certain characteristics such that a public company with a financial interest in the entity is subject to certain financial reporting requirements. Examples include certain Chinese companies, such as Alibaba, that leverage VIEs to gain access to foreign capital that would otherwise not be available due to Chinese government regulations.",Entity,"Variable interest entity (VIE) is a term used by the Financial Accounting Standards Board (FASB) to refer to a legal entity with certain characteristics such that a public company with a financial interest in the entity is subject to certain financial reporting requirements. Examples include certain Chinese companies, such as Alibaba, that leverage VIEs to gain access to foreign capital that would otherwise not be available due to Chinese government regulations."
isPlayedBy,Entity,isPlayedBy
LegalPersons.rdf version of this ontology was modified to clarify the definition of legal person.,Entity,LegalPersons.rdf version of this ontology was modified to clarify the definition of legal person.
Legal Persons Ontology,Entity,Legal Persons Ontology
Ne6d3f230611c454ba557529e7f53cd40,Entity,Ne6d3f230611c454ba557529e7f53cd40
shell company,Entity,shell company
hasObjective,Entity,hasObjective
isEmployedBy,Entity,isEmployedBy
BusinessEntity,Entity,BusinessEntity
LegalPersons.rdf version of this ontology was modified to make legal person a subclass of independent party rather than autonomous agent.,Entity,LegalPersons.rdf version of this ontology was modified to make legal person a subclass of independent party rather than autonomous agent.
CharteredLegalPerson,Entity,CharteredLegalPerson
"legal entity created to fulfill narrow, specific, and frequently temporary objectives",Entity,"legal entity created to fulfill narrow, specific, and frequently temporary objectives"
VIE,Entity,VIE
"The term 'legal entities' includes, but is not limited to, unique parties that are legally or financially responsible for the performance of financial transactions or have the legal right in their jurisdiction to enter independently into legal contracts, regardless of whether they are incorporated or constituted in some other way (e.g. trust, partnership, contractual). It excludes natural persons, but includes governmental organizations and supranationals.",Entity,"The term 'legal entities' includes, but is not limited to, unique parties that are legally or financially responsible for the performance of financial transactions or have the legal right in their jurisdiction to enter independently into legal contracts, regardless of whether they are incorporated or constituted in some other way (e.g. trust, partnership, contractual). It excludes natural persons, but includes governmental organizations and supranationals."
LegalPersons.rdf version of this ontology was modified to eliminate references to external dictionary sites that no longer resolve.,Entity,LegalPersons.rdf version of this ontology was modified to eliminate references to external dictionary sites that no longer resolve.
"LegalPersons.rdf version of this ontology was modified to add the definition of a variable interest entity and eliminate or loosen restrictions that are unnecessarily burdensome on FIBO users, such as that a legal person has liability capacity, which is true by definition but would never be realized when mapped to any data source.",Entity,"LegalPersons.rdf version of this ontology was modified to add the definition of a variable interest entity and eliminate or loosen restrictions that are unnecessarily burdensome on FIBO users, such as that a legal person has liability capacity, which is true by definition but would never be realized when mapped to any data source."
MIT,Entity,MIT
employs,Entity,employs
NotForProfitObjective,Entity,NotForProfitObjective
"ISO 17442, Financial services - Legal Entity Identifier (LEI), first edition, 2012-06-01, section 3.1",Entity,"ISO 17442, Financial services - Legal Entity Identifier (LEI), first edition, 2012-06-01, section 3.1"
"legal person that is a partnership, corporation, or other organization having the capacity to negotiate contracts, assume financial obligations, and pay off debts, organized under the laws of some jurisdiction",Entity,"legal person that is a partnership, corporation, or other organization having the capacity to negotiate contracts, assume financial obligations, and pay off debts, organized under the laws of some jurisdiction"
LegalPersons.rdf version of this ontology was modified to address text formatting hygiene issues.,Entity,LegalPersons.rdf version of this ontology was modified to address text formatting hygiene issues.
public interest,Entity,public interest
Party,Entity,Party
LegalPersons.rdf version of this ontology was modified per the issue resolutions identified in the FIBO BE 1.0 FTF report.,Entity,LegalPersons.rdf version of this ontology was modified per the issue resolutions identified in the FIBO BE 1.0 FTF report.
profit objective,Entity,profit objective
PublicPurpose,Entity,PublicPurpose
Agreement,Entity,Agreement
ProfitObjective,Entity,ProfitObjective
" merge the legal person and formal organization class hierarchies, and correct certain definitions, including power of attorney.",Entity," merge the legal person and formal organization class hierarchies, and correct certain definitions, including power of attorney."
legal entity established by a government to consider evidence and make judgements in some field of activity,Entity,legal entity established by a government to consider evidence and make judgements in some field of activity
