source_id,target_id,relationship
N60b285d38c52452b8e4f3a92cb928a02,Party,owl#onClass
MajorityControllingParty,majority controlling party,rdf-schema#label
N686d3157c90d47ccbb4cf007c66909f8,isControllingPartyIn,owl#onProperty
N655a655316424a2292937ae4434a1007,LegalEntity,owl#someValuesFrom
EntityControllingParty,party that has the authority to control some legal entity,core#definition
,ControlParties.rdf version of the ontology was modified to use the Commons Ontology Library (Commons) Annotation Vocabulary rather than the OMG's Specification Metadata vocabulary.,core#changeNote
TotalOwner,ConstitutionalOwner,rdf-schema#subClassOf
ControllingAlliance,group that has formed some alliance to jointly exercise control over some entity,core#definition
EntityControllingParty,"It is assumed that since control follows from some form of ownership or contractual instrument, that the range of entities which may fulfil this party role is the same as that for entity ownership, namely a logical union of natural persons, legal persons and formal organizations.",core#scopeNote
ControlledParty,N60b285d38c52452b8e4f3a92cb928a02,rdf-schema#subClassOf
DeJureControllingInterestParty,party that has the legal authority to exercise control,core#definition
,Control Parties Ontology,rdf-schema#label
InvestmentBasedDeFactoControl,investment-based de facto control,rdf-schema#label
JointControllingParty,party that collectively has the authority to control the affairs of some business organization,core#definition
isAdvisedBy,hasControllingParty,rdf-schema#subPropertyOf
,"ControlParties.rdf version of the ontology was modified to simplify control concepts and relations, eliminate ambiguity in definitions, restate definitions to be ISO 704 compliant, and add properties relating control parties to control situations.",core#changeNote
JointControllingParty,owl#Class,22-rdf-syntax-ns#type
,"ControlParties.rdf version of this ontology was modified to integrate the concept of a situation, situational roles, and corresponding relations with the definition of control and eliminate an unused and logically inconsistent property.",core#changeNote
isBasedOnInvestmentEquity,is based on investment equity,rdf-schema#label
isControllingMemberOf,owl#ObjectProperty,22-rdf-syntax-ns#type
hasMajorityControllingParty,indicates a party that owns a controlling stake (over 50 percent) in the entity,core#definition
SoleControllingParty,sole controlling party,rdf-schema#label
InvestmentBasedDeFactoControllingInterestParty,owl#Class,22-rdf-syntax-ns#type
hasControllingOrganizationMember,owl#ObjectProperty,22-rdf-syntax-ns#type
N686d3157c90d47ccbb4cf007c66909f8,CourtAppointedControl,owl#someValuesFrom
N5be626727b0f4cfa83e01013cd2edbf2,owl#Restriction,22-rdf-syntax-ns#type
DeFactoControllingInterestParty,divides further into financial leverage via loans; non fiscal types of leverage (influence),core#scopeNote
,ControlParties.rdf version of this ontology was modified to eliminate duplication of concepts with LCC.,core#changeNote
TotalOwner,owl#Class,22-rdf-syntax-ns#type
Receiver,party appointed by some court for the purposes of winding up the affairs of some entity which is no longer solvent,core#definition
N655a655316424a2292937ae4434a1007,isControllingPartyOf,owl#onProperty
Nde3c1d271f20446e87602b6bbb486b0f,Contract,owl#someValuesFrom
N615a2284c9a74f788fb87d9b1fc01cd6,isControllingPartyIn,owl#onProperty
Receiver,owl#Class,22-rdf-syntax-ns#type
advises,ControllingParty,rdf-schema#domain
Nc8fec839a4d4414eb270879f918248cb,owl#Restriction,22-rdf-syntax-ns#type
InvestmentBasedDeFactoControl,owl#Class,22-rdf-syntax-ns#type
DeFactoControllingInterestParty,ControllingParty,rdf-schema#subClassOf
,ControlParties.rdf version of this ontology was modified per the issue resolutions identified in the FIBO BE 1.0 FTF report.,core#changeNote
