source_id,target_id,relationship
FederalGovernmentOfMexico,MexicanJurisdiction,hasJurisdiction
MexicanJurisdiction,Mexican jurisdiction,rdf-schema#label
MexicanEntity,Campeche,hasSharedSovereigntyOver
MexicanEntity,Yucatan,hasSharedSovereigntyOver
MexicanEntity,Zacatecas,hasSharedSovereigntyOver
MexicanEntity,VeracruzDeIgnacioDeLaLlave,hasSharedSovereigntyOver
,,owl#imports
,Release,hasMaturityLevel
MexicanEntity,Guerrero,hasSharedSovereigntyOver
FederalGovernmentOfMexico,FederalGovernment,22-rdf-syntax-ns#type
MexicanEntity,,rdf-schema#seeAlso
MexicanEntity,Durango,hasSharedSovereigntyOver
MexicanEntity,BajaCalifornia,hasSharedSovereigntyOver
,MIT,license
MexicanEntity,FederalGovernmentOfMexico,isRepresentedBy
,MXGovernmentEntitiesAndJurisdictions.rdf version of this ontology was modified to replace 'hasPartialSovereigntyOver' with 'hasSharedSovereigntyOver'.,core#changeNote
FederalGovernmentOfMexico,Mexico,governs
FederalGovernmentOfMexico,Gobierno Federal de México,rdf-schema#label
FederalGovernmentOfMexico,owl#NamedIndividual,22-rdf-syntax-ns#type
,Mexican Government Entities and Jurisdictions Ontology,rdf-schema#label
,"Copyright (c) 2020-2023 Object Management Group, Inc.",copyright
MexicanEntity,SanLuisPotosi,hasSharedSovereigntyOver
MexicanJurisdiction,owl#NamedIndividual,22-rdf-syntax-ns#type
MexicanJurisdiction,,rdf-schema#isDefinedBy
MexicanEntity,QuintanaRoo,hasSharedSovereigntyOver
MexicanEntity,Hidalgo,hasSharedSovereigntyOver
,,owl#versionIRI
MexicanEntity,Chihuahua,hasSharedSovereigntyOver
,"Copyright (c) 2020-2023 EDM Council, Inc.",copyright
MexicanEntity,CoahuilaDeZaragoza,hasSharedSovereigntyOver
,owl#Ontology,22-rdf-syntax-ns#type
FederalGovernmentOfMexico,,rdf-schema#isDefinedBy
MexicanEntity,Sinaloa,hasSharedSovereigntyOver
MexicanEntity,Sonora,hasSharedSovereigntyOver
MexicanJurisdiction,,rdf-schema#seeAlso
MexicanJurisdiction,Mexico,hasReach
MexicanEntity,Tabasco,hasSharedSovereigntyOver
MexicanEntity,Mexico,hasFullSovereigntyOver
FederalGovernmentOfMexico,Gobierno de la República,synonym
MexicanEntity,CiudadDeMexico,hasSharedSovereigntyOver
MexicanEntity,BajaCaliforniaSur,hasSharedSovereigntyOver
MexicanEntity,Morelos,hasSharedSovereigntyOver
MexicanJurisdiction,"jurisdiction of the Supreme Court of Justice of the Nation, including the system of courts that interprets and applies the law at the federal level in Mexico",core#definition
FederalGovernmentOfMexico,,rdf-schema#seeAlso
,MXGovernmentEntitiesAndJurisdictions.rdf version of the ontology was modified to use the Commons Ontology Library (Commons) Annotation Vocabulary rather than the OMG's Specification Metadata vocabulary.,core#changeNote
MexicanJurisdiction,Jurisdiction,22-rdf-syntax-ns#type
MexicanEntity,Colima,hasSharedSovereigntyOver
MexicanEntity,Queretaro,hasSharedSovereigntyOver
MexicanEntity,Mexico,hasSharedSovereigntyOver
MexicanEntity,federated sovereignty and polity that is Mexico,core#definition
MexicanEntity,FederatedSovereignty,22-rdf-syntax-ns#type
MexicanEntity,Oaxaca,hasSharedSovereigntyOver
MexicanEntity,Tlaxcala,hasSharedSovereigntyOver
MexicanEntity,Jalisco,hasSharedSovereigntyOver
FederalGovernmentOfMexico,"federal presidential constitutional republic with shared sovereignty over the republic with the governments of the 31 individual Mexican states, which functions per the Constitution of the United Mexican States",core#definition
FederalGovernmentOfMexico,Federal Government of Mexico,rdf-schema#label
MexicanEntity,Mexican entity,rdf-schema#label
MexicanEntity,Guanajuato,hasSharedSovereigntyOver
MexicanEntity,MichoacanDeOcampo,hasSharedSovereigntyOver
MexicanEntity,Puebla,hasSharedSovereigntyOver
MexicanEntity,Chiapas,hasSharedSovereigntyOver
MexicanEntity,Aguascalientes,hasSharedSovereigntyOver
MexicanJurisdiction,FederalGovernmentOfMexico,isJurisdictionOf
MexicanEntity,owl#NamedIndividual,22-rdf-syntax-ns#type
MexicanJurisdiction,"The Supreme Court of Justice of the Nation (SCJN) is the Mexican institution serving as the country's federal high court and the spearhead organisation for the judiciary of the Mexican Federal Government. It consists of eleven magistrates, known as ministers of the court, one of whom is designated the court's president.",explanatoryNote
MexicanEntity,Tamaulipas,hasSharedSovereigntyOver
MexicanEntity,NuevoLeon,hasSharedSovereigntyOver
MexicanEntity,Nayarit,hasSharedSovereigntyOver
MexicanEntity,,rdf-schema#isDefinedBy
,"MXGovernmentEntitiesAndJurisdictions.rdf version of this ontology was modified to use the Commons Ontology Library (Commons) rather than the OMG's Languages, Countries and Codes (LCC) and to eliminate redundancies in FIBO as appropriate.",core#changeNote
,"This ontology provides the set of basic federal government, provincial, and territory level entities and jurisdictions for use in other Mexico-specific FIBO ontologies.",abstract
