source_id,target_id,relationship
GeneralPartner,N48280ec2b1c346e1a80fb8db9637a755,rdf-schema#subClassOf
LimitedPartnership,Nb592424f2bfb442c816c72acc2a74fc3,rdf-schema#subClassOf
N15a35298bd794f6eb8590b85055dff49,owl#Restriction,22-rdf-syntax-ns#type
Nfeb6a67df9274b0183f2029139029f79,N1f68f226925d4a69851c7227795d9c2d,owl#someValuesFrom
LimitedPartner,Partner,rdf-schema#subClassOf
Partner,Nb54caf25faae4f30af75c77230ceb04f,rdf-schema#subClassOf
GeneralPartner,partner and part-owner that is responsible for managing the day to day operations of the partnership and that may be jointly and severally liable for the obligations of the partnership,core#definition
LimitedLiabilityPartnership,"Law firms, accountancies, wealth managers, professional medical groups, and other professional consultancies often take the form of a limited liability partnership.",core#example
Partnership,owl#Class,22-rdf-syntax-ns#type
Nb54caf25faae4f30af75c77230ceb04f,N664ec443f5a3497eb931618753213c15,owl#someValuesFrom
LimitedLiabilityLimitedPartnership,owl#Class,22-rdf-syntax-ns#type
hasGeneralPartner,Partnership,rdf-schema#domain
Partner,N7092a2cec2ab423da4a3731e5f5aaaa6,rdf-schema#subClassOf
LimitedPartner,GeneralPartner,owl#disjointWith
Ne4a35c6f356b4bb2baca122a803128a4,hasMember,owl#onProperty
Nc659f64febfd45bc9c315cb8a597461e,0,owl#minQualifiedCardinality
,Partnerships Ontology,rdf-schema#label
N664ec443f5a3497eb931618753213c15,isMemberOf,owl#onProperty
Nc659f64febfd45bc9c315cb8a597461e,hasObjective,owl#onProperty
LimitedLiabilityPartnership,LLPs are a flexible legal and tax entity that allows partners to benefit from economies of scale by working together while also reducing their liability for the actions of other partners.,explanatoryNote
,Partnerships.rdf version of this ontology was modified to fix spelling errors.,core#changeNote
PartnershipAgreement,partnership agreement,rdf-schema#label
Na32382f614ce4460a35c0b85f8217b80,owl#Restriction,22-rdf-syntax-ns#type
Nb592424f2bfb442c816c72acc2a74fc3,GeneralPartner,owl#someValuesFrom
, merge the legal person and formal organization class hierarchies.,core#changeNote
Partner,partner,rdf-schema#label
LimitedLiabilityPartnership,limited liability partnership,rdf-schema#label
PartnershipAgreement,OrganizationCoveringAgreement,rdf-schema#subClassOf
Partnership, for additional details.,explanatoryNote
GeneralPartnership,owl#Class,22-rdf-syntax-ns#type
Nfeb6a67df9274b0183f2029139029f79,owl#Restriction,22-rdf-syntax-ns#type
Nb54caf25faae4f30af75c77230ceb04f,owl#Restriction,22-rdf-syntax-ns#type
N664ec443f5a3497eb931618753213c15,owl#Restriction,22-rdf-syntax-ns#type
LimitedLiabilityLimitedPartnership,"The primary difference between an LLLP and more traditional limited partnership is that an LLLP allows liability transfer from the general partner's (to external insurer) for debts and obligations of the limited partnership. Typically, general partners manage the LLLP, while the limited partners' interest is primarily for investment purposes.",explanatoryNote
LimitedPartnership,owl#Class,22-rdf-syntax-ns#type
hasLimitedPartner,indicates an actor that may have some measure of influence over the partnership,core#definition
N894622b4a63a4357ab85e78bd877264c,owl#Restriction,22-rdf-syntax-ns#type
,Partnerships.rdf version of this ontology was modified to address text formatting hygiene issues.,core#changeNote
N2a3788794d164aab98f977bfea15d577,GeneralPartner,owl#someValuesFrom
GeneralPartner,general partner,rdf-schema#label
N55fabe8c18304e38bd4a1e5d624bc5d1,Na32382f614ce4460a35c0b85f8217b80,owl#someValuesFrom
