id,type,name
DeJureControllingInterestParty,Entity,DeJureControllingInterestParty
advises,Entity,advises
"party that exercises some control over an entity other than via explicit, legal means",Entity,"party that exercises some control over an entity other than via explicit, legal means"
party that collectively has the authority to control the affairs of some business organization,Entity,party that collectively has the authority to control the affairs of some business organization
contractual control,Entity,contractual control
total owner,Entity,total owner
ConstitutionalOwner,Entity,ConstitutionalOwner
JointControllingParty,Entity,JointControllingParty
investment-based de facto controlling interest party,Entity,investment-based de facto controlling interest party
owl#Restriction,Entity,owl#Restriction
"Copyright (c) 2013-2024 EDM Council, Inc.",Entity,"Copyright (c) 2013-2024 EDM Council, Inc."
N686d3157c90d47ccbb4cf007c66909f8,Entity,N686d3157c90d47ccbb4cf007c66909f8
CourtOfLaw,Entity,CourtOfLaw
ControlParties.rdf version of the ontology was modified to replace content that is now available in the OMG Commons Ontology Library (Commons) v1.1 (FND-380).,Entity,ControlParties.rdf version of the ontology was modified to replace content that is now available in the OMG Commons Ontology Library (Commons) v1.1 (FND-380).
influence-based de facto control,Entity,influence-based de facto control
1,Entity,1
indicates the party that acts in an advisory capacity to the controlled party,Entity,indicates the party that acts in an advisory capacity to the controlled party
party that has the authority to control some legal entity,Entity,party that has the authority to control some legal entity
"This type of party is either asserted to be the case by the entity itself or some other party, or is determined through some analysis or calculation based on the available information about controlling interests.",Entity,"This type of party is either asserted to be the case by the entity itself or some other party, or is determined through some analysis or calculation based on the available information about controlling interests."
isPlayedBy,Entity,isPlayedBy
SoleControllingParty,Entity,SoleControllingParty
ControlParties.rdf version of this ontology was modified as a part of a simplification strategy for the organizational class hierarchy and to correct reasoning anomalies.,Entity,ControlParties.rdf version of this ontology was modified as a part of a simplification strategy for the organizational class hierarchy and to correct reasoning anomalies.
N655a655316424a2292937ae4434a1007,Entity,N655a655316424a2292937ae4434a1007
has controlling organization member,Entity,has controlling organization member
Contract,Entity,Contract
"control that arises through some investment in some entity, other than via the holding of constitutional equity (shares etc.) in that entity",Entity,"control that arises through some investment in some entity, other than via the holding of constitutional equity (shares etc.) in that entity"
control established through the terms of some contract,Entity,control established through the terms of some contract
"It is assumed that since control follows from some form of ownership or contractual instrument, that the range of entities which may fulfil this party role is the same as that for entity ownership, namely a logical union of natural persons, legal persons and formal organizations.",Entity,"It is assumed that since control follows from some form of ownership or contractual instrument, that the range of entities which may fulfil this party role is the same as that for entity ownership, namely a logical union of natural persons, legal persons and formal organizations."
MIT,Entity,MIT
receiver,Entity,receiver
isPartyControlling,Entity,isPartyControlling
"ControlParties.rdf version of this ontology was modified per the FIBO 2.0 RFC to add missing labels and definitions, eliminate references to BusinessFacingTypes, etc.",Entity,"ControlParties.rdf version of this ontology was modified per the FIBO 2.0 RFC to add missing labels and definitions, eliminate references to BusinessFacingTypes, etc."
Nc0cedad97eaa4320b729c759530c7e44,Entity,Nc0cedad97eaa4320b729c759530c7e44
DeFactoControl,Entity,DeFactoControl
Party,Entity,Party
indicates a party that owns a controlling stake (over 50 percent) in the entity,Entity,indicates a party that owns a controlling stake (over 50 percent) in the entity
Nde3c1d271f20446e87602b6bbb486b0f,Entity,Nde3c1d271f20446e87602b6bbb486b0f
relates a controlled party to a controlling member of the organization,Entity,relates a controlled party to a controlling member of the organization
controlling alliance,Entity,controlling alliance
isControlledPartyOf,Entity,isControlledPartyOf
"ControlParties.rdf version of the ontology was modified to correct the label on hasControllingOrganizationMember and reflect the move of OrganizationMember from Parties to Organizations in FND, and to incorporate the latest insights into how control relations should integrate with the control situation.",Entity,"ControlParties.rdf version of the ontology was modified to correct the label on hasControllingOrganizationMember and reflect the move of OrganizationMember from Parties to Organizations in FND, and to incorporate the latest insights into how control relations should integrate with the control situation."
TotalOwner,Entity,TotalOwner
"indicates investment-based de facto control, which is is based on the holding of some investment equity by some party",Entity,"indicates investment-based de facto control, which is is based on the holding of some investment equity by some party"
Receiver,Entity,Receiver
hasPartyInControl,Entity,hasPartyInControl
sole controlling party,Entity,sole controlling party
party that has 100 percent ownership some legal entity,Entity,party that has 100 percent ownership some legal entity
Control Parties Ontology,Entity,Control Parties Ontology
isControllingPartyIn,Entity,isControllingPartyIn
is controlling member of,Entity,is controlling member of
party appointed by some court for the purposes of winding up the affairs of some entity which is no longer solvent,Entity,party appointed by some court for the purposes of winding up the affairs of some entity which is no longer solvent
owl#ObjectProperty,Entity,owl#ObjectProperty
N4afcf9e9cb734c86808b71e721b694e2,Entity,N4afcf9e9cb734c86808b71e721b694e2
Nc8fec839a4d4414eb270879f918248cb,Entity,Nc8fec839a4d4414eb270879f918248cb
hasControllingParty,Entity,hasControllingParty
hasMajorityControllingParty,Entity,hasMajorityControllingParty
EntityControllingParty,Entity,EntityControllingParty
