source_id,target_id,relationship
Nde126a95bc1c44df8d94a1621b5f69a6,isHeldBy,owl#onProperty
,Corporate Ownership Ontology,rdf-schema#label
,"Copyright (c) 2013-2023 Object Management Group, Inc.",copyright
BeneficialOwner,party that enjoys the benefits of ownership (such as receipt of income) of something even though its ownership (title) may be in the name of another party (called a nominee or registered owner),core#definition
Shareholder,ConstitutionalOwner,rdf-schema#subClassOf
BeneficialOwner,"The National Credit Union Administration (NCUA) defines a 'beneficial owner' as (1) a single individual with significant responsibility to control, manage or direct a legal entity customer, or (2) each individual, if any, who, directly or indirectly, through any contract, arrangement, understanding, relationship or otherwise, owns 25 percent or more of the equity interests of a legal entity customer; if a trust owns directly or indirectly, through any contract, arrangement, understanding, relationship or otherwise, 25 percent or more of the equity interests of a legal entity customer, the beneficial owner is the trustee.",explanatoryNote
,CorporateOwnership.rdf version of this ontology was revised to simplify the contract party hierarchy and add concepts related to beneficial ownership.,core#changeNote
BeneficialOwner,beneficial owner,rdf-schema#label
,CorporateOwnership.rdf version of this ontology was revised to incorporate the latest insights into how control relations should integrate with the control situation.,core#changeNote
Nde126a95bc1c44df8d94a1621b5f69a6,Shareholder,owl#allValuesFrom
BeneficialOwnership,"Beneficial ownership may be shared among a group of individuals. If a beneficial owner acquires a position of more than 5 percent in the United States, it must file Schedule 13D or 13G under Section 12 of the Securities Exchange Act of 1934.",explanatoryNote
,CorporateOwnership.rdf version of this ontology was modified to modify the inheritance hierarchy for beneficial owner to replace owner with controlling party as one of its parent classes.,core#changeNote
,CorporateOwnership.rdf version of the ontology was modified to replace content that is now available in the OMG Commons Ontology Library (Commons) v1.1 (FND-380).,core#changeNote
Shareholder,owl#Class,22-rdf-syntax-ns#type
Shareholder,stockholder,synonym
BeneficialOwner,Nbdc6e28f109a40d3ab5c4098348e9430,rdf-schema#subClassOf
BeneficialOwnership,Control,rdf-schema#subClassOf
N6bef94a7da6d425caa7661fa87ad059b,isPlayedBy,owl#onProperty
Shareholder,"The shares represent an ownership interest in a corporation, mutual fund, or partnership, or a unit of ownership in a structured product, such as a real estate investment trust.",explanatoryNote
Shareholder,"party that owns shares in and has rights and responsibilities with respect to some asset, provided in exchange for investment",core#definition
,CorporateOwnership.rdf version of the ontology was modified to use the Commons Ontology Library (Commons) Annotation Vocabulary rather than the OMG's Specification Metadata vocabulary.,core#changeNote
N0832de82442747919b83449ef7c19187,hasPartyInControl,owl#onProperty
isBeneficialOwnerOf,hasBeneficialOwner,owl#inverseOf
BeneficialOwner,owl#Class,22-rdf-syntax-ns#type
,,owl#imports
N0832de82442747919b83449ef7c19187,owl#Restriction,22-rdf-syntax-ns#type
BeneficialOwnership,beneficial ownership,rdf-schema#label
isBeneficialOwnerOf,owl#ObjectProperty,22-rdf-syntax-ns#type
Shareholder,shareholder,rdf-schema#label
hasBeneficialOwner,owl#ObjectProperty,22-rdf-syntax-ns#type
,,owl#versionIRI
BeneficialOwner,N6bef94a7da6d425caa7661fa87ad059b,rdf-schema#subClassOf
,owl#Ontology,22-rdf-syntax-ns#type
hasBeneficialOwner,indicates the party that retains rights in the asset they control in a beneficial ownership situation,core#definition
isBeneficialOwnerOf,ControlledThing,rdf-schema#range
N4698a734382348779305d47efe4cc69c,ControlledThing,owl#someValuesFrom
Nbdc6e28f109a40d3ab5c4098348e9430,owl#Restriction,22-rdf-syntax-ns#type
isBeneficialOwnerOf,BeneficialOwner,rdf-schema#domain
Shareholding,Nde126a95bc1c44df8d94a1621b5f69a6,rdf-schema#subClassOf
Shareholding,owl#Class,22-rdf-syntax-ns#type
,CorporateOwnership.rdf version of this ontology was revised to eliminate references to external dictionary sites that no longer resolve.,core#changeNote
isBeneficialOwnerOf,is beneficial owner of,rdf-schema#label
BeneficialOwnership,N0832de82442747919b83449ef7c19187,rdf-schema#subClassOf
BeneficialOwner,Beneficiary,rdf-schema#subClassOf
BeneficialOwnership,owl#Class,22-rdf-syntax-ns#type
,CorporateOwnership.rdf version of this ontology was modified per the FIBO 2.0 RFC to reference shareholders' equity in the definition of a shareholder.,core#changeNote
isBeneficialOwnerOf,isPartyControlling,rdf-schema#subPropertyOf
BeneficialOwner,beneficial-ownership-requirements-legal-entity-customers-overview,adaptedFrom
hasBeneficialOwner,has beneficial owner,rdf-schema#label
Shareholder,Counterparty,rdf-schema#subClassOf
,"Copyright (c) 2013-2023 EDM Council, Inc.",copyright
hasBeneficialOwner,hasControllingParty,rdf-schema#subPropertyOf
Shareholding,FinancialAsset,rdf-schema#subClassOf
N4698a734382348779305d47efe4cc69c,owl#Restriction,22-rdf-syntax-ns#type
Shareholding,"The legal power of a shareholder varies in proportion to their shareholding. Typically, ten percent and below stockholding provides no protection. Fifteen percent stockholding may give the power to petition courts against changing the shares class rights. Up to 49.9 percent stockholding normally gives power to demand calling of an extraordinary general meeting. Fifty percent and over stockholding gives power to fire a director and force out minority stockholders by acquiring their shares as per the rules of the firm. Holder of 75 percent of the stock has the power to change the articles and memorandum of association and the firms name, reduce the share capital, allow the firm to buy its own shares from other stockholders, and to shut down the business. One hundred percent stockholding of course gives total power under the corporate legislation.",explanatoryNote
Nde126a95bc1c44df8d94a1621b5f69a6,owl#Restriction,22-rdf-syntax-ns#type
isBeneficialOwnerOf,"indicates an asset in which the beneficial owner holds rights (typically voting rights, management rights, etc.) in a beneficial ownership situation",core#definition
,CorporateOwnership.rdf version of this ontology was modified to generalize the definition of beneficial owner rather than limiting it to shareholding and eliminate a duplicate restriction on shareholder.,core#changeNote
N6bef94a7da6d425caa7661fa87ad059b,owl#Restriction,22-rdf-syntax-ns#type
Nbdc6e28f109a40d3ab5c4098348e9430,isBeneficialOwnerOf,owl#onProperty
,Release,hasMaturityLevel
,CorporateOwnership.rdf version of this ontology was modified per the issue resolutions identified in the FIBO BE 1.0 FTF report.,core#changeNote
BeneficialOwner,Beneficial_ownership#Financial_Action_Task_Force_on_Money_Laundering_(FATF),adaptedFrom
,MIT,license
BeneficialOwnership,control situation linking something at least one beneficial owner,core#definition
BeneficialOwnership,N4698a734382348779305d47efe4cc69c,rdf-schema#subClassOf
Shareholding,shareholding,rdf-schema#label
BeneficialOwner,ControllingParty,rdf-schema#subClassOf
N4698a734382348779305d47efe4cc69c,involvesControlledThing,owl#onProperty
BeneficialOwner,"Use of a nominee (who may be an agent, custodian, or a trustee) does not change the position regarding tax reporting and tax liability, and the beneficial owner remains responsible.",explanatoryNote
BeneficialOwner,guidance-obtaining-and-retaining-beneficial-ownership,adaptedFrom
