source_id,target_id,relationship
IncorporationGuarantee,owl#Class,22-rdf-syntax-ns#type
,CorporateBodies.rdf version of this ontology was modified to revise a dead link.,core#changeNote
StockCorporation,owl#Class,22-rdf-syntax-ns#type
N755df6bbb43142e5a31b088d7df94515,owl#Restriction,22-rdf-syntax-ns#type
N654570d9076f4a1db3428ec1f9cbf6e2,1,owl#cardinality
isIncorporatedIn,It is the laws of this jurisdiction that cause and allow the legal entity to exist and to incur debt and be sued at law as a legal entity.,explanatoryNote
,"CorporateBodies.rdf version of this ontology was modified to eliminate unnecessary references, including those that have incorrect datatypes, and remove a reference that doesn't resolve.",core#changeNote
,"Copyright (c) 2013-2023 Object Management Group, Inc.",copyright
BenefitCorporation,"not-for-profit corporation set up under specific state legislation, typically to provide some social benefit, without an obligation to maximize shareholder return",core#definition
StockCorporation,"The shares in a stock corporation may receive a return on their investment in the form of dividends. Shares are used for voting on matters of corporate policy or to elect directors, at the corporation's annual meeting and at other meetings of the corporation.",explanatoryNote
BenefitCorporation,owl#Class,22-rdf-syntax-ns#type
isConstitutedBy,Constitution,rdf-schema#range
NotForProfitCorporation,Corporation,rdf-schema#subClassOf
Corporation,"formal organization that is a legal entity (artificial person) distinct from its owners, created under the jurisdiction of the laws of a state or nation",core#definition
N64ae368640b74c489a3a51f22cb86ff4,hasObjective,owl#onProperty
ForProfitCorporation,for profit corporation,rdf-schema#label
isConstitutedBy,the instrument by which an entity is incorporated,core#definition
InstrumentOfIncorporation,Nf36ede6b45e341b99f6827604a09fabe,rdf-schema#subClassOf
InstrumentOfIncorporation,Constitution,rdf-schema#subClassOf
BenefitCorporation,NotForProfitCorporation,rdf-schema#subClassOf
StockCorporation,Corporation,rdf-schema#subClassOf
N64ae368640b74c489a3a51f22cb86ff4,ProfitObjective,owl#someValuesFrom
Corporation,N5a54d4b31d684e3ca8ef3ff60623a87e,rdf-schema#subClassOf
, merge the legal person and formal organization class hierarchies.,core#changeNote
CommonInterestDevelopmentCorporation,not-for-profit corporation set up under specific state legislation as a business entity for homeowners' associations,core#definition
CommonInterestDevelopmentCorporation,re39.pdf,core#example
Nf36ede6b45e341b99f6827604a09fabe,Jurisdiction,owl#onClass
N5a54d4b31d684e3ca8ef3ff60623a87e,0,owl#minQualifiedCardinality
,,owl#imports
NotForProfitCorporation,"corporation approved by its jurisdictional oversight and tax authorities as operating for educational, charitable, social, religious, civic or humanitarian purposes",core#definition
BenefitCorporation,benefit corporation,rdf-schema#label
isIncorporatedIn,isOrganizedIn,rdf-schema#subPropertyOf
Corporation,"A corporation has three distinguishing characteristics: (1) separation of ownership from management and general liability, i.e., its liability to creditors is limited to its resources, unlike some partnerships and sole proprietorships, (2) the ability to negotiate contracts and own property, and (3) transferable ownership, irrespective of changes in membership or the lifetimes of its stockholders.",explanatoryNote
Corporation,corporation,rdf-schema#label
Corporation,N6ff2bbc2485c4bdd86a3369c17d4047f,rdf-schema#subClassOf
Corporation,"A corporation is managed by or under the direction of a board of directors, which generally determines corporate policy. Officers manage the day-to-day affairs of the corporation.",explanatoryNote
N5a54d4b31d684e3ca8ef3ff60623a87e,owl#Restriction,22-rdf-syntax-ns#type
IncorporationGuarantee,N654570d9076f4a1db3428ec1f9cbf6e2,rdf-schema#subClassOf
CommonInterestDevelopmentCorporation,"A common interest development is typically a type of housing, composed of individually owned units, such as condominiums, townhouses, or single-family homes, that share ownership of common areas, such as swimming pools, landscaping, and parking. Common interest developments (also known as community interest developments or CIDs) are managed by homeowners' associations.",explanatoryNote
isConstitutedBy,Corporation,rdf-schema#domain
,,owl#versionIRI
N64ae368640b74c489a3a51f22cb86ff4,owl#Restriction,22-rdf-syntax-ns#type
,owl#Ontology,22-rdf-syntax-ns#type
N6ff2bbc2485c4bdd86a3369c17d4047f,isIncorporatedIn,owl#onProperty
N6ff2bbc2485c4bdd86a3369c17d4047f,owl#Restriction,22-rdf-syntax-ns#type
isIncorporatedIn,Corporation,rdf-schema#domain
,Corporate Bodies Ontology,rdf-schema#label
CommonInterestDevelopmentCorporation,owl#Class,22-rdf-syntax-ns#type
N755df6bbb43142e5a31b088d7df94515,hasNotionalAmount,owl#onProperty
IncorporationGuarantee,guarantee that is part of the financial basis by which some legal entity is incorporated,core#definition
Corporation,LegalEntity,rdf-schema#subClassOf
isIncorporatedIn,Jurisdiction,rdf-schema#range
N5a54d4b31d684e3ca8ef3ff60623a87e,InstrumentOfIncorporation,owl#onClass
InstrumentOfIncorporation,instrument of incorporation,rdf-schema#label
CommonInterestDevelopmentCorporation,NotForProfitCorporation,rdf-schema#subClassOf
NotForProfitCorporation,"A not-for-profit corporation is formed by incorporators, and has a board of directors and officers, but no shareholders. These incorporators, directors and officers may not receive a distribution of (any money from) profits, but officers and management may be paid reasonable salaries for services to the corporation.",explanatoryNote
InstrumentOfIncorporation,"This may be the issuance of shares, the existence of some agreement, guaranties and so on.",explanatoryNote
IncorporationGuarantee,incorporation guarantee,rdf-schema#label
N6ff2bbc2485c4bdd86a3369c17d4047f,1,owl#qualifiedCardinality
NotForProfitCorporation,non-profit corporation,synonym
Corporation,body corporate,synonym
N654570d9076f4a1db3428ec1f9cbf6e2,owl#Restriction,22-rdf-syntax-ns#type
,"CorporateBodies.rdf version of this ontology was modified to eliminate 'body incorporated with guarantee', it's child, and 'body incorporated by agreement', which either don't exist or duplicate other kinds of organizations, such as private companies with limited liability.",core#changeNote
ForProfitCorporation,NotForProfitCorporation,owl#disjointWith
Nf36ede6b45e341b99f6827604a09fabe,1,owl#qualifiedCardinality
ForProfitCorporation,owl#Class,22-rdf-syntax-ns#type
,"This ontology defines the basic mechanisms that establish legal personhood for judicial or artificial persons, specifically those that are corporate bodies, including bodies incorporated by equity, by guarantee, and by agreement.",abstract
,"CorporateBodies.rdf version of this ontology was modified per the FIBO 2.0 RFC to address issues including elimination of missing labels and comments, integration with LCC, and replacing min 1 QCRs with someValuesFrom.",core#changeNote
,"Copyright (c) 2013-2023 EDM Council, Inc.",copyright
StockCorporation,"corporation that has shareholders, each of whom receives a portion of the ownership of the corporation through shares of stock",core#definition
BenefitCorporation,"This is a US-specific type of non-profit corporation defined in recent legislation in a number of states. In California, for example, benefit corporations may be defined as public benefit or mutual benefit corporations, depending on their purpose.",explanatoryNote
IncorporationGuarantee,Constitution,rdf-schema#subClassOf
isIncorporatedIn,is incorporated in,rdf-schema#label
Nf36ede6b45e341b99f6827604a09fabe,owl#Restriction,22-rdf-syntax-ns#type
StockCorporation,stock corporation,rdf-schema#label
ForProfitCorporation,N64ae368640b74c489a3a51f22cb86ff4,rdf-schema#subClassOf
Corporation,N69d9fcdf045842de862c346a437bb17e,rdf-schema#subClassOf
NotForProfitCorporation,not-for-profit corporation,rdf-schema#label
N6ff2bbc2485c4bdd86a3369c17d4047f,Jurisdiction,owl#onClass
isIncorporatedIn,the legal jurisdiction under which the legal entity is incorporated,core#definition
InstrumentOfIncorporation,memorandum and articles of association by which some legal entity is established,core#definition
,CorporateBodies.rdf version of this ontology was modified to eliminate a now duplicate and overly constrained restriction on isDomiciledIn.,core#changeNote
InstrumentOfIncorporation,owl#Class,22-rdf-syntax-ns#type
NotForProfitCorporation,NotForProfitOrganization,rdf-schema#subClassOf
isConstitutedBy,is constituted by,rdf-schema#label
CommonInterestDevelopmentCorporation,common interest development corporation,rdf-schema#label
N5a54d4b31d684e3ca8ef3ff60623a87e,isConstitutedBy,owl#onProperty
,Release,hasMaturityLevel
,CorporateBodies.rdf version of this ontology was modified to reflect the move of hasObjective to FND to enable higher level reuse and eliminate deprecated elements.,core#changeNote
,MIT,license
ForProfitCorporation,"corporation whose objective is to make money, i.e., to ensure realization of a financial benefit such that the amount of revenue gained from a business activity exceeds the expenses, costs and taxes needed to sustain that activity",core#definition
,CorporateBodies.rdf version of this ontology was modified per the issue resolutions identified in the FIBO BE 1.0 FTF report.,core#changeNote
Nf36ede6b45e341b99f6827604a09fabe,isGovernedBy,owl#onProperty
Corporation,owl#Class,22-rdf-syntax-ns#type
ForProfitCorporation,Corporation,rdf-schema#subClassOf
N654570d9076f4a1db3428ec1f9cbf6e2,isProvidedBy,owl#onProperty
,CorporateBodies.rdf version of the ontology was modified to use the Commons Ontology Library (Commons) Annotation Vocabulary rather than the OMG's Specification Metadata vocabulary.,core#changeNote
N69d9fcdf045842de862c346a437bb17e,owl#Restriction,22-rdf-syntax-ns#type
N755df6bbb43142e5a31b088d7df94515,MonetaryAmount,owl#onClass
N69d9fcdf045842de862c346a437bb17e,XMLSchema#string,owl#someValuesFrom
isConstitutedBy,owl#ObjectProperty,22-rdf-syntax-ns#type
NotForProfitCorporation,owl#Class,22-rdf-syntax-ns#type
IncorporationGuarantee,N755df6bbb43142e5a31b088d7df94515,rdf-schema#subClassOf
isIncorporatedIn,owl#ObjectProperty,22-rdf-syntax-ns#type
N755df6bbb43142e5a31b088d7df94515,1,owl#qualifiedCardinality
N69d9fcdf045842de862c346a437bb17e,hasLegalName,owl#onProperty
StockCorporation,OECD-Corporate-Governance-Factbook.pdf,adaptedFrom
