source_id,target_id,relationship
SpanishEntity,sovereign state and polity that is Spain,core#definition
GovernmentOfTheRepublicOfSanMarino,SanMarino,governs
GovernmentOfTheRepublicOfItaly,Governo della Repubblica Italiana,rdf-schema#label
CroatianEntity,Croatia,hasFullSovereigntyOver
GovernmentOfTheRepublicOfItaly,Italy,governs
NorthMacedonianEntity,GovernmentOfTheRepublicOfNorthMacedonia,isRepresentedBy
JurisdictionOfGreece,owl#NamedIndividual,22-rdf-syntax-ns#type
SpanishEntity,Spain,hasFullSovereigntyOver
HolySeeEntity,sovereign state and polity that is the Holy See,core#definition
JurisdictionOfPortugal,GovernmentOfThePortugueseRepublic,isJurisdictionOf
SammarineseEntity,owl#NamedIndividual,22-rdf-syntax-ns#type
JurisdictionOfItaly,jurisdiction of Italy,rdf-schema#label
GovernmentOfTheKingdomOfSpain,Government of the Kingdom of Spain,rdf-schema#label
GovernmentOfMontenegro,Montenegro,governs
JurisdictionOfCroatia,GovernmentOfTheRepublicOfCroatia,isJurisdictionOf
JurisdictionOfTheHolySee,"jurisdiction of the Bishop of Rome, known as the pope, which includes the apostolic episcopal see of the Diocese of Rome with universal ecclesiastical jurisdiction of the worldwide Catholic Church, as well as a sovereign entity of international law, governing the Vatican City",core#definition
JurisdictionOfNorthMacedonia,јурисдикција на Северна Македонија,rdf-schema#label
JurisdictionOfMontenegro,GovernmentOfMontenegro,isJurisdictionOf
JurisdictionOfCroatia,"jurisdiction of the judiciary of Croatia, a civil law legal system in which law arises primarily from written statutes, influenced by German and Austrian legal systems, whose national courts include the Constitutional Court, which oversees violations of the Constitution, and the Supreme Court, which is the highest court of appeal",core#definition
GovernmentOfTheRepublicOfNorthMacedonia,NorthMacedonia,governs
ItalianEntity,Italian entity,rdf-schema#label
JurisdictionOfSpain,Spain,hasReach
BosnianAndHerzegovinianEntity,federal sovereignty state and polity that is Bosnia and Herzegovina,core#definition
GovernmentOfTheRepublicOfSlovenia,"unitary, parliamentary constitutional republic bordered by Italy to the west, Austria to the north, Hungary to the northeast, Croatia to the southeast, and the Adriatic Sea to the southwest",core#definition
GreekEntity,SovereignState,22-rdf-syntax-ns#type
GovernmentOfTheHolySee,JurisdictionOfTheHolySee,hasJurisdiction
GovernmentOfTheFederationOfBosniaAndHerzegovina,Влада Федерације Босне и Херцеговине,rdf-schema#label
,,owl#versionIRI
JurisdictionOfSerbia,owl#NamedIndividual,22-rdf-syntax-ns#type
GovernmentOfTheRepublicOfSerbia,JurisdictionOfSerbia,hasJurisdiction
BosnianAndHerzegovinianEntity,owl#NamedIndividual,22-rdf-syntax-ns#type
GovernmentOfTheRepublicOfSanMarino,NationalGovernment,22-rdf-syntax-ns#type
GovernmentOfThePortugueseRepublic,owl#NamedIndividual,22-rdf-syntax-ns#type
JurisdictionOfSerbia,GovernmentOfTheRepublicOfSerbia,isJurisdictionOf
GovernmentOfTheRepublicOfAlbania,owl#NamedIndividual,22-rdf-syntax-ns#type
JurisdictionOfAlbania,juridiksioni i Shqipërisë,rdf-schema#label
ItalianEntity,GovernmentOfTheRepublicOfItaly,isRepresentedBy
GovernmentOfMontenegro,"unitary, dominant-party, parliamentary constitutional republic that is located in South and Southeast Europe on the coast of the Balkans",core#definition
CroatianEntity,SovereignState,22-rdf-syntax-ns#type
