source_id,target_id,relationship
GovernmentOfTheRepublicOfLithuania,,rdf-schema#seeAlso
LithuanianEntity,GovernmentOfTheRepublicOfLithuania,isRepresentedBy
GovernmentOfTheKingdomOfSweden,"constitutional monarchy and parliamentary democracy, with a largely ceremonial and representative monarch as head of state, located in Scandinavia between the North Atlantic, the Baltic Sea and Eurasian Russia",core#definition
IcelandicEntity,owl#NamedIndividual,22-rdf-syntax-ns#type
IcelandicEntity,Íslensk eining,rdf-schema#label
AlandIslandsJurisdiction,GovernmentOfAland,isJurisdictionOf
GovernmentOfTheRepublicOfLithuania,Government of the Republic of Lithuania,rdf-schema#label
GovernmentOfTheKingdomOfDenmark,owl#NamedIndividual,22-rdf-syntax-ns#type
GovernmentOfTheRepublicOfEstonia,JurisdictionOfEstonia,hasJurisdiction
GovernmentOfTheRepublicOfFinland,JurisdictionOfFinland,hasJurisdiction
GovernmentOfTheKingdomOfSweden,Sweden,governs
AlandIslandsJurisdiction,Ålands tingsrätt,synonym
DanishEntity,Greenland,hasSharedSovereigntyOver
JurisdictionOfIceland,Iceland,hasReach
JurisdictionOfNorway,"jurisdiction of the judiciary system in Norway, a civil law system where laws are created and amended in parliament and the system regulated through the Courts of Justice of Norway",core#definition
JurisdictionOfIceland,"jurisdiction of the judiciary of Finland, a three-tier civil law system whose highest court is the Supreme Court of Iceland",core#definition
GovernmentOfTheRepublicOfLithuania,Lietuvos Respublikos Vyriausybė,rdf-schema#label
EstonianEntity,owl#NamedIndividual,22-rdf-syntax-ns#type
JurisdictionOfNorway,owl#NamedIndividual,22-rdf-syntax-ns#type
SwedishEntity,GovernmentOfTheKingdomOfSweden,isRepresentedBy
,Northern Europe Government Entities and Jurisdictions Ontology,rdf-schema#label
JurisdictionOfEstonia,"jurisdiction of the judiciary of Estonia, a civil law legal system based on the Germanic legal model, whose Supreme Court is the court of cassation, which also conducts constitutional review",core#definition
JurisdictionOfLatvia,Jurisdiction,22-rdf-syntax-ns#type
JurisdictionOfSweden,GovernmentOfTheKingdomOfSweden,isJurisdictionOf
LatvianEntity,Latvia,hasFullSovereigntyOver
GovernmentOfTheRepublicOfIreland,Government of the Republic of Ireland,rdf-schema#label
JurisdictionOfLithuania,Jurisdiction,22-rdf-syntax-ns#type
JurisdictionOfFinland,Finland,hasReach
IcelandicEntity,Iceland,hasFullSovereigntyOver
GovernmentOfTheRepublicOfIreland,NationalGovernment,22-rdf-syntax-ns#type
GovernmentOfTheKingdomOfNorway,NationalGovernment,22-rdf-syntax-ns#type
NorwegianEntity,SovereignState,22-rdf-syntax-ns#type
GovernmentOfIceland,Iceland,governs
JurisdictionOfNorway,,rdf-schema#seeAlso
GovernmentOfTheKingdomOfNorway,,rdf-schema#seeAlso
JurisdictionOfEstonia,estonian-court-system,rdf-schema#seeAlso
AlandicEntity,RegionalSovereignty,22-rdf-syntax-ns#type
GovernmentOfTheRepublicOfLatvia,JurisdictionOfLatvia,hasJurisdiction
JurisdictionOfEstonia,Jurisdiction,22-rdf-syntax-ns#type
FinnishEntity,owl#NamedIndividual,22-rdf-syntax-ns#type
EstonianEntity,Estonian entity,rdf-schema#label
SwedishEntity,SovereignState,22-rdf-syntax-ns#type
GovernmentOfIceland,"unitary parliamentary republic and representative democracy, that is a Nordic island country in the North Atlantic",core#definition
,NorthernEuropeGovernmentEntitiesAndJurisdictions.rdf version of this ontology was modified to address hygiene issues with diacritical marks that are language-specific.,core#changeNote
JurisdictionOfDenmark,Danmarks jurisdiktion,rdf-schema#label
JurisdictionOfLithuania,Lithuania,hasReach
LithuanianEntity,Lithuania,hasFullSovereigntyOver
NorwegianEntity,Norway,hasFullSovereigntyOver
JurisdictionOfLatvia,jurisdiction of Latvia,rdf-schema#label
JurisdictionOfIreland,jurisdiction of Ireland,rdf-schema#label
IrishEntity,Irish entity,rdf-schema#label
NorwegianEntity,Norwegian entity,rdf-schema#label
GovernmentOfTheKingdomOfDenmark,"unitary constitutional monarchy and parliamentary democracy, with the monarch as the official head of government, that includes the southernmost of the Scandinavian countries, consisting of a peninsula, Jutland, and an archipelago of 443 named islands",core#definition
GovernmentOfTheKingdomOfNorway,Norway,governs
JurisdictionOfLithuania,jurisdiction of Lithuania,rdf-schema#label
FinnishEntity,Finland,hasFullSovereigntyOver
JurisdictionOfFinland,GovernmentOfTheRepublicOfFinland,isJurisdictionOf
,"Copyright (c) 2010-2024 EDM Council, Inc.",copyright
EstonianEntity,Eesti üksus,rdf-schema#label
JurisdictionOfEstonia,Eesti jurisdiktsioon,rdf-schema#label
JurisdictionOfIreland,,rdf-schema#seeAlso
AlandIslandsJurisdiction,owl#NamedIndividual,22-rdf-syntax-ns#type
GovernmentOfAland,RegionalGovernment,22-rdf-syntax-ns#type
GovernmentOfTheRepublicOfLithuania,NationalGovernment,22-rdf-syntax-ns#type
GovernmentOfAland,owl#NamedIndividual,22-rdf-syntax-ns#type
GovernmentOfTheRepublicOfIreland,Rialtas Phoblacht na hÉireann,rdf-schema#label
JurisdictionOfLithuania,"jurisdiction of the judiciary of Lithuania, whose highest court is the Constitutional Court (Konstitucinis Teismas), but the general jurisdiction dealing with civil and criminal cases includes the Supreme Court of Lithuania, the Court of Appeal of Lithuania, regional courts, and district courts",core#definition
GovernmentOfTheRepublicOfLatvia,NationalGovernment,22-rdf-syntax-ns#type
,,owl#imports
GovernmentOfTheRepublicOfFinland,"parliamentary republic within the framework of a representative democracy comprised of 19 regions and 310 municipalities, located in the Nordic region of Europe",core#definition
JurisdictionOfIreland,Jurisdiction,22-rdf-syntax-ns#type
NorwegianEntity,BouvetIsland,hasFullSovereigntyOver
JurisdictionOfFinland,Jurisdiction,22-rdf-syntax-ns#type
JurisdictionOfSweden,Sweden,hasReach
IrishEntity,SovereignState,22-rdf-syntax-ns#type
GovernmentOfTheKingdomOfSweden,Konungariket Sveriges regering,rdf-schema#label
,"This ontology provides government entities and jurisdictions for countries that are defined as being part of Northern Europe in the U.N. M49 codes, primarily those that are considered independent countries in ISO 3166, or are important from a banking perspective.",abstract
GovernmentOfTheKingdomOfSweden,Government of the Kingdom of Sweden,rdf-schema#label
GovernmentOfTheRepublicOfEstonia,Eesti Vabariigi valitsus,rdf-schema#label
GovernmentOfAland,,rdf-schema#seeAlso
GovernmentOfTheKingdomOfDenmark,Denmark,governs
GovernmentOfIceland,JurisdictionOfIceland,hasJurisdiction
