source_id,target_id,relationship
StateOfMissouriGovernment,State of Missouri government,rdf-schema#label
StateOfIndianaJurisdiction,Indiana,hasReach
StateOfMinnesotaGovernment,StateOfMinnesotaJurisdiction,hasJurisdiction
StateOfCaliforniaEntity,StateOfCaliforniaGovernment,isRepresentedBy
StateOfGeorgiaJurisdiction,State of Georgia jurisdiction,rdf-schema#label
StateOfNorthCarolinaEntity,,rdf-schema#seeAlso
StateOfMinnesotaGovernment,,rdf-schema#seeAlso
StateOfMarylandGovernment,Maryland,governs
StateOfNewHampshireJurisdiction,,rdf-schema#isDefinedBy
StateOfMississippiGovernment,individual representing the regional government of the US State of Mississippi,core#definition
StateOfIllinoisGovernment,Illinois,governs
StateOfVermontEntity,owl#NamedIndividual,22-rdf-syntax-ns#type
DistrictOfColumbiaGovernment,government-resource-center,rdf-schema#seeAlso
StateOfFloridaJurisdiction,Florida,hasReach
StateOfColoradoEntity,,rdf-schema#seeAlso
StateOfIllinoisJurisdiction,JudicialBranch.aspx,rdf-schema#seeAlso
StateOfAlaskaGovernment,StateOfAlaskaJurisdiction,hasJurisdiction
StateOfNewHampshireEntity,,rdf-schema#seeAlso
StateOfCaliforniaEntity,,rdf-schema#seeAlso
StateOfIdahoJurisdiction,StateOfIdahoGovernment,isJurisdictionOf
StateOfOregonGovernment,,rdf-schema#isDefinedBy
StateOfMississippiJurisdiction,State of Mississippi jurisdiction,rdf-schema#label
StateOfConnecticutEntity,,rdf-schema#isDefinedBy
UnitedStatesEntity,,rdf-schema#isDefinedBy
StateOfNewHampshireJurisdiction,StateOfNewHampshireGovernment,isJurisdictionOf
,,owl#versionIRI
StateOfGeorgiaEntity,Georgia,hasSharedSovereigntyOver
StateOfMassachusettsJurisdiction,,rdf-schema#seeAlso
StateOfMaineGovernment,,rdf-schema#isDefinedBy
StateOfIdahoJurisdiction,owl#NamedIndividual,22-rdf-syntax-ns#type
StateOfWestVirginiaEntity,State of West Virginia entity,rdf-schema#label
StateOfNorthCarolinaGovernment,StateOfNorthCarolinaJurisdiction,hasJurisdiction
StateOfMontanaJurisdiction,StateOfMontanaGovernment,isJurisdictionOf
StateOfOhioEntity,,rdf-schema#seeAlso
StateOfNorthCarolinaGovernment,owl#NamedIndividual,22-rdf-syntax-ns#type
StateOfNorthDakotaEntity,individual representing the regional sovereignty and polity that is the US State of North Dakota,core#definition
StateOfMichiganEntity,StateOfMichiganGovernment,isRepresentedBy
StateOfOhioGovernment,State of Ohio government,rdf-schema#label
StateOfOklahomaJurisdiction,,rdf-schema#isDefinedBy
StateOfOklahomaGovernment,owl#NamedIndividual,22-rdf-syntax-ns#type
StateOfPennsylvaniaJurisdiction,Pennsylvania,hasReach
StateOfPennsylvaniaEntity,,rdf-schema#isDefinedBy
UnitedStatesEntity,Pennsylvania,hasSharedSovereigntyOver
StateOfKansasJurisdiction,StateOfKansasGovernment,isJurisdictionOf
StateOfFloridaJurisdiction,,rdf-schema#seeAlso
StateOfMarylandEntity,RegionalSovereignty,22-rdf-syntax-ns#type
StateOfMinnesotaEntity,,rdf-schema#isDefinedBy
AmericanSamoaEntity,RegionalSovereignty,22-rdf-syntax-ns#type
StateOfMissouriJurisdiction,Missouri,hasReach
StateOfIndianaGovernment,RegionalGovernment,22-rdf-syntax-ns#type
StateOfTexasJurisdiction,"individual representing the overall jurisdiction for the US State of Texas, i.e., that of the Texas Supreme Court and Judiciary",core#definition
StateOfArizonaGovernment,owl#NamedIndividual,22-rdf-syntax-ns#type
StateOfNorthDakotaGovernment,NorthDakota,governs
StateOfIdahoEntity,State of Idaho entity,rdf-schema#label
StateOfNewHampshireGovernment,State of New Hampshire government,rdf-schema#label
DistrictOfColumbiaGovernment,DistrictOfColumbia,governs
