source_id,target_id,relationship
N9cd3fb6dfce8419389feda6e8ea01699,owl#Restriction,22-rdf-syntax-ns#type
Trustor,trustor,rdf-schema#label
N0f643075789e4086834b3915314def5c,owl#Restriction,22-rdf-syntax-ns#type
hasTrustee,Trustee,rdf-schema#range
TrustBeneficiary,trust beneficiary,rdf-schema#label
,Trusts.rdf version of the ontology was modified to use the Commons Ontology Library (Commons) Annotation Vocabulary rather than the OMG's Specification Metadata vocabulary.,core#changeNote
hasBeneficiary,links a trust to a named beneficiary,core#definition
Trust,owl#Class,22-rdf-syntax-ns#type
LivingTrust,"trust created during an individual's lifetime where a designated person, the trustee, is given responsibility for managing that individual's assets for the benefit of the eventual beneficiary",core#definition
,Trusts Ontology,rdf-schema#label
N047dd24d3a39450da286b594b702af41,isPlayedBy,owl#onProperty
hasTrustee,links a trust to a named trustee,core#definition
N4b67e975f6e14a5da96a850d4498d6d1,owl#Restriction,22-rdf-syntax-ns#type
Trustee,trustee,rdf-schema#label
N52fbb40bdcc54556bbae0aa19b741706,owl#Restriction,22-rdf-syntax-ns#type
Na814f66066334cdb9e0a9d880b2fd083,owl#Restriction,22-rdf-syntax-ns#type
Trustee,owl#Class,22-rdf-syntax-ns#type
TrustAgreement,trust deed,synonym
TrustBeneficiary,"party for whose interest (benefit) an annuity, assignment (such as a letter of credit), contract, insurance policy, judgment, promise, trust, will, etc., is made",core#definition
Trustee,"The trustee is legally obliged to make all trust-related decisions with the beneficiary's interests in mind, and may be liable for damages in the event of not doing so. Trustees may be entitled to a payment for their services, if specified in the trust agreement. In the specific case of the bond market, a trustee administers a bond issue for a borrower, and ensures that the issuer meets all the terms and conditions associated with the borrowing.",explanatoryNote
,"Trusts.rdf version of this ontology was modified to add a number of kinds of trusts, clean-up extraneous concepts, and eliminate circularity and ambiguity in definitions.",core#changeNote
N0adbfa3094074801b1e89fa4d6df5417,N52fbb40bdcc54556bbae0aa19b741706,owl#someValuesFrom
isTrusteeOf,actsOn,rdf-schema#subPropertyOf
isTrusteeOf,Trustee,rdf-schema#domain
Trustor,"or one of the beneficiaries. In legal parlance, a trustor is called a settlor in the UK and a grantor in the US, whereas in common usage he or she may also be called a creator, donor, initiator, owner, or trust maker.",explanatoryNote
Nc30d7285a65b41aba6f5949061358dbe,isAPartyTo,owl#onProperty
Trustor,Nf33394b018c142d8afc67aae232fd73c,rdf-schema#subClassOf
TrustFundManager,owl#Class,22-rdf-syntax-ns#type
TestamentaryTrust,testamentary trust,rdf-schema#label
isBeneficiaryOf,isAffectedBy,rdf-schema#subPropertyOf
,Trusts.rdf version of this ontology was modified to eliminate duplication with concepts in LCC.,core#changeNote
Trustor,OrganizationMember,rdf-schema#subClassOf
Trustor,Na241c5a42da84aafb0e94bf3bdeb0af8,rdf-schema#subClassOf
Na241c5a42da84aafb0e94bf3bdeb0af8,owl#Restriction,22-rdf-syntax-ns#type
N71904523aff742428b42c3bd7e91979a,hasPartyRole,owl#onProperty
TestamentaryTrust,trust established in accordance with the instructions contained in a last will and testament,core#definition
, merge the legal person and formal organization class hierarchies.,core#changeNote
Na52fcf81b41a469cb9e061d9a93c98f6,owl#Restriction,22-rdf-syntax-ns#type
TrustAgreement,N0f643075789e4086834b3915314def5c,rdf-schema#subClassOf
TrustAgreement,trust document,synonym
N9366e9b4d9494ce6b135ec933d5e20df,Na814f66066334cdb9e0a9d880b2fd083,owl#someValuesFrom
isBeneficiaryOf,is beneficiary of,rdf-schema#label
hasTrustee,isAffectedBy,rdf-schema#subPropertyOf
N9464b00ebaeb4750ab17e8731d486da4,isGovernedBy,owl#onProperty
Trustee,OrganizationMember,rdf-schema#subClassOf
hasTrustee,owl#ObjectProperty,22-rdf-syntax-ns#type
hasBeneficiary,isBeneficiaryOf,owl#inverseOf
TrustAgreement,"A trust agreement typically states the (1) purpose for which the trust was established and fulfillment of which will terminate the trust, (2) details of the assets placed in the trust, (3) powers and limitations of the trustees, their reporting requirements, and other associated provisions, and (4) may also specify the trustees' compensation, if any. A trust agreement involving real estate requires its exact description and the trustor's express, written consent to create the trust to be valid.",explanatoryNote
Nf33394b018c142d8afc67aae232fd73c,Party,owl#allValuesFrom
Trustor,owl#Class,22-rdf-syntax-ns#type
TrustBeneficiary,owl#Class,22-rdf-syntax-ns#type
,,owl#imports
TrustFundManager,trust fund manager,rdf-schema#label
N937f7a43f2804e369214569d9988bd03,isPlayedBy,owl#onProperty
IrrevocableTrust,owl#Class,22-rdf-syntax-ns#type
Nc2280dac0ee14f6a8d692e51bd2bc0d1,owl#Restriction,22-rdf-syntax-ns#type
hasBeneficiary,TrustBeneficiary,rdf-schema#range
