id,type,name
owl#Ontology,Entity,owl#Ontology
private limited companies module,Entity,private limited companies module
Financial Industry Business Ontology (FIBO) Business Entities (BE) Private Limited Companies Module,Entity,Financial Industry Business Ontology (FIBO) Business Entities (BE) Private Limited Companies Module
Module,Entity,Module
"Copyright (c) 2015-2023 Object Management Group, Inc.",Entity,"Copyright (c) 2015-2023 Object Management Group, Inc."
2023-01-27T18:00:00,Entity,2023-01-27T18:00:00
Metadata about the EDMC-FIBO Business Entities (BE) Private Limited Companies Module,Entity,Metadata about the EDMC-FIBO Business Entities (BE) Private Limited Companies Module
"The private limited companies module defines business entities that are hybrid in nature, having certain characteristics of both a corporation and a partnership or sole proprietorship.",Entity,"The private limited companies module defines business entities that are hybrid in nature, having certain characteristics of both a corporation and a partnership or sole proprietorship."
MIT,Entity,MIT
"Copyright (c) 2015-2023 EDM Council, Inc.",Entity,"Copyright (c) 2015-2023 EDM Council, Inc."
owl#NamedIndividual,Entity,owl#NamedIndividual
2018-08-27T18:00:00,Entity,2018-08-27T18:00:00
,Entity,
PrivateLimitedCompaniesModule,Entity,PrivateLimitedCompaniesModule
FIBO BE Private Limited Companies Module,Entity,FIBO BE Private Limited Companies Module
