source_id,target_id,relationship
Nb225005e470a4add8b65d1eadb7b5de1,owl#Restriction,22-rdf-syntax-ns#type
ManagerManagedLimitedLiabilityCompany,limited liability company in which the members appoint one or more managers to handle the daily operations and administrative responsibilities of the organization,core#definition
,PrivateLimitedCompanies.rdf version of the ontology was modified to use the Commons Ontology Library (Commons) Annotation Vocabulary rather than the OMG's Specification Metadata vocabulary.,core#changeNote
N001bcf16dd4b4eeb9675b87cfcd1c1fb,owl#Restriction,22-rdf-syntax-ns#type
,PrivateLimitedCompanies.rdf version of this ontology was modified to fix spelling errors.,core#changeNote
N062a1197cecc4386a1fcb03994a37851,N710213173b62425a8becceee0c262764,owl#someValuesFrom
N83b8faef60c64ba5a20082d2472434c5,Ndf695945a494476fba6b6da94c355254,owl#someValuesFrom
LimitedLiabilityCompany,owl#Class,22-rdf-syntax-ns#type
Nb525f78db7964cb4a99156278d832171,isControllingMemberOf,owl#onProperty
ManagingMember,owner of an interest in a limited liability company who also runs the day-to-day business operations,core#definition
LimitedLiabilityCompanyTaxedAsACorporation,LimitedLiabilityCompany,rdf-schema#subClassOf
ManagingMember,N062a1197cecc4386a1fcb03994a37851,rdf-schema#subClassOf
isManagingMemberOf,isControllingMemberOf,rdf-schema#subPropertyOf
LimitedLiabilityCompanyMember,owner of an interest in a limited liability company,core#definition
N710213173b62425a8becceee0c262764,isPlayedBy,owl#onProperty
Na4477fe62c57421ebde3cae5f38e0930,playsRole,owl#onProperty
,"PrivateLimitedCompanies.rdf version of this ontology was modified to eliminate a smart quote in an explanatory note on manager-managed limited liability company, and to reflect the move of OrganizationMember from Parties to Organizations in FND",core#changeNote
N001bcf16dd4b4eeb9675b87cfcd1c1fb,isPlayedBy,owl#onProperty
LimitedLiabilityCompanyMember,EntityOwner,rdf-schema#subClassOf
PrivateCompanyWithLimitedLiability,"A private company with limited liability, although a business entity, is not a corporation. The primary characteristic this legal form shares with a corporation is limited liability, and the primary characteristic it shares with a partnership is the availability of pass-through income taxation. It is often more flexible than a corporation, and it is well-suited for companies with a single owner.",explanatoryNote
LimitedLiabilityCompanyTaxedAsACorporation,C-LLC,abbreviation
LimitedLiabilityCompany,limited liability company,rdf-schema#label
PrivateLimitedCompany,private limited company,rdf-schema#label
Nd9b5139bd48e41ef96d4ff4393dd98aa,isPlayedBy,owl#onProperty
hasManagingMember,owl#ObjectProperty,22-rdf-syntax-ns#type
Na4477fe62c57421ebde3cae5f38e0930,Nd2c2e0acd0d340d5a7e6d421d9f681c9,owl#onClass
LimitedLiabilityCompanyMember,EntityControllingParty,rdf-schema#subClassOf
N9044f20b040149fe925015cbaa1d4454,Nb225005e470a4add8b65d1eadb7b5de1,owl#someValuesFrom
,"PrivateLimitedCompanies.rdf version of this ontology was modified to use the Commons Ontology Library (Commons) rather than the OMG's Languages, Countries and Codes (LCC), eliminating redundancies in FIBO as appropriate.",core#changeNote
PrivateLimitedCompany,owl#Class,22-rdf-syntax-ns#type
