id,type,name
Nordea Bank AB,Entity,Nordea Bank AB
"Copyright (c) 2015-2023 Object Management Group, Inc.",Entity,"Copyright (c) 2015-2023 Object Management Group, Inc."
Deutsche Bank,Entity,Deutsche Bank
agnos.ai UK Ltd.,Entity,agnos.ai UK Ltd.
Exprentis,Entity,Exprentis
Thematix Partners LLC,Entity,Thematix Partners LLC
Hypercube Ltd.,Entity,Hypercube Ltd.
"The 'all' ontology for BE (Reference Individuals with Examples) is provided for convenience for FIBO users.  This ontology does not add new assertions, but imports all of the Production (Released) ontologies that comprise the FIBO Business Entities (BE) domain, including all of FND, all of the BE reference individuals as well as a number of examples in FIBO production to date.",Entity,"The 'all' ontology for BE (Reference Individuals with Examples) is provided for convenience for FIBO users.  This ontology does not add new assertions, but imports all of the Production (Released) ontologies that comprise the FIBO Business Entities (BE) domain, including all of FND, all of the BE reference individuals as well as a number of examples in FIBO production to date."
Statistics Canada,Entity,Statistics Canada
"EDMC Financial Industry Business Ontology (FIBO) Business Entities (BE) Domain, Reference Individuals with Examples",Entity,"EDMC Financial Industry Business Ontology (FIBO) Business Entities (BE) Domain, Reference Individuals with Examples"
Citigroup,Entity,Citigroup
Federated Knowledge LLC,Entity,Federated Knowledge LLC
Wells Fargo,Entity,Wells Fargo
"Copyright (c) 2015-2023 EDM Council, Inc.",Entity,"Copyright (c) 2015-2023 EDM Council, Inc."
FIBO+-+FCT+-+Business+Entities+Home,Entity,FIBO+-+FCT+-+Business+Entities+Home
,Entity,
"Pinnacle Bank (Morgan Hill, California)",Entity,"Pinnacle Bank (Morgan Hill, California)"
Office of Financial Research (US Dept of the Treasury),Entity,Office of Financial Research (US Dept of the Treasury)
2018-08-27T18:00:00,Entity,2018-08-27T18:00:00
"Adaptive, Inc.",Entity,"Adaptive, Inc."
"Business Entities Domain, Reference Individuals with Examples",Entity,"Business Entities Domain, Reference Individuals with Examples"
Credit Suisse,Entity,Credit Suisse
State Street Bank and Trust,Entity,State Street Bank and Trust
owl#Ontology,Entity,owl#Ontology
Working Ontologist,Entity,Working Ontologist
John F. Gemski,Entity,John F. Gemski
Tahoe Blue Ltd,Entity,Tahoe Blue Ltd
2023-01-27T18:00:00,Entity,2023-01-27T18:00:00
"The FIBO Business Entities (BE) Domain, which covers defines business concepts that are used for data governance, interoperability, and in regulatory reporting about business entities.

The business scope of the BE ontologies covers a range of business and legal entities that are considered by financial industry firms, regulators and other industry participants to be of relevance in the financial services domain, including:
 - Legal entities generally
 - Corporate structure, ownership and control, including primary executive roles for businesses,
 - Functional entities such as governments and government entities, non-governmental organizations, international organizations, not-for-profit organization, etc.
 - Concepts specific to corporations, partnerships, private limited companies, sole proprietorships, and trusts.
 
 This ontology is provided for the convenience of FIBO users, and enables loading of all of BE, including reference individuals as well as example business entities that are used in FIBO use cases and training.",Entity,"The FIBO Business Entities (BE) Domain, which covers defines business concepts that are used for data governance, interoperability, and in regulatory reporting about business entities.

The business scope of the BE ontologies covers a range of business and legal entities that are considered by financial industry firms, regulators and other industry participants to be of relevance in the financial services domain, including:
 - Legal entities generally
 - Corporate structure, ownership and control, including primary executive roles for businesses,
 - Functional entities such as governments and government entities, non-governmental organizations, international organizations, not-for-profit organization, etc.
 - Concepts specific to corporations, partnerships, private limited companies, sole proprietorships, and trusts.
 
 This ontology is provided for the convenience of FIBO users, and enables loading of all of BE, including reference individuals as well as example business entities that are used in FIBO use cases and training."
MIT,Entity,MIT
Bloomberg LP,Entity,Bloomberg LP
