source_id,target_id,relationship
Nc28081e6047a4909a6f32f5884dffdd5,owl#Restriction,22-rdf-syntax-ns#type
N6a951a95edfc4320b379370ef7cee844,governs,owl#onProperty
Nc1b60c70d62c4c9fa57cc6356cd3c5e6,GovernmentMinister,owl#onClass
Polity,"legal person that is a supranational entity, crown, state, or subordinate civil authority, such as a province, prefecture, county, municipality, city, or district representing the people of that entity",core#definition
N45ef32aeec6b47c29c6279107602ee66,hasSovereigntyOver,owl#onProperty
N6a951a95edfc4320b379370ef7cee844,owl#Restriction,22-rdf-syntax-ns#type
Ne49752d09f0a42b7b7be18ddf7b2f4fd,GeopoliticalEntity,owl#someValuesFrom
Nebd39562c3db48c49cdfe3ff022e80d0,GovernmentBody,owl#onClass
isInstrumentOf,relates an instrumentality of some government to the government that it supports,core#definition
GovernmentBody,"Identifying government bodies is a pre-requisite for identifying government officials. This information is needed to help ensure compliance with applicable laws relating to bribery or corruption, including the U.S. Foreign Corrupt Practices Act (FCPA), the UK Bribery Act 2010 (UKBA), the U.S. Bank Bribery Act (Bribery Act), and other anti-bribery and corruption laws in the jurisdictions where financial institutions conduct business.",explanatoryNote
GovernmentBody,N44d000248b524b68a792c79b04dc48d5,rdf-schema#subClassOf
N9463dc72a780488dbcc5daaabfc605f3,owl#Restriction,22-rdf-syntax-ns#type
,GovernmentEntities.rdf version of this ontology was modified to address text formatting hygiene issues and to use the Commons Ontology Library (Commons) Annotation Vocabulary rather than the OMG's Specification Metadata vocabulary.,core#changeNote
GovernmentAgency,GovernmentBody,rdf-schema#subClassOf
N45ef32aeec6b47c29c6279107602ee66,Municipality,owl#someValuesFrom
GovernmentBody,government body,rdf-schema#label
N6a951a95edfc4320b379370ef7cee844,FederalCapitalArea,owl#onClass
RegionalSovereignty,owl#Class,22-rdf-syntax-ns#type
Nae8ca23b9b1e4a1aac2d229cb4db30af,owl#Restriction,22-rdf-syntax-ns#type
TribalEntity,N198a57ef406d460aa1f6a7185acdaed8,rdf-schema#subClassOf
N0c5bfac39861448b87e1d94752958845,Nca32c49b02f44b3b86f45e8349c47b30,22-rdf-syntax-ns#first
BranchOfGovernment,GovernmentBody,rdf-schema#subClassOf
N3681f5ab269244a9871b5f8367507448,owl#Restriction,22-rdf-syntax-ns#type
TribalArea,designation for geographic region administered by a group of indigenous people rather than by a sovereign state or regional governmental entity,core#definition
Government,the system by which a state or community is controlled,core#definition
BranchOfGovernment,"division of the government of a state, with separate and independent powers and areas of responsibility so that the powers of one branch are not in conflict with the powers associated with the other branches",core#definition
GovernmentAgency,owl#Class,22-rdf-syntax-ns#type
N9aa6ed4731604124b5acff6f14ed0d04,Country,owl#someValuesFrom
,,owl#versionIRI
hasSovereigntyOver,has sovereignty over,rdf-schema#label
SupranationalEntity,Polity,rdf-schema#subClassOf
N37808c9c493a4b8fbf0a8134c686f880,N6a951a95edfc4320b379370ef7cee844,22-rdf-syntax-ns#first
Judiciary,"The judiciary also provides a mechanism for the resolution of disputes. Under the doctrine of the separation of powers, the judiciary generally does not make law (that is, in a plenary fashion, which is the responsibility of the legislature) or enforce law (which is the responsibility of the executive), but rather interprets law and applies it to the facts of each case.",explanatoryNote
Ne49752d09f0a42b7b7be18ddf7b2f4fd,governs,owl#onProperty
Nae8ca23b9b1e4a1aac2d229cb4db30af,isMandatedBy,owl#onProperty
TribalEntity,Polity,rdf-schema#subClassOf
BranchOfGovernment,owl#Class,22-rdf-syntax-ns#type
GovernmentDepartment,government department,rdf-schema#label
MunicipalGovernment,municipal government,rdf-schema#label
Nebd39562c3db48c49cdfe3ff022e80d0,0,owl#minQualifiedCardinality
Na280b2a61f78481897938beff281ed32,GovernmentBody,owl#onClass
GovernmentAppointee,"individual designated by government decree to lead, or participate in some capacity in a government body",core#definition
Judiciary,"branch of government that comprises the system of courts that interprets and applies the law in the name of the supranational, national, federal, or regional government, depending on its jurisdiction",core#definition
N0dbe4b8503fd4737b01cdc522f29bf31,Nba89c80b50bf42aea3767f52f46d1c60,22-rdf-syntax-ns#first
,Government Entities Ontology,rdf-schema#label
Neb71cd7cb8c44bc597bbf8163ed2894e,hasConstituent,owl#onProperty
RegionalGovernment,Government,rdf-schema#subClassOf
MunicipalEntity,N45ef32aeec6b47c29c6279107602ee66,rdf-schema#subClassOf
N44d000248b524b68a792c79b04dc48d5,hasObjective,owl#onProperty
ExecutiveBranch,executive branch,rdf-schema#label
isRepresentedBy,is represented by,rdf-schema#label
hasSovereigntyOver,relates a polity to a geopolitical entity where the polity exercises dominion and authority of a political state,core#definition
N25a63b9075eb41e0a7e5bb0b1258fdff,hasSharedSovereigntyOver,owl#onProperty
NationalIdentificationNumber,owl#Class,22-rdf-syntax-ns#type
FederatedSovereignty,Na24aec47840b48c793cc290011879b56,rdf-schema#subClassOf
hasJurisdiction,owl#ObjectProperty,22-rdf-syntax-ns#type
N42bd719fed1042538a8017381fb91557,owl#Restriction,22-rdf-syntax-ns#type
Nfc2aa00c241142cdbf77bec35781b3a9,Country,owl#someValuesFrom
,"Copyright (c) 2016-2024 EDM Council, Inc.",copyright
N2f28da36dc7a48e8ad29a5459ec5d135,MunicipalGovernment,owl#someValuesFrom
Nebd39562c3db48c49cdfe3ff022e80d0,owl#Restriction,22-rdf-syntax-ns#type
Government,"In the Commonwealth of Nations, the word government is also used more narrowly to refer to the collective group of people that exercises executive authority in a state. This usage is analogous to what is called an 'administration' in American English. Furthermore, especially in American English, the concepts of the state and the government may be used synonymously to refer to the person or group of people exercising authority over a politically organized territory.",explanatoryNote
GovernmentMinister,Executive,rdf-schema#subClassOf
Judiciary,BranchOfGovernment,rdf-schema#subClassOf
TribalGovernment,"government representing a group of indigenous people that has legal authority to govern those people, including authority to legislate the existence of tribal entities",core#definition
Nb525d759eea94786854249d2dc262fc8,owl#Restriction,22-rdf-syntax-ns#type
isInstrumentOf,is an instrument of,rdf-schema#label
Polity,LegalPerson,rdf-schema#subClassOf
,GovernmentEntities.rdf version of this ontology was modified per the issue resolutions identified in the FIBO BE 1.2 RTF report.,core#changeNote
SovereignState,owl#Class,22-rdf-syntax-ns#type
ExecutiveBranch,branches-of-government,adaptedFrom
N42bd719fed1042538a8017381fb91557,1,owl#qualifiedCardinality
N603c4e09d8c54b5f815a8aa990a9de66,NationalGovernment,owl#someValuesFrom
Polity,GovernmentBody,rdf-schema#subClassOf
NationalGovernment,government and the politicians that that run a country as a whole (as opposed to local government),core#definition
N755deaed15ec43448db3c6a09ddcfc7c,governs,owl#onProperty
isElectedBy,elects,owl#inverseOf
Nca32c49b02f44b3b86f45e8349c47b30,isRepresentedBy,owl#onProperty
N93f29805b1704ec7acee1ce48a23d0d5,0,owl#minQualifiedCardinality
DevolvedGovernment,"government and the politicians that that run a subnational territory with powers that may be temporary and reversible, ultimately residing with the central government",core#definition
N93f29805b1704ec7acee1ce48a23d0d5,owl#Restriction,22-rdf-syntax-ns#type
N3c16f345885b4ea1a8f95614ca16861b,owl#Restriction,22-rdf-syntax-ns#type
SovereignState,sovereign state,rdf-schema#label
FederalGovernment,"A federation is a political entity characterized by a union of partially self-governing states or regions under a central (federal) government. In a federation, the self-governing status of the component states, as well as the division of power between them and the central government, are typically constitutionally entrenched and may not be altered by a unilateral decision of either party, the states or the federal political body.",explanatoryNote
Nb525d759eea94786854249d2dc262fc8,governs,owl#onProperty
N5c241a014b5b4b39a22ce2812d678332,owl#Restriction,22-rdf-syntax-ns#type
Nd899704a338649348b3ba46bae92f148,isRepresentedBy,owl#onProperty
Instrumentality,instrumentality,rdf-schema#label
Nb8fbcc4f563743a1a1431c6a107a7bdf,owl#Restriction,22-rdf-syntax-ns#type
Polity,owl#Class,22-rdf-syntax-ns#type
N188b2843ba1249ff9030c19fd498bad1,owl#Restriction,22-rdf-syntax-ns#type
,GovernmentEntities.rdf version of this ontology was modified to reflect the move of hasObjective to FND to enable higher level reuse and eliminate a reasoning error.,core#changeNote
Instrumentality,Nc28081e6047a4909a6f32f5884dffdd5,rdf-schema#subClassOf
RegionalSovereignty,Polity,rdf-schema#subClassOf
Neb71cd7cb8c44bc597bbf8163ed2894e,GovernmentDepartment,owl#onClass
N44d000248b524b68a792c79b04dc48d5,0,owl#minQualifiedCardinality
