source_id,target_id,relationship
OpenEndInvestment,ClosedEndInvestment,owl#disjointWith
Nbcd14b4c567042559bbfb0ca7229e94c,Jurisdiction,owl#someValuesFrom
ClosedEndInvestment,closed-end investment,rdf-schema#label
ClosedEndInvestment,ManagedInvestment,rdf-schema#subClassOf
N938fa996af7440749dcc7388071f7b18,owl#Restriction,22-rdf-syntax-ns#type
ClosedEndInvestment,owl#Class,22-rdf-syntax-ns#type
Nbeb704a6fa8f4f96a73a41b7558a1adb,owl#Restriction,22-rdf-syntax-ns#type
,Funds Ontology,rdf-schema#label
PrivateEquityFund,private equity fund,rdf-schema#label
N22c0c6d7f2e74450ac3783f640177eb6,hasLegalStructure,owl#onProperty
LegalFundStructure,structure of a fund with respect to its legal formation in some jurisdiction,core#definition
N4c4c70994cfc4f0b92fb2a72fe3f32be,LegalFundStructure,owl#someValuesFrom
,Funds.rdf version of this ontology was modified to address text formatting hygiene issues.,core#changeNote
,"Copyright (c) 2018-2023 Object Management Group, Inc.",copyright
N04b5c0f28cd042be90e4d14397607a9b,owl#Restriction,22-rdf-syntax-ns#type
hasSubFund,PooledFund,rdf-schema#range
FundUnit,N2613cd32b19242c7b98b49472019bf28,rdf-schema#subClassOf
Nc24a5f9e531d471d84ba3cbf80aabb14,InvestmentObjective,owl#someValuesFrom
ClosedEndInvestment,Nbeb704a6fa8f4f96a73a41b7558a1adb,rdf-schema#subClassOf
RealEstateInvestmentTrust,"ISO 10962:2019 Securities and related financial instruments - Classification of financial instruments (CFI) code, Fourth edition, October 2019",adaptedFrom
FundContract,fund contract,rdf-schema#label
N04b5c0f28cd042be90e4d14397607a9b,ExplicitDate,owl#someValuesFrom
FundOfFunds,"ISO 10962:2019 Securities and related financial instruments - Classification of financial instruments (CFI) code, Fourth edition, October 2019",adaptedFrom
CollectiveInvestmentVehicle,PooledFund,rdf-schema#subClassOf
MutualFund,standard (vanilla) investment fund,synonym
PrivateEquityFund,"Private equity funds are typically structured as limited partnerships or limited liability companies, wherein investors are limited partners, and the fund is managed by one or more general partners. It is composed of investors and funds that invest directly in private companies, or that engage in buyouts of public companies, resulting in the delisting of the public equity.",explanatoryNote
PensionFund,pension fund,rdf-schema#label
CollectiveInvestmentVehicle,"Collective investment vehicles are typically organized and operated by management companies, banks, or trust companies. Shares or units are issued in the form of unit trusts, mutual funds, or other similar contracts. Common kinds of funds include pension funds, insurance funds, foundations, and endowments. Such pools are often invested and professionally managed, including investment pools, umbrella pools, share class pools, etc.",explanatoryNote
PensionFund,ETF,abbreviation
LegalFundStructure,LegalConstruct,rdf-schema#subClassOf
LegalFundStructure,legal fund structure,rdf-schema#label
ManagedInvestment,CollectiveInvestmentVehicle,rdf-schema#subClassOf
SovereignWealthFund,CollectiveInvestmentVehicle,rdf-schema#subClassOf
LegalFundStructure,owl#Class,22-rdf-syntax-ns#type
ExchangeTradedFund,exchange-traded fund,rdf-schema#label
SovereignWealthFund,sovereign investment fund,synonym
hasSubFund,has sub-fund,rdf-schema#label
PooledFund,FinancialAsset,rdf-schema#subClassOf
Nb166d20a6cb449428eccf2e516ed4036,hasSubFund,owl#onProperty
FundOfFunds,fund of funds,rdf-schema#label
ClosedEndInvestment,investment fund that has a fixed number of shares offered by an investment company through an initial public offering,core#definition
PooledFund,N04b5c0f28cd042be90e4d14397607a9b,rdf-schema#subClassOf
ExchangeTradedFund,OpenEndInvestment,rdf-schema#subClassOf
CollectiveInvestmentVehicle,owl#Class,22-rdf-syntax-ns#type
RealEstateInvestmentTrust,"Real estate investment trusts own, and in most cases operate, income-producing real estate. REITs own many types of commercial real estate, ranging from office and apartment buildings to warehouses, hospitals, shopping centers, hotels and commercial forests. Some REITs engage in financing real estate.",explanatoryNote
isSubFundOf,isPartOf,rdf-schema#subPropertyOf
OpenEndInvestment,owl#Class,22-rdf-syntax-ns#type
PooledFund,owl#Class,22-rdf-syntax-ns#type
