source_id,target_id,relationship
EquitiesModule,Goldman Sachs,contributor
EquitiesModule,Quarule,contributor
EquitiesModule,John F. Gemski,contributor
EquitiesModule,Bloomberg LP,contributor
,,owl#imports
EquitiesModule,equities module,rdf-schema#label
,"Copyright (c) 2018-2023 Object Management Group, Inc.",copyright
,"The SEC Equities Module covers concepts that are common to equities, including share-specific terminology and shareholder rights, for stocks and partnership equity, as well as depository receipts. This ontology provides metadata about the Equities module and its contents.",abstract
EquitiesModule,Financial Industry Business Ontology (FIBO) Securities and Equities (SEC) Equities Module,title
EquitiesModule,"Adaptive, Inc.",contributor
,MIT,license
EquitiesModule,Nordea Bank AB,contributor
,2023-02-03T18:00:00,modified
EquitiesModule,Office of Financial Research (US Dept of the Treasury),contributor
EquitiesModule,"This module defines concepts common to equities, including share-specific terminology and shareholder rights, for stocks and partnership equity, as well as depository receipts.",abstract
EquitiesModule,Federated Knowledge LLC,contributor
,2018-03-31T18:00:00,issued
,,owl#versionIRI
EquitiesModule,"Wells Fargo Bank, N.A.",contributor
EquitiesModule, No Magic,contributor
EquitiesModule,"Copyright (c) 2018-2023 EDM Council, Inc.",copyright
,owl#Ontology,22-rdf-syntax-ns#type
EquitiesModule,Credit Suisse,contributor
EquitiesModule,John F. Tierney,contributor
EquitiesModule,Citigroup,contributor
EquitiesModule,Tahoe Blue Ltd,contributor
EquitiesModule, Mphasis,contributor
EquitiesModule,,hasPart
EquitiesModule,agnos.ai U.K. Ltd,contributor
,"Copyright (c) 2018-2023 EDM Council, Inc.",copyright
,"Metadata about the EDMC-FIBO Securities (SEC), Equities Module",rdf-schema#label
EquitiesModule,Exprentis,contributor
EquitiesModule,Thematix Partners LLC,contributor
EquitiesModule,Module,22-rdf-syntax-ns#type
EquitiesModule,owl#NamedIndividual,22-rdf-syntax-ns#type
EquitiesModule,BIAN,contributor
EquitiesModule,FIBO SEC Equities Module,title
EquitiesModule,Statistics Canada,contributor
EquitiesModule,"Copyright (c) 2018-2023 Object Management Group, Inc.",copyright
EquitiesModule,Deutsche Bank,contributor
EquitiesModule,State Street Bank and Trust,contributor
EquitiesModule,,rdf-schema#seeAlso
EquitiesModule,MIT,license
EquitiesModule,Mizuho,contributor
