source_id,target_id,relationship
FloatingRateNoteDate,"calculated date associated with a floating-rate note, also known as a floater or FRN, which is a debt instrument with a variable interest rate",core#definition
FloatingRateNoteDateRule,BusinessDayAdjustment,rdf-schema#subClassOf
,ParametricSchedules.rdf version of this ontology was modified to eliminate elements that have been deprecated over six months (FND-386).,core#changeNote
InternationalMoneyMarketSettlementDateRule,International Money Market (IMM) settlement date rule,rdf-schema#label
DateReturnedBySettlementDateRule,owl#Class,22-rdf-syntax-ns#type
ScheduledCalculationPeriodEndEvent,the end date of a specific calculation period,core#definition
TradingDateRule,owl#Class,22-rdf-syntax-ns#type
,"Copyright (c) 2018-2024 Object Management Group, Inc.",copyright
Nfc179fbc587d49f6b85af0acf37abb07,owl#Restriction,22-rdf-syntax-ns#type
N8b4d3ac2e46a489c971a6edc4c756a14,owl#Restriction,22-rdf-syntax-ns#type
InternationalMoneyMarketCanadianDollarTradingDateRule," expiration day of the Canadian Derivatives Exchange (Bourse do Montreal Inc.), three month Bankers' Acceptance Futures (Ticker symbol BAX), the second London banking day prior to the third Wednesday of the contract month",core#definition
N4d8636d05fe94f569073a378d32c8b21,hasBusinessDayConvention,owl#onProperty
AuctionDateRule,BusinessRecurrenceIntervalConvention,rdf-schema#subClassOf
SettlementDateRule,settlement date rule,rdf-schema#label
Nae8d3f69e8714beba6c8a6ccca4bcdc1,hasBusinessDayConvention,owl#onProperty
Nfc179fbc587d49f6b85af0acf37abb07,SettlementDateRule,owl#allValuesFrom
ScheduledCalculationPeriodEndEvent,owl#Class,22-rdf-syntax-ns#type
DateReturnedByTradingDateRule,CalculatedDate,rdf-schema#subClassOf
InternationalMoneyMarketSettlementDateRule,settlement date rule as defined in the International Money Market (IMM) settlement dates calendar,core#definition
DateReturnedBySettlementDateRule,Nfc179fbc587d49f6b85af0acf37abb07,rdf-schema#subClassOf
USTreasuryBillDate,auction date for US 13 week and 26 week Treasury bills,core#definition
N8b4d3ac2e46a489c971a6edc4c756a14,TradingDateRule,owl#allValuesFrom
DateReturnedBySettlementDateRule,date returned by settlement date rule,rdf-schema#label
InternationalMoneyMarketCanadianDollarTradingDateRule,"If the determined day is a bourse or bank holiday in Toronto or Montreal, the last trading day shall be the previous bank business day, per the Canadian Derivatives Exchange BAX contract specification. The above description implies a Date Roll Rule which is presumably referenced by referring to this rule, so that when this rule is referenced, there would be no Date Roll Rule defined in the FpML message. Semantically, this is still a Date Roll Rule, specifically a ""Roll forward"" rule with no modification (the third Wednesday of a month will never roll forward to a day in the following month so no Modified rule is required).",explanatoryNote
ScheduledCalculationPeriodEndEvent,scheduled calculation period end event,rdf-schema#label
InternationalMoneyMarketAustralianDollarTradingDateRule,IMM AUD trading date rule,abbreviation
USTreasuryBillAuctionDateRule,US Treasury bill auction date rule,rdf-schema#label
,ParametricSchedules.rdf version of this ontology was modified to eliminate circular definitions.,core#changeNote
Nadaba7c935bd4dba90bf41af03391134,FloatingRateNoteDateRule,owl#onClass
InternationalMoneyMarketCanadianDollarTradingDateRule,IMM CAD trading date rule,abbreviation
DateReturnedByTradingDateRule,N8b4d3ac2e46a489c971a6edc4c756a14,rdf-schema#subClassOf
SettlementDateRule,convention for determining settlement dates by reference to some jurisdiction or as set by a given exchange or similar venue,core#definition
,,owl#imports
ScheduledCalculationPeriodStartEvent,FpML for CalculationPeriod 'A type defining the parameters used in the calculation of a fixed or floating rate calculation period amount. This type forms part of cashflows representation of a swap stream.',explanatoryNote
,ParametricSchedules.rdf version of this ontology was modified to eliminate a hygiene issue related to parametric schedule.,core#changeNote
