source_id,target_id,relationship
TheHomeDepotIncCommonStockFinancialInstrumentShortName,HOME DEPOT INC,hasIssuerShortName
TheProctorAndGambleCompanyEquityIssuer,TheProctorAndGambleCompany-US-OH,isPlayedBy
CUSIP-949746101,WellsFargoCommonStock,identifies
AppleIncCommonStock,Facility-XNAS,hasOriginalPlaceOfListing
ISIN-US02079K1079,InternationalSecuritiesIdentificationNumber,22-rdf-syntax-ns#type
TickerSymbol-XNAS-GOOGL,Facility-XNAS,isRegisteredBy
CUSIP-191216100,CommitteeOnUniformSecuritiesIdentificationProceduresNumber,22-rdf-syntax-ns#type
AppleIncCommonStock,StateOfCaliforniaJurisdiction,isLegallyRecordedIn
ISIN-US02079K3059,Alphabet Inc. class A common share ISIN,core#definition
CUSIP-02079K107,CommitteeOnUniformSecuritiesIdentificationProceduresNumber,22-rdf-syntax-ns#type
BBG001S5XF23,BBG001S5XF23,hasTag
XNYSListedInternationalBusinessMachinesCorporationCommonStock,IBM common share listed in the New York Stock Exchange (NYSE),core#definition
BBG001S5RTW7,"Financial Instrument Global Identifier (FIGI) for The Home Depot, Inc. common shares",core#definition
BBG000BMX4N8,owl#NamedIndividual,22-rdf-syntax-ns#type
CitigroupIncCommonStock,BearerAndRegisteredForm,isIssuedInForm
TickerSymbol-XNYS-HD,HD,hasTag
ISIN-US9497461015,WellsFargoCommonStock,identifies
BBG000BWQFY7,BBG000BWQFY7,hasTag
CitigroupIncCommonStockFinancialInstrumentShortName,SH,hasInstrumentDescription
JPMorganChaseAndCoCommonStock,2000-12-28,hasRegistrationDate
SEDOL-B0YQ5W0,B0YQ5W0,hasTag
CUSIP-742718109,742718109,hasTag
TheCoca-ColaCompanyCommonStock,common share class representing shares in The Coca-Cola Company,core#definition
BBG001S8CRC3,BBG001S8CRC3,hasTag
TheCoca-ColaCompanyCommonStock,true,isNegotiable
ISIN-US46625H1005,InternationalSecuritiesIdentificationNumber,22-rdf-syntax-ns#type
CitigroupIncEquityIssuer,ShareIssuer,22-rdf-syntax-ns#type
XNASListedAlphabetIncClassACommonStock,Facility-XNAS,isTradedOn
TheCoca-ColaCompanyEquityIssuer,ShareIssuer,22-rdf-syntax-ns#type
AlphabetIncClassCCapitalStock,false,isAssignable
AlphabetIncClassACommonStock,ListedShare,22-rdf-syntax-ns#type
CitigroupIncCommonStock,SecuritiesAndExchangeRegulator,isRegisteredWith
TheCoca-ColaCompanyCommonStockFinancialInstrumentShortName,SH,hasInstrumentDescription
XLOMListedAppleIncCommonStock,Listing,22-rdf-syntax-ns#type
AlphabetIncEquityIssuer,Alphabet Inc. equity issuer,rdf-schema#label
BBG000B9Y5X2,owl#NamedIndividual,22-rdf-syntax-ns#type
TickerSymbol-XNYS-JPM,TickerSymbol,22-rdf-syntax-ns#type
TheProctorAndGambleCompanyCommonStockFinancialInstrumentShortName,The Proctor & Gamble Company common stock financial instrument short name,rdf-schema#label
ISIN-US9497461015,US9497461015,hasTag
TickerSymbol-XNYS-IBM,XNYS - IBM,rdf-schema#label
XNASListedAlphabetIncClassACommonStock,USDollar,hasCurrency
BBG001S5MQ8,owl#NamedIndividual,22-rdf-syntax-ns#type
BBG001S72ZG4,owl#NamedIndividual,22-rdf-syntax-ns#type
XNASListedAlphabetIncClassACommonStock,owl#NamedIndividual,22-rdf-syntax-ns#type
TickerSymbol-XNYS-KO,owl#NamedIndividual,22-rdf-syntax-ns#type
ISIN-US0378331005,US0378331005,rdf-schema#label
BBG001S5V4L9,owl#NamedIndividual,22-rdf-syntax-ns#type
TheHomeDepotIncCommonStockFinancialInstrumentShortName,FinancialInstrumentShortName,22-rdf-syntax-ns#type
CUSIP-172967424,CitigroupIncCommonStock,identifies
XNYSListedJPMorganChaseAndCoCommonStock,JPMorgan Chase & Co. common share listed in the New York Stock Exchange (NYSE),core#definition
BBG000B9Y5X2,XNASListedAppleIncCommonStock,identifies
TheHomeDepotIncEquityIssuer,HOME DEPOT INC,hasIssuerShortName
AlphabetIncClassAFinancialInstrumentShortName,SH CL A,hasInstrumentDescription
CUSIP-437076102,"The Home Depot, Inc. common share CUSIP",core#definition
AlphabetIncClassAFinancialInstrumentShortName,FinancialInstrumentShortName,22-rdf-syntax-ns#type
XNYSListedJPMorganChaseAndCoCommonStock,NewYorkStockExchange,isTradedOn
BBG000BR2WS4,BBG000BR2WS4,rdf-schema#label
ISIN-US7427181091,owl#NamedIndividual,22-rdf-syntax-ns#type
BBG000BWQFY7,FinancialInstrumentGlobalIdentifier,22-rdf-syntax-ns#type
AlphabetIncClassACommonStock,BookEntryForm,isIssuedInForm
CUSIP-02079K107,AlphabetIncClassCCapitalStock,identifies
InternationalBusinessMachinesCorporationCommonStockFinancialInstrumentShortName,INTL BUS MACHIN,hasIssuerShortName
TheHomeDepotIncCommonStock,StateOfDelawareJurisdiction,isLegallyRecordedIn
TheProctorAndGambleCompanyCommonStockFinancialInstrumentShortName,owl#NamedIndividual,22-rdf-syntax-ns#type
BBG009S4MVF2,FinancialInstrumentGlobalIdentifier,22-rdf-syntax-ns#type
CUSIP-191216100,TheCoca-ColaCompanyCommonStock,identifies
ISIN-US02079K3059,US02079K3059,hasTag
,,owl#versionIRI
BBG000B9Y5X2,BBG000B9Y5X2,hasTag
AlphabetIncClassACommonStock,common share class that represents class A series shares in Alphabet Inc.,core#definition
SEDOL-B0YQ5W0,XLOMListedAppleIncCommonStock,identifies
XNASListedAppleIncCommonStock,XNAS-listed Apple Inc. common stock,rdf-schema#label
InternationalBusinessMachinesCorporationCommonStock,USDollar,isDenominatedIn
TheProctorAndGambleCompanyCommonStock,TheProctorAndGambleCompanyEquityIssuer,hasPrincipalParty
BBG000BLNQ16,BBG000BLNQ16,rdf-schema#label
BBG001S5RTW7,BBG001S5RTW7,hasTag
TheProctorAndGambleCompanyCommonStock,CommonVotingUnrestrictedFullyPaidRegisteredShare,22-rdf-syntax-ns#type
BBG001S5S399,BBG001S5S399,hasTag
XLOMListedAppleIncCommonStock,Apple Inc. common share listed in the London Stock Exchange,core#definition
XNYSListedWellsFargoCommonStock,XNYS-listed Wells Fargo common stock,rdf-schema#label
TickerSymbol-XNYS-KO,NewYorkStockExchange,isRegisteredBy
JPMorganChaseAndCoCommonStockFinancialInstrumentShortName,JPMorganChaseAndCoCommonStock,identifies
ISIN-US1729674242,owl#NamedIndividual,22-rdf-syntax-ns#type
XNYSListedTheProctorAndGambleCompanyCommonStock,owl#NamedIndividual,22-rdf-syntax-ns#type
AlphabetIncClassAFinancialInstrumentShortName,AlphabetIncClassACommonStock,identifies
AlphabetIncClassCCapitalStock,ListedShare,22-rdf-syntax-ns#type
AppleIncCommonStockFinancialInstrumentShortName,SH SH,hasInstrumentDescription
ISIN-US7427181091,The Proctor & Gamble Company common share ISIN,core#definition
TickerSymbol-XNYS-HD,NewYorkStockExchange,isRegisteredBy
AppleIncCommonStock,USDollar,isDenominatedIn
BBG009S4MT03,FinancialInstrumentGlobalIdentifier,22-rdf-syntax-ns#type
AppleIncCommonStockFinancialInstrumentShortName,FinancialInstrumentShortName,22-rdf-syntax-ns#type
ISIN-US46625H1005,US46625H1005,hasTag
CUSIP-191216100,191216100,rdf-schema#label
CUSIP-437076102,437076102,rdf-schema#label
BBG000FY4VG8,Financial Instrument Global Identifier (FIGI) for Citigroup Inc. common shares listed in the New York Stock Exchange (NYSE),core#definition
BBG000BR2WS4,XNYSListedTheProctorAndGambleCompanyCommonStock,identifies
AlphabetIncClassAFinancialInstrumentShortName,SH CL A,hasTag
BBG000BKZDM1,FinancialInstrumentGlobalIdentifier,22-rdf-syntax-ns#type
ISIN-US1912161007,owl#NamedIndividual,22-rdf-syntax-ns#type
JPMorganChaseAndCoCommonStock,StateOfDelawareJurisdiction,isLegallyRecordedIn
CUSIP-949746101,CommitteeOnUniformSecuritiesIdentificationProceduresNumber,22-rdf-syntax-ns#type
XNYSListedTheCoca-ColaCompanyCommonStock,TheCoca-ColaCompanyCommonStock,lists
BBG000B9Y5X2,Financial Instrument Global Identifier (FIGI) for Apple Inc. common shares listed in the Nasdaq (NASDAQ-NGS),core#definition
XNASListedAlphabetIncClassACommonStock,2004-08-01,hasListingDate
BBG009S4MT03,XNASListedAlphabetIncClassACommonStock,identifies
TheProctorAndGambleCompanyCommonStock,BookEntryForm,isIssuedInForm
JPMorganChaseAndCoCommonStock,true,isNegotiable
AppleIncEquityIssuer,APPLE INC,hasIssuerShortName
AlphabetIncClassAFinancialInstrumentShortName,Alphabet Inc. class A common share financial instrument short name (FISN),core#definition
ISIN-US7427181091,US7427181091,hasTag
TickerSymbol-XNYS-HD,owl#NamedIndividual,22-rdf-syntax-ns#type
BBG000FY4VG8,BBG000FY4VG8,hasTag
AlphabetIncClassCCapitalStock,BookEntryForm,isIssuedInForm
AppleIncCommonStock,Apple Inc. common stock,rdf-schema#label
InternationalBusinessMachinesCorporationCommonStockFinancialInstrumentShortName,InternationalBusinessMachinesCorporationCommonStock,identifies
AlphabetIncClassACommonStock,StateOfDelawareJurisdiction,isLegallyRecordedIn
XNYSListedWellsFargoCommonStock,NewYorkStockExchange,isTradedOn
CUSIP-437076102,owl#NamedIndividual,22-rdf-syntax-ns#type
CitigroupIncCommonStock,ListedShare,22-rdf-syntax-ns#type
BBG000BLNQ16,XNYSListedInternationalBusinessMachinesCorporationCommonStock,identifies
BBG000DMBZW1,FinancialInstrumentGlobalIdentifier,22-rdf-syntax-ns#type
CitigroupIncCommonStock,false,isAssignable
TheHomeDepotIncCommonStock,USDollar,isDenominatedIn
TheProctorAndGambleCompanyCommonStock,true,isNegotiable
BBG009S3NB21,BBG009S3NB21,rdf-schema#label
SEDOL-B0YQ5W0,StockExchangeDailyOfficialListCode,22-rdf-syntax-ns#type
JPMorganChaseAndCoCommonStock,JPMorganChaseAndCoEquityIssuer,isIssuedBy
ISIN-US02079K1079,AlphabetIncClassCCapitalStock,identifies
AppleIncCommonStockFinancialInstrumentShortName,SH SH,hasTag
BBG001S5S399,Financial Instrument Global Identifier (FIGI) for IBM common shares,core#definition
BBG00JPR0LX8,BBG00JPR0LX8,hasTag
AppleIncCommonStock,AppleIncEquityIssuer,isIssuedBy
WellsFargoCommonStock,Facility-XNYS,hasOriginalPlaceOfListing
AlphabetIncClassCCapitalStock,C,hasShareClass
BBG009S3NB21,Financial Instrument Global Identifier (FIGI) for Alphabet Inc. class C common shares,core#definition
BBG009S4MT03,BBG009S4MT03,rdf-schema#label
CUSIP-742718109,owl#NamedIndividual,22-rdf-syntax-ns#type
XNYSListedJPMorganChaseAndCoCommonStock,JPMorganChaseAndCoCommonStock,lists
TickerSymbol-XNYS-KO,XNYSListedTheCoca-ColaCompanyCommonStock,identifies
BBG001S5V4L9,BBG001S5V4L9,hasTag
XNYSListedTheProctorAndGambleCompanyCommonStock,USDollar,hasCurrency
TheHomeDepotIncCommonStock,CommonVotingUnrestrictedFullyPaidRegisteredShare,22-rdf-syntax-ns#type
TheHomeDepotIncCommonStock,false,isAssignable
TickerSymbol-XNAS-AAPL,XNAS - AAPL,rdf-schema#label
TickerSymbol-XNYS-JPM,JPM,hasTag
TickerSymbol-XNYS-C,owl#NamedIndividual,22-rdf-syntax-ns#type
TickerSymbol-XNAS-GOOGL,owl#NamedIndividual,22-rdf-syntax-ns#type
BBG009S39JY5,BBG009S39JY5,rdf-schema#label
XNYSListedTheProctorAndGambleCompanyCommonStock,1978-01-13,hasListingDate
XNASListedAlphabetIncClassACommonStock,XNAS-listed Alphabet Inc. class A common stock,rdf-schema#label
AppleIncCommonStock,CommonVotingUnrestrictedFullyPaidRegisteredShare,22-rdf-syntax-ns#type
BBG000BMX4N8,XNYSListedTheCoca-ColaCompanyCommonStock,identifies
,Equities Example Individuals Ontology,rdf-schema#label
CUSIP-172967424,owl#NamedIndividual,22-rdf-syntax-ns#type
XNASListedAppleIncCommonStock,AppleIncCommonStock,lists
BBG001S5XF23,FinancialInstrumentGlobalIdentifier,22-rdf-syntax-ns#type
BBG000FY4VG8,XNYSListedCitigroupIncCommonStock,identifies
InternationalBusinessMachinesCorporationCommonStockFinancialInstrumentShortName,SH,hasTag
CitigroupIncCommonStockFinancialInstrumentShortName,FinancialInstrumentShortName,22-rdf-syntax-ns#type
WellsFargoCommonStock,1998-09-11,hasRegistrationDate
CUSIP-191216100,The Coca-Cola Company common share CUSIP,core#definition
BBG001S5MQ8,Financial Instrument Global Identifier (FIGI) for The Coca-Cola Company common shares,core#definition
AlphabetIncClassACommonStock,A,hasShareClass
TickerSymbol-XNYS-WFC,TickerSymbol,22-rdf-syntax-ns#type
XNYSListedJPMorganChaseAndCoCommonStock,USDollar,hasCurrency
WellsFargoCommonStock,Wells Fargo & Company common share,core#definition
XNYSListedJPMorganChaseAndCoCommonStock,owl#NamedIndividual,22-rdf-syntax-ns#type
AlphabetIncEquityIssuer,AlphabetInc-US-CA,isPlayedBy
AlphabetIncEquityIssuer,owl#NamedIndividual,22-rdf-syntax-ns#type
XNASListedAppleIncCommonStock,Listing,22-rdf-syntax-ns#type
TheCoca-ColaCompanyCommonStockFinancialInstrumentShortName,FinancialInstrumentShortName,22-rdf-syntax-ns#type
XNYSListedInternationalBusinessMachinesCorporationCommonStock,USDollar,hasCurrency
XNYSListedTheHomeDepotIncCommonStock,owl#NamedIndividual,22-rdf-syntax-ns#type
AppleIncCommonStock,BookEntryForm,isIssuedInForm
XNYSListedInternationalBusinessMachinesCorporationCommonStock,owl#NamedIndividual,22-rdf-syntax-ns#type
TickerSymbol-XNYS-PG,ticker symbol for The Proctor & Gamble Company common stock listed on the New York Stock Exchange (NYSE),core#definition
TickerSymbol-XNYS-C,NewYorkStockExchange,isRegisteredBy
XNASListedAlphabetIncClassCCapitalStock,AlphabetIncClassCCapitalStock,lists
CUSIP-037833100,037833100,rdf-schema#label
TheCoca-ColaCompanyCommonStock,Facility-XNYS,hasHomeExchange
XNYSListedWellsFargoCommonStock,USDollar,hasCurrency
JPMorganChaseAndCoCommonStock,common share class representing shares in J.P. Morgan Chase & Co.,core#definition
XNYSListedWellsFargoCommonStock,owl#NamedIndividual,22-rdf-syntax-ns#type
TickerSymbol-XLOM-0R2V,ticker symbol for Apple Inc. common stock listed in the London Stock Exchange,core#definition
InternationalBusinessMachinesCorporationCommonStock,owl#NamedIndividual,22-rdf-syntax-ns#type
BBG000BKZDM1,BBG000BKZDM1,rdf-schema#label
AlphabetIncClassAFinancialInstrumentShortName,ALPHABET INC,hasIssuerShortName
InternationalBusinessMachinesCorporationCommonStock,CommonVotingUnrestrictedFullyPaidRegisteredShare,22-rdf-syntax-ns#type
AppleIncCommonStock,XNASListedAppleIncCommonStock,isListedVia
AlphabetIncClassCFinancialInstrumentShortName,SH CAP SH NV,hasTag
WellsFargoCommonStock,WellsFargoAndCompany,isIssuedBy
BBG009S4MT03,Financial Instrument Global Identifier (FIGI) for Alphabet Inc. class A common shares listed in the Nasdaq (NASDAQ-NGS),core#definition
TheProctorAndGambleCompanyCommonStock,ESVUFR,isClassifiedBy
TheProctorAndGambleCompanyCommonStockFinancialInstrumentShortName,SH,hasInstrumentDescription
TheProctorAndGambleCompanyEquityIssuer,PROCTOR & GAMBL,hasIssuerShortName
XNASListedAlphabetIncClassACommonStock,AlphabetIncClassACommonStock,lists
TickerSymbol-XLOM-0R2V,TickerSymbol,22-rdf-syntax-ns#type
CUSIP-037833100,owl#NamedIndividual,22-rdf-syntax-ns#type
AlphabetIncClassCCapitalStock,XNASListedAlphabetIncClassCCapitalStock,isListedVia
TheHomeDepotIncCommonStock,TheHomeDepotIncEquityIssuer,isIssuedBy
BBG00JPR0LX8,owl#NamedIndividual,22-rdf-syntax-ns#type
CitigroupIncCommonStock,CitigroupIncEquityIssuer,isIssuedBy
CitigroupIncCommonStock,BookEntryForm,isIssuedInForm
TickerSymbol-XNYS-HD,"ticker symbol for The Home Depot, Inc. common stock listed on the New York Stock Exchange (NYSE)",core#definition
XNYSListedCitigroupIncCommonStock,USDollar,hasCurrency
XNYSListedCitigroupIncCommonStock,owl#NamedIndividual,22-rdf-syntax-ns#type
