source_id,target_id,relationship
NonTradableDebtInstrument,N7028aeb3069540bd8855c1eb1bfcdcd1,rdf-schema#subClassOf
CallFeature,owl#Class,22-rdf-syntax-ns#type
N8dfd16ca9b94473fb05c086040fc3720,owl#Restriction,22-rdf-syntax-ns#type
hasRelativePriceAtRedemption,has relative price at redemption,rdf-schema#label
allowsPaymentInKind,XMLSchema#boolean,rdf-schema#range
PutNotificationProvision,a provision of a put feature defining notification requirements,core#definition
PubliclyIssuedDebt,publicly issued debt,rdf-schema#label
RelativePrice,security price specified in comparison with either a stated or market value for a debt instrument at some point in time,core#definition
isCallable,is callable,rdf-schema#label
isExchangeable,is exchangeable,rdf-schema#label
DebtInstrument,N71c9670ea75c420194131a58c3db7e43,rdf-schema#subClassOf
FullyIndexedInterestRate,FloatingInterestRate,rdf-schema#subClassOf
Ned68a50632dd4a95a442fbe96166deaa,N43451ce6cfb14a63a8674e87d9800afe,owl#unionOf
N6161553918b6400bbdfad74c3788368e,RelativePrice,owl#someValuesFrom
N5abbbe8214bc4d038a51a033b84797cf,CallEvent,owl#someValuesFrom
hasRelativePriceAtIssue,has relative price at issue,rdf-schema#label
DebtInstrument,Nba860c6a90b2409381875021e44dd1ae,rdf-schema#subClassOf
N2e6412081fb44ba8bfbda30efc9d48da,DebtOffering,22-rdf-syntax-ns#first
RelativePrice,SecurityPrice,rdf-schema#subClassOf
PutNotificationProvision,put notification provision,rdf-schema#label
hasInterestPaymentTerms,InterestPaymentTerms,rdf-schema#range
hasPoolNumber,indicates the pool number of the debt,core#definition
N07d5b6a6cf6c4dd982fdf2b0b90689b5,AtADiscount,22-rdf-syntax-ns#first
Nb1ce1f8dfa3a4013bbb28fbb298272e6,N814d7d8ed31a40adb8d44f8f9ffde1d3,owl#unionOf
N6a68d22082744494a32089fd1f45fe7d,22-rdf-syntax-ns#nil,22-rdf-syntax-ns#rest
CallNotificationProvision,provision of a call feature defining notification requirements,core#definition
FixedIncomeSecurity,tradeable debt instrument that provides a return in the form of fixed periodic payments and typically the return of principal at maturity,core#definition
N2e6412081fb44ba8bfbda30efc9d48da,Nb985f1fd546747ffa1abf4ed09645579,22-rdf-syntax-ns#rest
PutFeature,DebtTerms,rdf-schema#subClassOf
PutPremium,MonetaryPrice,rdf-schema#subClassOf
Nb2e94d722ce54142a54c1323b7397347,hasGuarantor,owl#onProperty
NonTradableDebtInstrument,Low-risk instruments such as savings bonds are examples of nonnegotiable debt instruments.,core#example
