source_id,target_id,relationship
SyntheticBalanceSheetCDO,BalanceSheetCDO,rdf-schema#subClassOf
N708bd2a4ae444246b09ed4ba17d76026,owl#Restriction,22-rdf-syntax-ns#type
SyntheticDebtInstrumentPool," ABS using Total Returns Swaps and CDS. This does exist, it is just manufactured from different instruments.",core#definition
SyntheticCDOPortfolioConstituent,owl#Class,22-rdf-syntax-ns#type
ArbitrageSyntheticCDO,SyntheticBalanceSheetCDO,owl#disjointWith
SyntheticDebtInstrumentPool,N2ff0d7d15c9743eaa6159d046329d1da,rdf-schema#subClassOf
SyntheticCDOTranche,owl#Class,22-rdf-syntax-ns#type
hasUnderlyingContract,owl#ObjectProperty,22-rdf-syntax-ns#type
trancheType,tranche type,rdf-schema#label
ArbitrageSyntheticCDO,SyntheticCDO,rdf-schema#subClassOf
SyntheticCDOPortfolioConstituent,synthetic c d o portfolio constituent,rdf-schema#label
N993429ebd74a4b6085e8808d6155e7b3,InstrumentCreditRating,owl#someValuesFrom
N646b8ddf6dd344b6b079e57f7dc025a2,SyntheticDebtInstrumentPoolFundingAsset,owl#someValuesFrom
N2ff0d7d15c9743eaa6159d046329d1da,owl#Restriction,22-rdf-syntax-ns#type
N6a22a4a6842240d8990d8ceb9305334c,refersTo,owl#onProperty
notionallyHolds,SyntheticCDOPortfolioConstituent,rdf-schema#range
N1f1e52d982d0448d9b5f2826d0ee89b7,owl#Restriction,22-rdf-syntax-ns#type
N1f1e52d982d0448d9b5f2826d0ee89b7,assetsManagedBy,owl#onProperty
Na777c17bfff74d49a3748adc200802e0,SyntheticCDOTranche,owl#someValuesFrom
N86197e47e6b44088bcf0420a4044f433,issues,owl#onProperty
ArbitrageSyntheticCDO,owl#Class,22-rdf-syntax-ns#type
SyntheticDebtSPV,SpecialPurposeVehicle,rdf-schema#subClassOf
ArbitrageSyntheticCDO,N86197e47e6b44088bcf0420a4044f433,rdf-schema#subClassOf
N708bd2a4ae444246b09ed4ba17d76026,isTrancheOf,owl#onProperty
percentageOfDefaultsThisTranche,"The percentage of defaults which holders of this are exposed to, that is the percentage of defaults that this tranche represents. Further Notes Review session notes 21 April: The first, second and so on, to stop paying out when there is a default. In each case you get the first, second etc. x% of defaults. Base underlying may be high or low quality. Create the pool by buying or selling protection depending on hich way you want to go, e..g. have high quality funds, (borrowers), would sell protection. If low quality, would buy protection to improve quality. So risk is no longer bound to the funding. REVIEW: More likely this is a band of percentages (from and to); review and formalize. See also note on attachment and detachment points.",core#definition
N2ff0d7d15c9743eaa6159d046329d1da,SyntheticDebtInstrumentPoolFundingAsset,owl#someValuesFrom
Na462e46033f84498bfaed7fa9d2b45ce,hasUnderlyingContract,owl#onProperty
SyntheticCDOPortfolio,owl#Class,22-rdf-syntax-ns#type
makesReferenceTo,SyntheticDebtInstrumentPool,rdf-schema#domain
N38810007c2164eba81f289b6d431bbd8,issues,owl#onProperty
N38810007c2164eba81f289b6d431bbd8,SyntheticCDOTranche,owl#someValuesFrom
SyntheticDebtSPV,synthetic debt s p v,rdf-schema#label
SyntheticDebtSPV,"A Special Purpose Vehicle set up for the issuance of synthetics CDOs. This entity (like all SPVs) its itself registered as some kind of legal entity, distinct from the sponsoring organization. It becomes the Issuer of Synthetic CDO issues.",core#definition
holds,owl#ObjectProperty,22-rdf-syntax-ns#type
N9d110bc674c3499396d8600d20d24b31,CreditDefaultSwap,owl#someValuesFrom
holds,SyntheticDebtSPV,rdf-schema#domain
SyntheticStructuredFinanceInstrument,synthetic structured finance instrument,rdf-schema#label
SyntheticStructuredFinanceInstrument,StructuredFinanceInstrument,rdf-schema#subClassOf
SyntheticDebtInstrumentPoolFundingAsset,synthetic debt instrument pool funding asset,rdf-schema#label
,,owl#imports
isTrancheOf,SyntheticDebtInstrumentPool,rdf-schema#range
notionallyHolds,notionally holds,rdf-schema#label
isCash,is cash,rdf-schema#label
hasInvestmentGrade,InstrumentCreditRating,rdf-schema#range
Na462e46033f84498bfaed7fa9d2b45ce,CreditDefaultSwap,owl#someValuesFrom
,SyntheticCDOs,rdf-schema#label
