source_id,target_id,relationship
Nf3dfe02c7f34480bb8a630f2e20aa56b,owl#Restriction,22-rdf-syntax-ns#type
DocumentationAgent,SyndicateMember,rdf-schema#subClassOf
N4c2ccd24a87346b5a1c28ba6814f7f90,FinanceSyndicateMember,22-rdf-syntax-ns#first
N22efe5cc3d6a4d02b9581dbe3de21f88,N12f30d9c62ca42ed8157d74e8b8cc0a3,22-rdf-syntax-ns#rest
FinanceSyndicate,finance syndicate,rdf-schema#label
AdministrativeAgent,owl#Class,22-rdf-syntax-ns#type
LeadArranger,financial institution that spearheads the loan structuring and syndication process on behalf of the borrower,core#definition
SyndicationAgent,owl#Class,22-rdf-syntax-ns#type
FinanceSyndicateMember,"Syndicate members may include a variety of financial institutions, such as commercial banks, investment banks, institutional investors - insurance companies, pension funds, and hedge funds, and specialty finance firms, focused on specific industries or credit profiles, which may join syndicates for specialized or higher-risk loans.",explanatoryNote
LeadArranger,"The lead arranger acts as the primary point of contact for the borrower. They perform credit analysis and due diligence, ensure that the structure meets borrowers goals, and coordinates with potential lenders regarding the initial structure and commitments.",explanatoryNote
Bookrunner,"A 'bookrunner' is primarily responsible for managing the distribution and sale of a security during a new issuance, while a 'lead arranger' is the primary bank that structures and leads a syndicated loan, often assigning portions of the loan to other banks to participate in the deal; essentially, the bookrunner focuses on selling the security to investors, while the lead arranger focuses on structuring the loan itself and coordinating the syndicate of lenders involved.",explanatoryNote
FinanceSyndicateMember,Nf3dfe02c7f34480bb8a630f2e20aa56b,rdf-schema#subClassOf
FinanceSyndicate,group of financial institutions or lenders that collectively agree to provide funding for a large loan to a single borrower,core#definition
FinanceSyndicateMember,FinancialServiceProvider,rdf-schema#subClassOf
AdministrativeAgent,"An administrative agent is designated by the syndicate and granted the authority to disburse funds, collect payments, monitor compliance and act as the communications intermediary with the borrower on behalf of the syndicate. This coordination role is crucial to ensuring that lenders' rights and oblications are properly coordinated and to streamline operations. Their authority and the scope of what they can do is explicitly stated in the loan agreement, and does not allow unilateral decision making with respect to the terms of the loan.",explanatoryNote
LeadArranger,lead bank,synonym
LoanParticipationNote,LPN,abbreviation
LoanParticipationNote,loan participation note,rdf-schema#label
DocumentationAgent,"financial institution designated to oversee the drafting, negotiation, and finalization of the loan documentation",core#definition
SyndicatedLoan,syndicated loan,rdf-schema#label
N538b954b0efd446f8b5d570695762ad5,owl#Class,22-rdf-syntax-ns#type
,"Copyright (c) 2024 Object Management Group, Inc.",copyright
,,owl#imports
N46b782505277476eaec2320d56e26880,N4c2ccd24a87346b5a1c28ba6814f7f90,22-rdf-syntax-ns#rest
LoanParticipationNote,FixedIncomeSecurity,rdf-schema#subClassOf
,This ontology defines contracts which give the holder some formal participation in some loan.,abstract
Ncffbe5e57bac438ba39e8e0dd97fd737,N22efe5cc3d6a4d02b9581dbe3de21f88,22-rdf-syntax-ns#rest
FinanceSyndicateMember,syndicate member that is a financial services provider that contributes funds to a syndicated loan or loan participation note,core#definition
SyndicationAgent,"financial institution (typically a commercial or investment bank) designated to help structure, arrange, and manage the loan syndication process",core#definition
SyndicatedLoan,owl#Class,22-rdf-syntax-ns#type
Bookrunner,FinancialInstitution,rdf-schema#subClassOf
,,owl#versionIRI
N0726c6f5d5bd4585a829679e11f3cc30,N46b782505277476eaec2320d56e26880,22-rdf-syntax-ns#rest
SyndicatedLoan,"credit agreement in which a group of lenders, known as a syndicate, collectively provides a large loan to a single borrower",core#definition
,owl#Ontology,22-rdf-syntax-ns#type
Bookrunner,bookrunner,rdf-schema#label
SyndicationAgent,syndication agent,rdf-schema#label
Nbd0de04c375943f698de2a730d4a12e4,owl#Restriction,22-rdf-syntax-ns#type
LeadArranger,owl#Class,22-rdf-syntax-ns#type
N3d6777f399fa4c8192adcb69a6515db4,N538b954b0efd446f8b5d570695762ad5,owl#someValuesFrom
N0f07dca3b1dd4490beddcb4b28a1dd44,1,owl#qualifiedCardinality
N12f30d9c62ca42ed8157d74e8b8cc0a3,N0726c6f5d5bd4585a829679e11f3cc30,22-rdf-syntax-ns#rest
Nf3dfe02c7f34480bb8a630f2e20aa56b,isPlayedBy,owl#onProperty
