source_id,target_id,relationship
,Statistics Canada,contributor
,"Copyright (c) 2024 Object Management Group, Inc.",copyright
,BIAN,contributor
,,owl#imports
,agnos.ai U.K. Ltd,contributor
,"all SEC, European Extension",rdf-schema#label
,Mizuho,contributor
,Exprentis,contributor
,Thematix Partners LLC,contributor
,Deutsche Bank,contributor
,2024-07-12T18:00:00,issued
,MIT,license
,"The FIBO Securities (SEC) domain provides a model of concepts that are common to financial instruments that are also securities, including but not limited to exchange-traded securities. High-level concepts relevant to securities classification, identification, issuance, and registration of securities generally are covered, as well as additional detail for equities, debt instruments, and funds. More details defining derivatives in particular are covered in a separate derivatives domain area.",abstract
,State Street Bank and Trust,contributor
,,rdf-schema#seeAlso
,Goldman Sachs,contributor
,Bloomberg LP,contributor
,Quarule,contributor
,John F. Gemski,contributor
,,owl#versionIRI
,"EDMC Financial Industry Business Ontology (FIBO) Securities (SEC) Domain, European Extension",title
,owl#Ontology,22-rdf-syntax-ns#type
,"Copyright (c) 2024 EDM Council, Inc.",copyright
,Office of Financial Research (US Dept of the Treasury),contributor
, No Magic,contributor
,Citigroup,contributor
,Federated Knowledge LLC,contributor
,"Adaptive, Inc.",contributor
, Mphasis,contributor
,Nordea Bank AB,contributor
,John F. Tierney,contributor
,"Wells Fargo Bank, N.A.",contributor
,"ProBanker Simulations, LLC",contributor
,2024-11-15T18:00:00,modified
,Credit Suisse,contributor
,"The 'all' ontology for the European Extension of SEC is provided for convenience for FIBO users. This ontology does not add new assertions, but imports most of the Production (Released) ontologies that comprise the FIBO Foundations (FND), Business Entities (BE), Financial Business and Commerce (FBC), and Indices and Indicators (IND) domains, including all of FND but excluding individuals for North American governments and jurisdictions, financial services and regulatory organizations and related registries, as well as the related LCC region-specific ontologies.",explanatoryNote
,Tahoe Blue Ltd,contributor
