source_id,target_id,relationship
PrivatePlacementMemorandum,"An offering memorandum serves to provide buyers with information on the offering and to protect the sellers from the liability associated with selling unregistered securities. It includes information such as the financial statements, management biographies, a detailed description of the business, etc.",explanatoryNote
isRegisteredWith,RegistrationAuthority,rdf-schema#range
hasIssuerShortName,Nf9e6e0cdf33447adb7f945aa058fe4f8,rdf-schema#domain
PrivatePlacementMemorandum,private placement memorandum,rdf-schema#label
Prospectus,owl#Class,22-rdf-syntax-ns#type
N77320a3d9d7747a891f61b8c5d0fc5a9,appliesTo,owl#onProperty
hasFirstTradeDate,ExplicitDate,rdf-schema#range
SecurityForm,N1a6b5dc417894ab9b96a386822f89f7a,rdf-schema#subClassOf
isUnderwrittenBy,SecuritiesOffering,rdf-schema#domain
Nd063c8a3230645708e30be283e8c9b39,owl#Restriction,22-rdf-syntax-ns#type
ExemptIssuer,exempt-securities.asp,adaptedFrom
PublicOffering,public offering,rdf-schema#label
PrivateOffering,private offering,rdf-schema#label
specifiesConversionInto,specifies a security that will replace a convertible security under the terms of the agreement,core#definition
BookEntryForm,owl#NamedIndividual,22-rdf-syntax-ns#type
N3d534820a9f34b429a3309e2639d17e8,appliesTo,owl#onProperty
SecuritiesOffering,Offering,rdf-schema#subClassOf
Ncefe76deae284654b6b61d94964da023,Prospectus,owl#someValuesFrom
MiscellaneousForm,SecurityForm,22-rdf-syntax-ns#type
N2bd3598e69824da1b15f9739483ab5ac,isEvidenceFor,owl#onProperty
N95582a71f30149c8b2f280b3d99b93f2,owl#Class,22-rdf-syntax-ns#type
N731f53abb06f443a94b6151e4d7ae9d8,N95582a71f30149c8b2f280b3d99b93f2,owl#someValuesFrom
Neba9c06bbc2c4e2893207878489f750e,isEvidencedBy,owl#onProperty
SecurityForm,security form,rdf-schema#label
FinancialInstrument,owl#Class,22-rdf-syntax-ns#type
N27fb3e57c1614a59aab9936cb4c8f628,SecurityUnderwriter,owl#someValuesFrom
hasFirstTradeSettlementDate,indicates the date on which the first trade of a newly issued security is settled,core#definition
hasAnnouncementDate,hasDate,rdf-schema#subPropertyOf
isOverAllotted,XMLSchema#boolean,rdf-schema#range
hasFinancialInstrumentShortName,has financial instrument short name,rdf-schema#label
N36068836114a465dab1ce1e2cde2be78,owl#Class,22-rdf-syntax-ns#type
N41e7319ac80344a3983963fb0dd05f8d,MonetaryPrice,owl#onClass
SecurityUnderwriter,Underwriter,rdf-schema#subClassOf
Nf9e6e0cdf33447adb7f945aa058fe4f8,N2a1243a2799040d99caf887b169c25d0,owl#unionOf
Nc4e864fc39874e019efe2caf1a7b8b16,22-rdf-syntax-ns#nil,22-rdf-syntax-ns#rest
N27fb3e57c1614a59aab9936cb4c8f628,owl#Restriction,22-rdf-syntax-ns#type
FirmCommitmentOffering,firm commitment offering,rdf-schema#label
,,owl#versionIRI
N567a52e25f804c36afc242841755f56f,hasInstrumentDescription,owl#onProperty
SecuritiesOffering,Nedd35500ee1a4d21891a95d90bbcb90f,rdf-schema#subClassOf
isIssuedInForm,SecurityForm,rdf-schema#range
Nd5f607fb82004e3794b99cec4bc3fa5c,Offeror,22-rdf-syntax-ns#first
N093f488604fb4a8b849a10dfbf210623,isPlayedBy,owl#onProperty
N093f488604fb4a8b849a10dfbf210623,Nb119a7f18a3a4fd58775beb3b6f16437,owl#someValuesFrom
SecuritiesOffering,"If the offering is public, then it can only be made after regulatory registration requirements have been met. The securities may be new or a secondary offering of a previously issued security, and may include stock, multiple classes of equity shares, municipal or other government bonds, and so forth. Offerings, especially to the investment public, are typically made by an investment banker, or syndicate of investment bankers.",explanatoryNote
N567a52e25f804c36afc242841755f56f,owl#Restriction,22-rdf-syntax-ns#type
N942a08100ed843cb9321b49ad158b303,0,owl#minQualifiedCardinality
hasIssuerShortName,owl#DatatypeProperty,22-rdf-syntax-ns#type
ConvertibleSecurity,Warrants are equity convertible securities. They give the owner the option to buy newly issued shares at a determined exercise price and date.,core#example
hasAnnouncementDate,has announcement date,rdf-schema#label
hasAnnouncementDate,Date,rdf-schema#range
PrivatePlacementMemorandum,PPM,abbreviation
SecuritiesOffering,N0f5dc444f8924c24a7724dd68e38e64e,rdf-schema#subClassOf
N63f2d8097b404af0b098628c9d2b882f,owl#Restriction,22-rdf-syntax-ns#type
N296eb202e5b44bdaa037cb0ac836f837,primary,22-rdf-syntax-ns#first
SecuritiesOffering,owl#Class,22-rdf-syntax-ns#type
ExemptOffering,Such an offering may be considered exempt either because the issuer is exempt or the transaction specific to the offering is exempt.,explanatoryNote
N540e30b79a134c589d422403ac62789a,owl#Restriction,22-rdf-syntax-ns#type
MiscellaneousForm,form of a security that is not categorized,core#definition
N942a08100ed843cb9321b49ad158b303,hasIssuerShortName,owl#onProperty
Na157a122c1b348b095ccb8a090027dc7,N35325832086648108fde52b88cfaeaea,22-rdf-syntax-ns#first
N101926f12d354066a90c0b844685a77c,PrivatePlacementMemorandum,owl#someValuesFrom
isRegisteredWith,"indicates the registration authority for a given security, i.e., in the name of the owner on the books of the issuer, with the issuer's registrar, with a third-party transfer agent, with a broker-dealer, or other competent party",core#definition
Security,N09dcfe271361483ea6adc3aefc8a60ba,rdf-schema#subClassOf
hasSubscriptionPeriod,hasDatePeriod,rdf-schema#subPropertyOf
ConvertibleSecurity,owl#Class,22-rdf-syntax-ns#type
N6718255c0a2e473e91dff731d0efddbe,0,owl#minQualifiedCardinality
N2a1243a2799040d99caf887b169c25d0,Issuer,22-rdf-syntax-ns#first
Nc501bab18a2c4117b10978ed56291945,owl#Restriction,22-rdf-syntax-ns#type
N6718255c0a2e473e91dff731d0efddbe,owl#Restriction,22-rdf-syntax-ns#type
Neba9c06bbc2c4e2893207878489f750e,OfferingDocument,owl#someValuesFrom
ConversionTerms,RedemptionProvision,rdf-schema#subClassOf
Na157a122c1b348b095ccb8a090027dc7,22-rdf-syntax-ns#nil,22-rdf-syntax-ns#rest
SecuritiesOffering,N41e7319ac80344a3983963fb0dd05f8d,rdf-schema#subClassOf
N942a08100ed843cb9321b49ad158b303,owl#Restriction,22-rdf-syntax-ns#type
,"Copyright (c) 2016-2024 EDM Council, Inc.",copyright
Nedd35500ee1a4d21891a95d90bbcb90f,owl#Restriction,22-rdf-syntax-ns#type
ConvertibleSecurity,convertible security,rdf-schema#label
Nd063c8a3230645708e30be283e8c9b39,Security,owl#someValuesFrom
FirmCommitmentOffering,owl#Class,22-rdf-syntax-ns#type
PrivateOffering,private placement,synonym
OfferingStatement,form1-a.pdf for the actual form detail,explanatoryNote
N36068836114a465dab1ce1e2cde2be78,Nbde28ece4aef401ea5fa78bff8e26ee8,owl#unionOf
BestEffortsOffering,owl#Class,22-rdf-syntax-ns#type
isRegisteredWith,owl#ObjectProperty,22-rdf-syntax-ns#type
BearerForm,form of a security that is not registered in the books of the issuer or of the registrar and is payable to the person possessing the stock or bond certificate,core#definition
Nbaa5ceb875bc4e2d9552924812ddd50b,N939e84e9d4b34b54a07f70b9a2b8cdb9,owl#someValuesFrom
Nc501bab18a2c4117b10978ed56291945,hasIssuerShortName,owl#onProperty
FinancialInstrumentShortName,financial instrument short name,rdf-schema#label
